bus,station,v_nom_kV,jurisdiction,x,y,has_coordinates,ac_component,is_wind_node,wind_farms,wind_MW,other_generators,other_gen_MW,load_MW
4401,POPPINTREE,110.0,IE,-6.2720237,53.4059932,True,0,False,0,0.0,0,0.0,31.85
4441,POLLAPHUCA,110.0,IE,-6.5904682,53.1208504,True,0,False,0,0.0,0,0.0,0.0
4451,POLLAHONEY,110.0,IE,-6.16364595,52.814124500000005,False,0,False,0,0.0,0,0.0,0.0
4461,POOLBEG,110.0,IE,-6.2066748,53.3397238,False,0,False,0,0.0,0,0.0,0.0
4462,POOLBEG NORT,220.0,IE,-6.211276,53.3498314,False,0,False,0,0.0,0,0.0,0.0
4471,POOLBEG,110.0,IE,-6.2066748,53.3397238,False,0,False,0,0.0,0,0.0,0.0
4472,POOLBEG SOUT,220.0,IE,-6.249045233333334,53.31328473333334,False,0,False,0,0.0,0,0.0,0.0
4481,PORTLAOISE,110.0,IE,-7.303909549999999,53.141162,False,0,True,2,54.20099999999999,1,4.0,49.26
4491,PELLETSTOWN,110.0,IE,-6.3275833,53.3815035,True,0,False,0,0.0,0,0.0,15.93
4501,PLATIN,110.0,IE,-6.3861652,53.6808422,True,0,False,0,0.0,0,0.0,18.0
4511,POTTERY ROAD,110.0,IE,-6.1519907,53.2734538,True,0,False,0,0.0,0,0.0,17.9
4522,PROSPECT,220.0,IE,-9.2533719,52.6394329,True,0,False,0,0.0,0,0.0,0.0
4621,RYEBROOK,110.0,IE,-6.5224663,53.3776928,True,0,False,0,0.0,0,0.0,104.52000000000001
4651,RINGSEND,110.0,IE,-6.2066748,53.3397238,True,0,False,0,0.0,0,0.0,73.77000000000001
4662,RATHCOBICAN,220.0,IE,-6.5697981,53.4746308,False,0,False,0,0.0,0,0.0,0.0
4664,RATHCOBICAN,380.0,IE,-6.5697981,53.4746308,False,0,False,0,0.0,0,0.0,0.0
4671,RAPPAREEHILL,110.0,IE,-7.9157876,53.5831138,False,0,True,1,90.0,0,0.0,0.0
4681,RATHKEALE,110.0,IE,-8.9685536,52.5436993,True,0,True,3,32.49,0,0.0,47.04
4691,OLDBRIDGE,110.0,IE,-6.3878298,53.7067579,True,0,False,0,0.0,0,0.0,47.28
4701,RICHMOND,110.0,IE,-7.857067,53.743184,True,0,True,1,4.99,2,12.0,44.39
4711,RICHMOND,110.0,IE,-7.857067,53.743184,True,0,False,0,0.0,0,0.0,0.0
4721,RAFFEEN,110.0,IE,-8.3695668,51.8268181,True,0,False,0,0.0,0,0.0,0.0
4722,RAFFEEN,220.0,IE,-8.3695668,51.8268181,True,0,False,0,0.0,0,0.0,0.0
4741,RINAWADE,110.0,IE,-6.5211765,53.355297,True,0,False,0,0.0,0,0.0,9.13
4761,RINGASKIDDY,110.0,IE,-8.3445201,51.8332719,True,0,False,0,0.0,0,0.0,0.0
4781,RATRUSSAN,110.0,IE,-7.1060697,54.0013256,True,0,True,3,78.62,0,0.0,0.0
4791,RATHNASKILLO,110.0,IE,-7.4519341,52.1571371,True,0,False,0,0.0,1,95.0,0.0
4901,SHELTON ABBE,110.0,IE,-6.1795599,52.8130651,True,0,False,0,0.0,0,0.0,2.29
4922,SOUTHBANK,220.0,IE,-6.1988537,53.344607350000004,False,0,False,0,0.0,1,296.0,0.0
4941,SHANNONBRIDG,110.0,IE,-8.0377635,53.2710643,True,0,False,0,0.0,8,310.0,0.0
4942,SHANNONBRIDG,220.0,IE,-8.0377635,53.2710643,True,0,False,0,0.0,0,0.0,0.0
4943,SHANNONBRIDG,220.0,IE,-8.0377635,53.2710643,True,0,False,0,0.0,0,0.0,0.0
4951,SALTHILL,110.0,IE,-9.0793907,53.2741041,True,0,True,4,46.1,0,0.0,51.5
4961,SHANKILL,110.0,IE,-7.2988808,53.9987866,True,0,True,3,28.017,2,11.0,61.24
4971,SHANONAGH,110.0,IE,-7.6437272,53.560741199999995,False,0,False,0,0.0,1,58.6,0.0
4981,SLIGO,110.0,IE,-8.4672217,54.2412252,True,0,True,3,17.73,0,0.0,60.88
4991,SORNE HILL,110.0,IE,-7.3684232,55.1313547,True,0,True,10,63.25,0,0.0,0.0
5001,SOMERSET,110.0,IE,-8.2305405,53.2666198,True,0,True,1,7.65,2,8.0,27.4
5022,SHELLYBANKS,220.0,IE,-6.1864314,53.3393833,True,0,False,0,0.0,0,0.0,0.0
5031,STEPHENSTOWN,110.0,IE,-6.1895932,53.6013247,True,0,False,0,0.0,0,0.0,11.97
5041,SRANANAGH,110.0,IE,-8.383984,54.1777596,True,0,False,0,0.0,0,0.0,0.0
5042,SRANANAGH,220.0,IE,-8.383984,54.1777596,True,0,False,0,0.0,0,0.0,0.0
5051,SEAL ROCK,110.0,IE,-9.0514195,52.6252455,False,0,False,0,0.0,1,81.0,0.0
5061,STRATFORD,110.0,IE,-6.6498218,52.9940643,True,0,False,0,0.0,0,0.0,25.48
5071,SEAL ROCK,110.0,IE,-9.0514195,52.6252455,False,0,False,0,0.0,1,81.0,0.0
5081,STONESTOWN,110.0,IE,-7.8364361,53.2167596,True,0,True,1,105.0,0,0.0,0.0
5091,SINGLAND,110.0,IE,-8.5873819,52.6634944,True,0,False,0,0.0,0,0.0,17.25
5111,SNUGBOROUGH,110.0,IE,-6.356603,53.4066092,True,0,False,0,0.0,0,0.0,52.89
5122,SHELLYBANKS,220.0,IE,-6.1864314,53.3393833,True,0,False,0,0.0,0,0.0,0.0
5131,TANEY,110.0,IE,-6.245051,53.2885883,True,0,False,0,0.0,0,0.0,8.45
5140,OLDPIER,220.0,IE,-9.3662608,52.5885022,True,0,False,0,0.0,3,144.0,0.0
5141,TARBERT,110.0,IE,-9.3662608,52.5885022,True,0,False,0,0.0,0,0.0,0.0
5142,TARBERT,220.0,IE,-9.3662608,52.5885022,True,0,False,0,0.0,1,296.0,0.0
5172,TYNAGH,220.0,IE,-8.3827087,53.1671713,True,0,False,0,0.0,2,404.0,0.0
5181,TRABEG,110.0,IE,-8.4596882,51.8827117,True,0,False,0,0.0,1,4.95,85.05
5191,TIEVEBRACK,110.0,IE,-8.2356174,54.8102758,True,0,True,1,29.9,0,0.0,0.0
5202,TURLOUGH HIL,220.0,IE,-6.4061441,53.0439505,True,0,False,0,0.0,4,292.0,0.0
5211,TIMAHOE,110.0,IE,-6.8626861,53.3500291,True,0,False,0,0.0,1,70.0,0.0
5221,TULLABRACK,110.0,IE,-9.4791123,52.6730693,True,0,True,3,31.0,0,0.0,13.04
5222,SHELLYBANKSB,220.0,IE,-6.1864314,53.3393833,True,0,False,0,0.0,0,0.0,0.0
5231,TRINITY,110.0,IE,-6.2491939,53.3425325,True,0,False,0,0.0,0,0.0,12.42
5241,TAWNAGHMORE,110.0,IE,-9.2178772,54.1918026,True,0,True,1,19.2,1,52.3,0.0
5251,TAWN_B,110.0,IE,-9.1879038,54.1232614,False,0,False,0,0.0,1,52.3,0.0
5261,TRIEN,110.0,IE,-9.426115,52.4245772,True,0,True,7,26.5,1,4.0,25.25
5271,CAUTEEN,110.0,IE,-8.1938573,52.5375573,True,0,True,3,59.08,0,0.0,0.0
5274,CAUTEEN,110.0,IE,-8.1938573,52.5375573,True,0,True,3,115.08,0,0.0,0.0
5281,TRALEE,110.0,IE,-9.6740021,52.2890467,True,0,True,6,47.56,2,13.9,57.56
5291,TULLABEG,110.0,IE,-6.3827622,52.6126135,True,0,False,0,0.0,2,155.0,0.0
5301,THURLES,110.0,IE,-7.7642805,52.6919962,True,0,True,5,41.8,0,0.0,30.05
5321,THORNSBERRY,110.0,IE,-7.4696537,53.2949583,True,0,False,0,0.0,4,23.8,38.21
5331,YELLOWMEADOW,110.0,IE,-6.392208800000001,53.331876,False,0,False,0,0.0,0,0.0,27.72
5341,TONROE,110.0,IE,-8.5725217,53.9098451,True,0,True,3,12.040000000000001,1,4.99,18.48
5351,TIMONEY,110.0,IE,-7.9045615,53.09481715,False,0,False,0,0.0,2,156.56,0.0
5361,TRILLICK,110.0,IE,-7.4186417,55.1127756,True,0,True,6,44.69,0,0.0,22.55
5381,TIPPERARY,110.0,IE,-8.0672001,52.4722096,True,0,True,2,4.6,1,4.0,23.73
5441,WATERFORD,110.0,IE,-7.1249367,52.2633036,True,0,True,3,18.53,2,9.99,65.18
5451,ROSSPILE,110.0,IE,-6.7423279,52.3018955,True,0,False,0,0.0,1,95.0,0.0
5462,WOODLAND,220.0,IE,-6.5697981,53.4746308,True,0,False,0,0.0,0,0.0,0.0
5464,WOODLAND,380.0,IE,-6.5697981,53.4746308,True,0,False,0,0.0,0,0.0,0.0
5481,WHITEGATE,110.0,IE,-8.2389996,51.8186651,True,0,False,0,0.0,0,0.0,9.0
5501,WEXFORD,110.0,IE,-6.5394499,52.3403641,True,0,True,3,38.9,2,12.93,63.85
5521,WOLFE TONE,110.0,IE,-6.2679779,53.349714,True,0,False,0,0.0,0,0.0,30.49
6201,COOMATAGGART,110.0,IE,-9.3145611,51.8735614,True,0,True,2,156.84,0,0.0,0.0
6371,WHITEBANK,110.0,IE,-6.1996317,53.3398123,True,0,False,0,0.0,0,0.0,0.0
6931,WOODHOUSE,110.0,IE,-7.7706666,52.0822332,True,0,True,1,20.0,0,0.0,0.0
10210,ARDNACRUSHA,110.0,IE,-8.6163685,52.7049873,True,0,False,0,0.0,0,0.0,0.0
10261,ARDNA_CAP,110.0,IE,-8.6163685,52.7049873,True,0,False,0,0.0,0,0.0,0.0
10422,LONGPOINT,220.0,IE,-8.2332664,51.8338841,True,0,False,0,0.0,1,456.69,0.0
10619,ARIGNA_T,110.0,IE,-8.127331133333334,54.076914566666666,False,0,False,0,0.0,0,0.0,0.0
11260,GLENART,220.0,IE,-6.147732,52.8151839,False,0,False,0,0.0,0,0.0,0.0
11261,W_ARKLOW_OFF,220.0,IE,-6.147732,52.8151839,False,0,True,1,800.0,0,0.0,0.0
11310,TOBERTOREEN,110.0,IE,-9.3004089,52.43755,True,0,True,1,23.15,0,0.0,0.0
11461,ATH_CAP,110.0,IE,-7.9745082,53.4230436,True,0,False,0,0.0,0,0.0,0.0
12111,BALLYVOUSKIL,110.0,IE,-9.0797175,52.0059847,True,0,False,0,0.0,0,0.0,0.0
13219,BLAKE T,110.0,IE,-6.8812414,53.2886399,True,0,False,0,0.0,0,0.0,0.0
13810,BARNAHELYB,110.0,IE,-8.3442652,51.8284805,True,0,False,0,0.0,0,0.0,5.37
14010,BELLACORICK,110.0,IE,-9.5787377,54.1205007,True,0,True,1,33.9,0,0.0,0.0
14013,SRAHNAKILLY,110.0,IE,-9.5787377,54.1205007,False,0,True,2,172.0,0,0.0,0.0
14016,CROAGHAUN,110.0,IE,-9.5787377,54.1205007,False,0,True,1,50.0,0,0.0,0.0
14461,BAN_CAP,110.0,IE,-8.733195,51.7739278,True,0,False,0,0.0,0,0.0,0.0
14619,BARRYM T,110.0,IE,-8.157525999999999,52.14235423333333,False,0,False,0,0.0,0,0.0,0.0
14720,NISA BELCAMP,220.0,IE,-6.2025287,53.409766,False,0,True,1,500.0,0,0.0,0.0
15010,BRINNY,110.0,IE,-8.7045456,51.7851436,True,0,False,0,0.0,0,0.0,0.0
15220,BRACETOWN,220.0,IE,-6.4457133,53.4222695,True,0,False,0,0.0,0,0.0,0.0
16011,CLASHAVOON,110.0,IE,-8.9141082,51.938191,True,0,False,0,0.0,0,0.0,0.0
16110,CLONKEEN,110.0,IE,-9.2997624,51.9841297,True,0,False,0,0.0,0,0.0,0.0
16410,BALLYMONEEN,110.0,IE,-8.8534296,53.3081124,False,0,False,0,0.0,1,100.0,0.0
16411,CASHLA,110.0,IE,-8.8534296,53.3081124,True,0,False,0,0.0,0,0.0,0.0
16461,CASH_CAP,110.0,IE,-8.8534296,53.3081124,True,0,False,0,0.0,0,0.0,0.0
16661,CBAR_CAP,110.0,IE,-9.2692746,53.8665266,True,0,False,0,0.0,0,0.0,0.0
16662,CBAR_SVC,110.0,IE,-9.2692746,53.8665266,True,0,False,0,0.0,0,0.0,0.0
17010,CATH FALL,110.0,IE,-8.1769822,54.4987533,True,0,True,2,55.0,1,23.0,19.14
17061,CATH_CAP,110.0,IE,-8.1769822,54.4987533,True,0,False,0,0.0,0,0.0,0.0
17261,CAHR_CAP,110.0,IE,-7.8984212,52.3769959,True,0,False,0,0.0,0,0.0,0.0
17411,CKM_COUNTRY,110.0,IE,-6.1967385,53.2562454,True,0,False,0,0.0,0,0.0,0.0
17420,DUBLIN ARRAY,220.0,IE,-6.1967385,53.2562454,False,0,True,1,824.0,0,0.0,0.0
17431,CKMN_PST,220.0,IE,-6.1967385,53.2562454,True,0,False,0,0.0,0,0.0,0.0
17462,CKM_SR,220.0,IE,-6.1967385,53.2562454,True,0,False,0,0.0,0,0.0,0.0
17810,CASTLEFARM,110.0,IE,-9.0544843,52.6298482,True,0,False,0,0.0,0,0.0,0.0
18010,COOKSTOWN A,110.0,IE,-6.4171604,53.2829452,False,0,False,0,0.0,0,0.0,68.19
18810,BALLYNADRIDE,110.0,IE,-8.6941349,52.3301844,False,0,False,0,0.0,1,120.0,0.0
20411,CORDUFF,110.0,IE,-6.3649353,53.4193712,True,0,False,0,0.0,0,0.0,0.0
20416,CORDUFF HOT,110.0,IE,-6.3649353,53.4193712,True,0,False,0,0.0,0,0.0,0.0
20900,BUFFY,110.0,IE,-9.2937884,53.3580797,True,0,True,2,109.2,0,0.0,0.0
21210,COOLSHAMROGE,110.0,IE,-8.8986235,52.7920967,False,0,False,0,0.0,1,60.0,0.0
21261,DRU_CAP,110.0,IE,-8.8613742,52.7239924,True,0,False,0,0.0,0,0.0,0.0
21661,DOON_CAP,110.0,IE,-7.6676498,52.3836007,True,0,False,0,0.0,0,0.0,0.0
22044,DUNSERIESCAP,380.0,IE,-6.6881005,53.1543743,True,0,False,0,0.0,0,0.0,0.0
22261,DUNM_CAP,110.0,IE,-9.0897487,51.7232312,True,0,False,0,0.0,0,0.0,0.0
22419,DALLOW T,110.0,IE,-7.928076,53.1259869,True,0,False,0,0.0,0,0.0,0.0
22610,DERRYIRON,110.0,IE,-7.2138473,53.3581344,True,0,False,0,0.0,0,0.0,0.0
22612,DERRYIRON,110.0,IE,-7.2138473,53.3581344,True,0,False,0,0.0,0,0.0,0.0
22613,DERRYIRON,110.0,IE,-7.2138473,53.3581344,True,0,False,0,0.0,0,0.0,0.0
22614,DERRYIRON,110.0,IE,-7.2138473,53.3581344,True,0,False,0,0.0,0,0.0,0.0
22811,DALTON_A2,110.0,IE,-9.0613521,53.5873195,False,0,True,1,2.55,0,0.0,32.74
22861,DALT_CAP,110.0,IE,-9.2692746,53.8665266,False,0,False,0,0.0,0,0.0,0.0
23019,DUNFIR_T,110.0,IE,-6.831073033333333,53.39121293333333,False,0,False,0,0.0,0,0.0,0.0
23610,SLIEVECALLAN,110.0,IE,-9.2836999,52.8288117,True,0,True,2,72.39,0,0.0,0.0
24819,FASSAROE_T,110.0,IE,-6.1967385,53.2562454,False,0,False,0,0.0,0,0.0,0.0
25610,NEWBARN,110.0,IE,-6.3257744,53.4124627,True,0,False,0,0.0,2,93.27,0.0
25674,TEG HUNTSTOW,110.0,IE,-6.3257744,53.4124627,True,0,False,0,0.0,0,0.0,0.0
27219,GRFRAT T,110.0,IE,-6.6100934,53.3284733,False,0,False,0,0.0,0,0.0,0.0
27281,GRIFFINRATH,110.0,IE,-6.5644585,53.3435573,True,0,False,0,0.0,0,0.0,0.0
27460,GI_OFFSHORE,220.0,IE,-6.99172,52.2815845,False,0,False,0,0.0,0,0.0,0.0
28019,GOLAGH T,110.0,IE,-7.9351078,54.6871253,True,0,False,0,0.0,0,0.0,0.0
28261,GWE_CAP,110.0,IE,-7.5811846,54.1291946,True,0,False,0,0.0,0,0.0,0.0
28411,GORMAN ESS,110.0,IE,-6.6442071,53.7009328,True,0,False,0,0.0,0,0.0,0.0
28710,CLOGHER,110.0,IE,-7.9951038,54.6870462,True,0,False,0,0.0,0,0.0,0.0
28712,CLOGHER,110.0,IE,-7.9951038,54.6870462,True,0,False,0,0.0,0,0.0,0.0
28810,GLENLARA,110.0,IE,-9.023808,52.2053487,True,0,True,3,40.8,1,4.95,0.0
30820,INCHICORE,220.0,IE,-6.3391212,53.3337774,True,0,False,0,0.0,0,0.0,0.0
31019,IKERIN T,110.0,IE,-7.7713595,52.91857,True,0,False,0,0.0,0,0.0,0.0
31911,KNOCKANURE B,110.0,IE,-9.3733302,52.4345623,True,0,False,0,0.0,0,0.0,0.0
31920,KNOCKANURE,220.0,IE,-9.3733302,52.4345623,True,0,False,0,0.0,0,0.0,0.0
32060,KNOCKRAHA OF,220.0,IE,-8.3194761,51.9541985,False,0,True,1,450.0,0,0.0,0.0
32210,KILNAP,110.0,IE,-8.4775343,51.9222902,True,0,False,0,0.0,0,0.0,5.43
32461,KILTEEL_CAP,110.0,IE,-6.5400403,53.2465815,True,0,False,0,0.0,0,0.0,0.0
32661,KKY_CAP,110.0,IE,-7.1718695,52.6405514,True,0,False,0,0.0,0,0.0,0.0
32810,KILLONAN2,110.0,IE,-8.5454912,52.6401871,True,0,False,0,0.0,0,0.0,0.0
33410,BENDINSTOWN,110.0,IE,-6.8163185,52.7887081,False,0,False,0,0.0,1,81.0,0.0
34620,KILPADDOGE,220.0,IE,-9.3963977,52.5801792,True,0,False,0,0.0,0,0.0,0.0
35011,LANESBORO_A2,110.0,IE,-8.16825665,53.640239425000004,False,0,False,0,0.0,0,0.0,0.0
35211,LOUTHB,110.0,IE,-6.5657571,53.9674714,True,0,False,0,0.0,0,0.0,0.0
35231,LOUTH,275.0,IE,-6.5657571,53.9674714,True,0,False,0,0.0,0,0.0,0.0
35232,LOUTH,275.0,IE,-6.5657571,53.9674714,True,0,False,0,0.0,0,0.0,0.0
35261,LOU_CAP,110.0,IE,-6.5657571,53.9674714,True,0,False,0,0.0,0,0.0,0.0
35611,LISDRUMDOAGH,110.0,IE,-6.9122464,54.2443142,True,0,False,0,0.0,0,0.0,0.0
35661,LISD_CAP,110.0,IE,-6.9102424,54.2447228,True,0,False,0,0.0,0,0.0,0.0
35861,LKY_CAP,110.0,IE,-7.6977545,54.9241287,True,0,False,0,0.0,0,0.0,0.0
35862,LKY_SVC,110.0,IE,-7.6977545,54.9241287,True,0,False,0,0.0,0,0.0,0.0
36210,LISHEEN,110.0,IE,-7.6819128,52.7513555,True,0,True,2,59.0,0,0.0,0.0
36411,CRORY,110.0,IE,-6.5358105,52.579165,True,0,True,9,60.162,0,0.0,0.0
36671,GREENLINK,150.0,IE,-6.9856001,52.2816555,True,0,False,0,0.0,1,504.0,0.0
39420,W_SKERD ROCK,220.0,IE,-9.4216875,52.6103965,False,0,True,1,450.0,0,0.0,0.0
39444,MPTSERIESCAP,380.0,IE,-8.054894,52.882385400000004,False,0,False,0,0.0,0,0.0,0.0
39610,MARINA,110.0,IE,-8.4461681,51.8991554,True,0,False,0,0.0,0,0.0,0.0
40061,MUL_CAP,110.0,IE,-7.3716668,53.5383686,True,0,False,0,0.0,0,0.0,0.0
40461,MOY_CAP,110.0,IE,-9.1879038,54.1232614,True,0,False,0,0.0,0,0.0,0.0
40462,MOYCAP2,110.0,IE,-9.1879038,54.1232614,True,0,False,0,0.0,0,0.0,0.0
43619,OUTAGH T,110.0,IE,-9.601840399999999,52.16737896666667,False,0,False,0,0.0,0,0.0,0.0
43844,OLDSERIESCAP,380.0,IE,-7.4193413999999995,53.3044784,False,0,False,0,0.0,0,0.0,0.0
44661,PBEG REACTOR,220.0,IE,-6.211276,53.3498314,False,0,False,0,0.0,0,0.0,0.0
44662,PBEG REACTOR,220.0,IE,-6.249045233333334,53.31328473333334,False,0,False,0,0.0,0,0.0,0.0
44731,CODLING 1,220.0,IE,-6.211276,53.3498314,False,0,True,1,483.0,0,0.0,0.0
44732,CODLING 2,220.0,IE,-6.249045233333334,53.31328473333334,False,0,True,1,483.0,0,0.0,0.0
44733,CODLING 3,220.0,IE,-6.249045233333334,53.31328473333334,False,0,True,1,483.0,0,0.0,0.0
47210,RAFFEENB,110.0,IE,-8.3695668,51.8268181,True,0,False,0,0.0,0,0.0,0.0
47261,RAFF_CAP,110.0,IE,-8.3695668,51.8268181,True,0,False,0,0.0,0,0.0,0.0
49662,MOB_CAP,110.0,IE,-7.2988808,53.9987866,True,0,False,0,0.0,0,0.0,0.0
49861,SLIG_CAP,110.0,IE,-8.4672217,54.2412252,True,0,False,0,0.0,0,0.0,0.0
50019,SOMRST T,110.0,IE,-8.3739112,53.28193216666667,False,0,False,0,0.0,0,0.0,0.0
50619,STRATF T,110.0,IE,-6.6949557,52.982473766666665,False,0,False,0,0.0,0,0.0,0.0
51319,CENTRAL PARK,110.0,IE,-6.2060635,53.2702392,True,0,False,0,0.0,0,0.0,0.0
51410,TARBERT,110.0,IE,-9.3662608,52.5885022,True,0,False,0,0.0,0,0.0,0.0
51911,CROAGHONAGH,110.0,IE,-7.9951038,54.6870462,False,0,True,2,139.2,0,0.0,0.0
52219,TULBRK T,110.0,IE,-9.3804276,52.686356499999995,False,0,False,0,0.0,0,0.0,0.0
52610,TRIEN,110.0,IE,-9.426115,52.4245772,True,0,True,3,46.3,0,0.0,0.0
52661,TRIE_CAP,110.0,IE,-9.426115,52.4245772,True,0,False,0,0.0,0,0.0,0.0
52861,TRAL_CAP,110.0,IE,-9.6740021,52.2890467,True,0,False,0,0.0,0,0.0,0.0
53061,THUR_CAP,110.0,IE,-7.7642805,52.6919962,True,0,False,0,0.0,0,0.0,0.0
54622,WOODLAND,220.0,IE,-6.5697981,53.4746308,True,0,False,0,0.0,0,0.0,0.0
54630,EASTWEST,260.0,IE,-6.5675597,53.4712157,True,0,False,0,0.0,1,500.0,0.0
54640,PORTAN,380.0,IE,-6.5675597,53.4712157,True,0,False,0,0.0,0,0.0,0.0
55061,WEXF_CAP,110.0,IE,-6.5394499,52.3403641,True,0,False,0,0.0,0,0.0,0.0
66094,SLIABH BAWN,110.0,IE,-8.0518963,53.7511805,True,0,True,1,58.0,0,0.0,0.0
66096,UPPERCHURCH,110.0,IE,-8.36335075,52.75063045,False,0,True,1,84.0,0,0.0,0.0
66121,ORIEL,220.0,IE,-6.567777599999999,53.7210511,False,0,False,0,0.0,0,0.0,0.0
66122,ORIEL LANDIN,220.0,IE,-6.567777599999999,53.7210511,False,0,False,0,0.0,0,0.0,0.0
66123,ORIEL OFFSHO,220.0,IE,-6.567777599999999,53.7210511,False,0,True,2,370.0,0,0.0,0.0
68090,KNOCKNAMONA,110.0,IE,-7.7706666,52.0822332,False,0,True,1,34.0,0,0.0,0.0
70010,AGHYOULE,110.0,NI,-7.5851248,54.1627134,True,0,True,4,82.5,0,0.0,22.0
70111,AIRP,110.0,NI,-5.8678235,54.5759299,False,0,False,0,0.0,0,0.0,30.77
70112,AIRP1B,110.0,NI,-5.8678235,54.5759299,False,0,False,0,0.0,0,0.0,0.0
70311,ANTR1A,110.0,NI,-6.2208116,54.7277414,True,0,False,0,0.0,5,61.372,51.45
70312,ANTR1B,110.0,NI,-6.2208116,54.7277414,True,0,False,0,0.0,0,0.0,0.0
70510,BAFD1-,110.0,NI,-5.7822124,54.8423899,True,0,False,0,0.0,3,207.0,3.21
70520,BAFD2-,275.0,NI,-5.7840555,54.8451971,True,0,False,0,0.0,3,487.0,9.629999999999999
71011,BAME1A,110.0,NI,-6.2853537,54.8512107,True,0,True,3,50.15,3,15.2,32.68
71012,BAME1B,110.0,NI,-6.2853537,54.8512107,True,0,False,0,0.0,0,0.0,32.37
71511,BANB1A,110.0,NI,-6.2458547,54.3439696,True,0,False,0,0.0,0,0.0,47.08
71512,BANB1B,110.0,NI,-6.2458547,54.3439696,True,0,False,0,0.0,0,0.0,0.0
72010,BAVA1-,110.0,NI,-5.8612268,54.7841741,True,0,False,0,0.0,0,0.0,0.0
72021,TBESS,110.0,NI,-5.8612268,54.7841741,False,0,False,0,0.0,0,0.0,0.0
72511,BNCH1A,110.0,NI,-5.8782828,54.3907852,True,0,False,0,0.0,0,0.0,0.0
72512,BNCH1B,110.0,NI,-5.8782828,54.3907852,True,0,False,0,0.0,0,0.0,67.81
73011,BELN1A,110.0,NI,-5.9247406,54.6048411,True,0,False,0,0.0,0,0.0,0.0
73012,BELN1B,110.0,NI,-5.9247406,54.6048411,True,0,False,0,0.0,0,0.0,52.75
73500,BROCK1,110.0,NI,-6.7382085,54.9371278,True,0,True,1,47.5,0,0.0,0.0
73510,GARVAGH NI,110.0,NI,-6.7382085,54.9371278,False,0,False,0,0.0,4,137.3,0.0
74011,CARN1A,110.0,NI,-5.9538319,54.6869153,True,0,True,1,13.8,0,0.0,42.32
74012,CARN1B,110.0,NI,-5.9538319,54.6869153,True,0,False,0,0.0,0,0.0,0.0
74511,CAST1A,110.0,NI,-5.8784287,54.5629404,True,0,False,0,0.0,0,0.0,0.0
74512,CAST1B,110.0,NI,-5.8784287,54.5629404,True,0,False,0,0.0,0,0.0,0.0
74520,CAST2-,275.0,NI,-5.8784287,54.5629404,True,0,False,0,0.0,0,0.0,0.0
74711,CENT1A,110.0,NI,-5.9247406,54.6048411,True,0,False,0,0.0,0,0.0,0.0
74712,CENT1B,110.0,NI,-5.9247406,54.6048411,True,0,False,0,0.0,0,0.0,50.17
75010,COLE1-,110.0,NI,-6.6873926,55.1094142,True,0,True,4,103.0,0,0.0,45.86
75012,COL_HISC,110.0,NI,-6.6873926,55.1094142,True,0,False,0,0.0,0,0.0,0.0
75510,COOL1-,110.0,NI,-7.2472407,55.0424072,True,0,False,0,0.0,2,177.0,63.39
75511,COOL1,110.0,NI,-7.2472407,55.0424072,True,0,False,0,0.0,0,0.0,0.0
75514,COOL_CAP,110.0,NI,-7.2472407,55.0424072,True,0,False,0,0.0,0,0.0,0.0
75520,COOLKEER,275.0,NI,-7.2472407,55.0424072,True,0,False,0,0.0,1,253.0,3.21
75521,COOL2A,275.0,NI,-7.2472407,55.0424072,True,0,False,0,0.0,0,0.0,0.0
75522,COOL2B,275.0,NI,-7.2472407,55.0424072,True,0,False,0,0.0,0,0.0,0.0
75523,SKRAFT_SC,275.0,NI,-7.2472407,55.0424072,True,0,False,0,0.0,0,0.0,0.0
75610,AUGHT,110.0,NI,-7.2472407,55.0424072,False,0,False,0,0.0,1,37.2,0.0
75611,CULMORE_RD,110.0,NI,-7.2472407,55.0424072,False,0,False,0,0.0,0,0.0,0.0
75710,CORP ST,110.0,NI,-5.9247406,54.6048411,True,0,False,0,0.0,0,0.0,0.0
75810,CREAGH,110.0,NI,-6.4927469,54.7612165,True,0,False,0,0.0,1,4.98,71.59
76011,CREG1A,110.0,NI,-5.8958778,54.5825064,True,0,False,0,0.0,0,0.0,72.46
76012,CREG1B,110.0,NI,-5.8958778,54.5825064,True,0,False,0,0.0,0,0.0,0.0
76511,DONE1C,110.0,NI,-5.9247406,54.6048411,True,0,False,0,0.0,0,0.0,43.69
76512,DONE1B,110.0,NI,-5.9540897,54.5909011,True,0,False,0,0.0,0,0.0,0.0
76513,DONE1D,110.0,NI,-5.9944128,54.5699203,False,0,False,0,0.0,0,0.0,51.37
76514,DONE1A,110.0,NI,-5.9540897,54.5909011,True,0,False,0,0.0,0,0.0,0.0
76810,DROMORE,110.0,NI,-7.3879666,54.5291488,True,0,False,0,0.0,0,0.0,0.0
77010,DRUM1-,110.0,NI,-6.55344755,54.44102015,False,0,False,0,0.0,1,2.6,94.62
77210,DRUMQUIN,110.0,NI,-7.4862623,54.575301,True,0,True,3,67.9,0,0.0,0.0
77211,CURR_WF,110.0,NI,-7.4862623,54.575301,False,0,False,0,0.0,1,42.0,0.0
77212,WIND_PT,110.0,NI,-7.4862623,54.575301,False,0,True,1,51.6,0,0.0,0.0
77511,DUNG1-,110.0,NI,-6.7496081,54.5330816,True,0,True,1,17.5,0,0.0,105.92
