branch,kind,bus0,bus1,x_pu,susceptance,phase_shift_rad,s_nom,is_phase_shifter,peak_snapshot,peak_flow_MW,max_loading_pct,mean_loading_pct,hours_at_rating,sign,sign_agreement_when_busy,sign_ever_flips
T3954-3942-39421-2-w1,Transformer,star:3954-3942-39421-2,3954,0.00020880245649948826,4789.215686274509,-0.0,500.0,False,2030-01-20 08:00:00,398.64755450065775,79.72951090013154,49.91319882295294,0,1,1.0,False
T3954-3942-39421-2-w2,Transformer,star:3954-3942-39421-2,3942,0.000125,8000.0,-0.0,999.0,False,2030-01-20 08:00:00,-398.6475545006597,39.904660110176145,24.98158099247057,0,-1,,False
T4384-4382-43821-1-w1,Transformer,star:4384-4382-43821-1,4384,0.00014500000000000003,6896.551724137929,-0.0,500.0,False,2030-01-20 08:00:00,400.51092752959494,80.10218550591898,54.72418824467138,0,1,1.0,False
T4384-4382-43821-1-w2,Transformer,star:4384-4382-43821-1,4382,0.000125,8000.0,-0.0,999.0,False,2030-01-20 08:00:00,-400.51092752954776,40.09118393689167,27.389483605937144,0,-1,,False
T4472-4461-44623-3-w1,Transformer,star:4472-4461-44623-3,4472,0.0004649999999999999,2150.5376344086026,-0.0,250.0,False,2030-01-17 18:00:00,-146.46206618220268,58.58482647288107,47.90783633678114,0,-1,1.0,False
T4472-4461-44623-3-w2,Transformer,star:4472-4461-44623-3,4461,0.000125,8000.0,-0.0,999.0,False,2030-01-17 18:00:00,146.46206618221038,14.660867485706744,11.988948032228572,0,1,,False
T4472-4471-44624-4-w1,Transformer,star:4472-4471-44624-4,4472,0.000484,2066.115702479339,-0.0,250.0,False,2030-01-17 18:00:00,-142.03793381739771,56.815173526959086,46.460699786067174,0,-1,1.0,False
T4472-4471-44624-4-w2,Transformer,star:4472-4471-44624-4,4471,0.000125,8000.0,-0.0,999.0,False,2030-01-17 18:00:00,142.03793381741232,14.218011393134367,11.626801748267223,0,1,,False
T4664-4662-46621-1-w1,Transformer,star:4664-4662-46621-1,4664,0.00014500000000000003,6896.551724137929,-0.0,500.0,False,2030-01-16 12:00:00,-3.025202310880104e-11,6.050404621760208e-12,2.287406795680431e-12,0,-1,,True
T4664-4662-46621-1-w2,Transformer,star:4664-4662-46621-1,4662,0.000125,8000.0,-0.0,999.0,False,2030-01-14 12:00:00,-3.1490782204102175e-11,3.152230450861078e-12,9.207275884482974e-13,0,-1,,True
T4664-4662-46622-2-w1,Transformer,star:4664-4662-46622-2,4664,0.00014500000000000003,6896.551724137929,-0.0,500.0,False,2030-01-16 12:00:00,-3.8329645013490676e-11,7.665929002698136e-12,3.146279001297885e-12,0,-1,,True
T4664-4662-46622-2-w2,Transformer,star:4664-4662-46622-2,4662,0.000125,8000.0,-0.0,999.0,False,2030-01-14 12:00:00,-3.60018265199713e-11,3.6037864384355662e-12,1.1442208351717649e-12,0,-1,,True
T4722-4721-47221-1-w1,Transformer,star:4722-4721-47221-1,4722,0.0005149999999999999,1941.747572815534,-0.0,238.0,False,2030-01-17 18:00:00,-115.69110948025177,48.609709865652,28.643512046754267,0,-1,,False
T4722-4721-47221-1-w2,Transformer,star:4722-4721-47221-1,4721,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 18:00:00,115.69110948024124,11.580691639663787,6.823979846972608,0,1,,False
T4722-47210-47222-2-w1,Transformer,star:4722-47210-47222-2,4722,0.000433,2309.4688221709007,-0.0,250.0,False,2030-01-17 18:00:00,-125.50663052119098,50.202652208476394,23.555295541428308,0,-1,1.0,False
T4722-47210-47222-2-w2,Transformer,star:4722-47210-47222-2,47210,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 18:00:00,125.50663052119161,12.563226278397558,5.8947186039612465,0,1,,False
T4942-4941-49422-2-w1,Transformer,star:4942-4941-49422-2,4942,0.0011120000000000001,899.2805755395682,-0.0,125.0,False,2030-01-16 11:00:00,72.72272896933805,58.178183175470444,22.515715635896182,0,1,1.0,True
T4942-4941-49422-2-w2,Transformer,star:4942-4941-49422-2,4941,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-16 11:00:00,-72.72272896951429,7.279552449400831,2.817281736230211,0,-1,,True
T4943-4941-49421-1-w1,Transformer,star:4943-4941-49421-1,4943,0.0011120000000000001,899.2805755395682,-0.0,125.0,False,2030-01-16 11:00:00,72.90781510599089,58.32625208479272,22.58318836679292,0,1,1.0,True
T4943-4941-49421-1-w2,Transformer,star:4943-4941-49421-1,4941,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-16 11:00:00,-72.90781510616415,7.298079590206622,2.8257242701265928,0,-1,,True
T5042-5041-50421-1-w1,Transformer,star:5042-5041-50421-1,5042,0.000515,1941.7475728155339,-0.0,250.0,False,2030-01-14 12:00:00,-84.85840451636683,33.94336180654673,11.040803947431645,0,-1,,True
T5042-5041-50421-1-w2,Transformer,star:5042-5041-50421-1,5041,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-14 12:00:00,84.8584045163742,8.494334786423844,2.762963950809147,0,1,,True
T5142-51410-51422-2-w1,Transformer,star:5142-51410-51422-2,5142,0.000429,2331.0023310023307,-0.0,238.0,False,2030-01-17 17:00:00,7.98870969376253e-11,3.3566007116649284e-11,1.1885025340638296e-11,0,1,,True
T5142-51410-51422-2-w2,Transformer,star:5142-51410-51422-2,51410,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-17 17:00:00,-9.765377395609676e-11,9.775152548157834e-12,2.810008112919606e-12,0,-1,,True
T5464-5462-54621-1-w1,Transformer,star:5464-5462-54621-1,5464,0.00020301870748299324,4925.654450261779,-0.0,500.0,False,2030-01-16 10:00:00,-236.92881134549432,47.38576226909886,19.987735720853543,0,-1,,True
T5464-5462-54621-1-w2,Transformer,star:5464-5462-54621-1,5462,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-16 10:00:00,236.92881134546798,23.716597732279077,10.003871732157688,0,1,,True
T5464-5462-54624-4-w1,Transformer,star:5464-5462-54624-4,5464,0.00020301870748299324,4925.654450261779,-0.0,500.0,False,2030-01-16 10:00:00,-236.92881134549123,47.385762269098244,19.987735720853316,0,-1,,True
T5464-5462-54624-4-w2,Transformer,star:5464-5462-54624-4,5462,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-16 10:00:00,236.92881134547298,23.716597732279578,10.003871732157869,0,1,,True
T5464-54622-54623-2-w1,Transformer,star:5464-54622-54623-2,5464,0.00014765784114052953,6772.413793103448,-0.0,550.0,False,2030-01-16 10:00:00,-283.9936255402917,51.635204643689406,21.780188286288034,0,-1,1.0,True
T5464-54622-54623-2-w2,Transformer,star:5464-54622-54623-2,54622,0.000125,8000.0,-0.0,999.0,False,2030-01-16 10:00:00,283.99362554029034,28.427790344373406,11.991094652110256,0,1,,True
T30820-3081-30821-1-w1,Transformer,star:30820-3081-30821-1,30820,0.000439,2277.904328018223,-0.0,250.0,False,2030-01-17 18:00:00,-102.53684688961548,41.01473875584619,33.543518640332366,0,-1,,False
T30820-3081-30821-1-w2,Transformer,star:30820-3081-30821-1,3081,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-17 18:00:00,102.53684688962089,10.26394863759969,8.394273934018152,0,1,,False
T30820-3091-30826-3-w1,Transformer,star:30820-3091-30826-3,30820,0.00047499999999999994,2105.263157894737,-0.0,250.0,False,2030-01-17 18:00:00,-165.3083360762512,66.12333443050048,54.07589425743169,0,-1,1.0,False
T30820-3091-30826-3-w2,Transformer,star:30820-3091-30826-3,3091,0.000125,8000.0,-0.0,999.0,False,2030-01-17 18:00:00,165.3083360762578,16.547380988614393,13.532506070429736,0,1,,False
T70510-70520-70561-1-w1,Transformer,star:70510-70520-70561-1,70510,-6.3e-05,-15873.015873015873,-0.0,240.0,False,2030-01-20 14:00:00,-56.356615061602554,23.481922942334396,6.541006464050035,0,-1,,True
T70510-70520-70561-1-w2,Transformer,star:70510-70520-70561-1,70520,0.0007039999999999999,1420.4545454545457,-0.0,240.0,False,2030-01-20 14:00:00,56.356615061543835,23.481922942309932,6.541006464057963,0,1,,True
T70510-70520-70562-1-w1,Transformer,star:70510-70520-70562-1,70510,-6.900000000000004e-05,-14492.753623188399,-0.0,240.0,False,2030-01-20 14:00:00,-56.35661506151744,23.481922942298933,6.5410064640669825,0,-1,,True
T70510-70520-70562-1-w2,Transformer,star:70510-70520-70562-1,70520,0.0007100000000000001,1408.450704225352,-0.0,240.0,False,2030-01-20 14:00:00,56.35661506153608,23.481922942306703,6.541006464059527,0,1,,True
T74511-74520-74562-1-w1,Transformer,star:74511-74520-74562-1,74511,-6.098741529525654e-05,-16396.825396825396,-0.0,240.0,False,2030-01-17 18:00:00,112.16695682138212,46.73623200890921,37.91033951990982,0,1,,False
T74511-74520-74562-1-w2,Transformer,star:74511-74520-74562-1,74520,0.0007039999999999999,1420.4545454545457,-0.0,240.0,False,2030-01-17 18:00:00,-112.16695682131316,46.736232008880485,37.91033951986181,0,-1,,False
T74511-74520-74564-1-w1,Transformer,star:74511-74520-74564-1,74511,-0.00012899999999999994,-7751.937984496128,-0.0,240.0,False,2030-01-17 18:00:00,104.68035533259476,43.61681472191448,35.38000783992574,0,1,,False
T74511-74520-74564-1-w2,Transformer,star:74511-74520-74564-1,74520,0.0008179999999999998,1222.4938875305627,-0.0,240.0,False,2030-01-17 18:00:00,-104.68035533256534,43.61681472190222,35.38000783991227,0,-1,,False
T74512-74520-74563-1-w1,Transformer,star:74512-74520-74563-1,74512,-6.098741529525654e-05,-16396.825396825396,-0.0,240.0,False,2030-01-17 18:00:00,109.71551873464449,45.71479947276853,37.08227231118554,0,1,,False
T74512-74520-74563-1-w2,Transformer,star:74512-74520-74563-1,74520,0.0007189999999999998,1390.8205841446456,-0.0,240.0,False,2030-01-17 18:00:00,-109.7155187345906,45.71479947274609,37.082272311155585,0,-1,,False
T75510-75520-75561-1-w1,Transformer,star:75510-75520-75561-1,75510,-0.0001181026137463697,-8467.213114754106,-0.0,240.0,False,2030-01-20 08:00:00,-110.53900169297034,46.057917372070975,12.927805368500358,0,-1,,True
T75510-75520-75561-1-w2,Transformer,star:75510-75520-75561-1,75520,0.0008210000000000001,1218.0267965895248,-0.0,240.0,False,2030-01-20 08:00:00,110.53900169294775,46.05791737206156,12.92780536849785,0,1,,True
T75511-75520-75562-1-w1,Transformer,star:75511-75520-75562-1,75511,-7.163601161665058e-05,-13959.45945945945,-0.0,240.0,False,2030-01-20 08:00:00,-120.95568365328349,50.39820152220146,14.14606168442203,0,-1,1.0,True
T75511-75520-75562-1-w2,Transformer,star:75511-75520-75562-1,75520,0.0007129999999999999,1402.5245441795234,-0.0,240.0,False,2030-01-20 08:00:00,120.9556836531405,50.398201522141875,14.146061684408387,0,1,1.0,True
T81010-81020-81061-1-w1,Transformer,star:81010-81020-81061-1,81010,-0.0001164999999999998,-8583.690987124479,-0.0,240.0,False,2030-01-17 18:00:00,99.20690362342239,41.33620984309266,31.734451754278563,0,1,,False
T81010-81020-81061-1-w2,Transformer,star:81010-81020-81061-1,81020,0.0008164999999999997,1224.7397428046545,-0.0,240.0,False,2030-01-17 18:00:00,-99.2069036234432,41.33620984310133,31.734451754283832,0,-1,,False
T81010-81020-81062-1-w1,Transformer,star:81010-81020-81062-1,81010,-7.400000000000004e-05,-13513.513513513506,-0.0,240.0,False,2030-01-17 18:00:00,108.67735921186406,45.28223300494336,34.763875161153756,0,1,,False
T81010-81020-81062-1-w2,Transformer,star:81010-81020-81062-1,81020,0.0007129999999999999,1402.5245441795234,-0.0,240.0,False,2030-01-17 18:00:00,-108.67735921190824,45.28223300496176,34.76387516118467,0,-1,,False
T81011-81020-81063-1-w1,Transformer,star:81011-81020-81063-1,81011,-0.0001164999999999998,-8583.690987124479,-0.0,240.0,False,2030-01-17 18:00:00,99.06538164964199,41.277242354017496,31.689181495004327,0,1,,False
T81011-81020-81063-1-w2,Transformer,star:81011-81020-81063-1,81020,0.0008164999999999997,1224.7397428046545,-0.0,240.0,False,2030-01-17 18:00:00,-99.06538164965849,41.277242354024374,31.68918149500572,0,-1,,False
T81510-81520-81561-1-w1,Transformer,star:81510-81520-81561-1,81510,-4.6214355948869184e-05,-21638.297872340445,-0.0,240.0,False,2030-01-14 19:00:00,77.7805244281107,32.40855184504613,17.017931787816632,0,1,,True
T81510-81520-81561-1-w2,Transformer,star:81510-81520-81561-1,81520,0.000656,1524.390243902439,-0.0,240.0,False,2030-01-14 19:00:00,-77.78052442802002,32.40855184500834,17.017931787783915,0,-1,,True
T81510-81520-81562-1-w1,Transformer,star:81510-81520-81562-1,81510,-6.882989183874145e-05,-14528.571428571417,-0.0,240.0,False,2030-01-14 19:00:00,77.9871396942394,32.49464153926642,17.063138020748475,0,1,,True
T81510-81520-81562-1-w2,Transformer,star:81510-81520-81562-1,81520,0.0006770000000000001,1477.1048744460854,-0.0,240.0,False,2030-01-14 19:00:00,-77.98713969414774,32.494641539228226,17.06313802072106,0,-1,,True
T90011-90020-90061-1-w1,Transformer,star:90011-90020-90061-1,90011,-5.9999999999999995e-05,-16666.666666666668,-0.0,240.0,False,2030-01-14 12:00:00,96.212377245062,40.088490518775835,28.258406917735577,0,1,,False
T90011-90020-90061-1-w2,Transformer,star:90011-90020-90061-1,90020,0.0007039999999999999,1420.4545454545457,-0.0,240.0,False,2030-01-14 12:00:00,-96.21237724487477,40.088490518697824,28.258406917637842,0,-1,,False
T90011-90020-90062-1-w1,Transformer,star:90011-90020-90062-1,90011,-5.9999999999999995e-05,-16666.666666666668,-0.0,240.0,False,2030-01-14 12:00:00,96.21237724503479,40.088490518764495,28.25840691772774,0,1,,False
T90011-90020-90062-1-w2,Transformer,star:90011-90020-90062-1,90020,0.0007039999999999999,1420.4545454545457,-0.0,240.0,False,2030-01-14 12:00:00,-96.21237724487248,40.088490518696865,28.258406917637174,0,-1,,False
T90012-90020-90063-1-w1,Transformer,star:90012-90020-90063-1,90012,-0.00011523809523809523,-8677.685950413224,-0.0,240.0,False,2030-01-14 12:00:00,88.07500237854282,36.69791765772617,25.883300210225286,0,1,,False
T90012-90020-90063-1-w2,Transformer,star:90012-90020-90063-1,90020,0.000819,1221.001221001221,-0.0,240.0,False,2030-01-14 12:00:00,-88.07500237858713,36.69791765774464,25.883300210260984,0,-1,,False
T90310-90320-90361-1-w1,Transformer,star:90310-90320-90361-1,90310,-7.718780727630295e-05,-12955.414012738836,-0.0,240.0,False,2030-01-14 12:00:00,83.76304002057425,34.90126667523927,14.847171318266582,0,1,,True
T90310-90320-90361-1-w2,Transformer,star:90310-90320-90361-1,90320,0.0007224999999999998,1384.0830449826992,-0.0,240.0,False,2030-01-14 12:00:00,-83.76304002062184,34.9012666752591,14.84717131828627,0,-1,,True
T90310-90320-90362-1-w1,Transformer,star:90310-90320-90362-1,90310,-7.620452310717805e-05,-13122.580645161277,-0.0,240.0,False,2030-01-14 12:00:00,83.76520983087448,34.902170762864365,14.847555921617724,0,1,,True
T90310-90320-90362-1-w2,Transformer,star:90310-90320-90362-1,90320,0.0007215,1386.001386001386,-0.0,240.0,False,2030-01-14 12:00:00,-83.76520983097492,34.90217076290622,14.84755592163999,0,-1,,True
T90420-90440-90461-1-w1,Transformer,star:90420-90440-90461-1,90420,0.00041450000000000015,2412.5452352231596,-0.0,500.0,False,2030-01-16 10:00:00,145.2680506729428,29.05361013458856,8.943498462433688,0,1,,True
T90420-90440-90461-1-w2,Transformer,star:90420-90440-90461-1,90440,-8.550000000000015e-05,-11695.906432748518,-0.0,500.0,False,2030-01-16 10:00:00,-145.26805067290178,29.053610134580353,8.94349846243146,0,-1,,True
T90420-90440-90462-1-w1,Transformer,star:90420-90440-90462-1,90420,0.00041450000000000015,2412.5452352231596,-0.0,500.0,False,2030-01-16 10:00:00,145.2680506729522,29.05361013459044,8.943498462434258,0,1,,True
T90420-90440-90462-1-w2,Transformer,star:90420-90440-90462-1,90440,-8.550000000000015e-05,-11695.906432748518,-0.0,500.0,False,2030-01-16 10:00:00,-145.26805067294725,29.05361013458945,8.94349846243423,0,-1,,True
T90420-90440-90463-1-w1,Transformer,star:90420-90440-90463-1,90420,0.00041450000000000015,2412.5452352231596,-0.0,500.0,False,2030-01-16 10:00:00,145.2680506729528,29.053610134590556,8.943498462434263,0,1,,True
T90420-90440-90463-1-w2,Transformer,star:90420-90440-90463-1,90440,-8.550000000000015e-05,-11695.906432748518,-0.0,500.0,False,2030-01-16 10:00:00,-145.26805067295024,29.053610134590045,8.943498462434246,0,-1,,True
