branch,bus,ptdf,sensitivity,wind_MW,wind_farms
3301-43619-1,3311,-0.005266559610204356,0.005266559610204356,110.2,1
3301-43619-1,3391,0.027399755646359006,-0.027399755646359006,105.0,1
3301-43619-1,3461,-0.07768965635415886,0.07768965635415886,18.0,1
3301-43619-1,3481,-0.07768965635415881,0.07768965635415881,37.0,1
3301-43619-1,3491,-0.007009459249751146,0.007009459249751146,48.9,1
3301-43619-1,3501,-0.00644452352062061,0.00644452352062061,9.55,2
3301-43619-1,3511,-0.005919811758919105,0.005919811758919105,97.5,2
3301-43619-1,3561,-0.006949485520410775,0.006949485520410775,33.1,1
3301-43619-1,3571,-0.0035220238831944603,0.0035220238831944603,34.0,1
3301-43619-1,3581,-0.00745390405320541,0.00745390405320541,60.27,7
3301-43619-1,3591,-0.0074635493966230815,0.0074635493966230815,30.5,1
3301-43619-1,3621,0.010137350979955738,-0.010137350979955738,68.4,2
3301-43619-1,3801,0.04899186790996256,-0.04899186790996256,1.7,1
3301-43619-1,3821,-0.006708265757128115,0.006708265757128115,68.698,7
3301-43619-1,3881,0.1029912329004602,-0.1029912329004602,24.0,1
3301-43619-1,3891,0.09401539864742103,-0.09401539864742103,67.89999999999999,2
3301-43619-1,3941,-0.01427058353277881,0.01427058353277881,17.25,1
3301-43619-1,4041,-0.007872454586728805,0.007872454586728805,6.0,1
3301-43619-1,4071,-0.007464883611304901,0.007464883611304901,84.96,3
3301-43619-1,4091,-0.007501086456427691,0.007501086456427691,95.25,4
3301-43619-1,4121,-0.0055080587228095584,0.0055080587228095584,60.0,1
3301-43619-1,4261,-0.006470647575147134,0.006470647575147134,14.69,6
3301-43619-1,4361,-0.29116396633633135,0.29116396633633135,9.0,1
3301-43619-1,4371,-0.007831011165721394,0.007831011165721394,77.3,4
3301-43619-1,4391,-0.004626538819362855,0.004626538819362855,50.0,1
3301-43619-1,4481,-0.003949822908741393,0.003949822908741393,54.20099999999999,2
3301-43619-1,4671,-0.00644452352062088,0.00644452352062088,90.0,1
3301-43619-1,4681,-0.0445817824018761,0.0445817824018761,32.49,3
3301-43619-1,4701,-0.006445637407834458,0.006445637407834458,4.99,1
3301-43619-1,4781,-0.006995468848633016,0.006995468848633016,78.62,3
3301-43619-1,4951,-0.009211051726343018,0.009211051726343018,46.1,4
3301-43619-1,4961,-0.007056843969411558,0.007056843969411558,28.017,3
3301-43619-1,4981,-0.007711994854038631,0.007711994854038631,17.73,3
3301-43619-1,4991,-0.0074539040532107664,0.0074539040532107664,63.25,10
3301-43619-1,5001,-0.004605123623072624,0.004605123623072624,7.65,1
3301-43619-1,5081,-0.003487234635882089,0.003487234635882089,105.0,1
3301-43619-1,5191,-0.007489695842254701,0.007489695842254701,29.9,1
3301-43619-1,5221,-0.013655158488687688,0.013655158488687688,31.0,3
3301-43619-1,5241,-0.007872454586728417,0.007872454586728417,19.2,1
3301-43619-1,5261,-0.13208724233834146,0.13208724233834146,26.5,7
3301-43619-1,5271,0.004729780436696557,-0.004729780436696557,59.08,3
3301-43619-1,5274,0.0047415662224906535,-0.0047415662224906535,115.08,3
3301-43619-1,5281,-0.19748635493102518,0.19748635493102518,47.56,6
3301-43619-1,5301,0.01013735097995578,-0.01013735097995578,41.8,5
3301-43619-1,5341,-0.007740566024586129,0.007740566024586129,12.040000000000001,3
3301-43619-1,5361,-0.007453904053210406,0.007453904053210406,44.69,6
3301-43619-1,5381,0.009785882542411098,-0.009785882542411098,4.6,2
3301-43619-1,5441,0.016683201947326212,-0.016683201947326212,18.53,3
3301-43619-1,5501,0.010736880120572116,-0.010736880120572116,38.9,3
3301-43619-1,6201,0.041808225288697654,-0.041808225288697654,156.84,2
3301-43619-1,6931,0.03424739570223741,-0.03424739570223741,20.0,1
3301-43619-1,11261,0.0030551163568203407,-0.0030551163568203407,800.0,1
3301-43619-1,11310,-0.009879300729984525,0.009879300729984525,23.15,1
3301-43619-1,14010,-0.008125070382916183,0.008125070382916183,33.9,1
3301-43619-1,14013,-0.008125070382916294,0.008125070382916294,172.0,2
3301-43619-1,14016,-0.00812507038291628,0.00812507038291628,50.0,1
3301-43619-1,14720,-0.006518720024795241,0.006518720024795241,500.0,1
3301-43619-1,17010,-0.007534429862104647,0.007534429862104647,55.0,2
3301-43619-1,17420,-0.003571821753341302,0.003571821753341302,824.0,1
3301-43619-1,20900,-0.009211051726342807,0.009211051726342807,109.2,2
3301-43619-1,22811,-0.008706523324847136,0.008706523324847136,2.55,1
3301-43619-1,23610,-0.010030123207924471,0.010030123207924471,72.39,2
3301-43619-1,28810,0.027399755646359214,-0.027399755646359214,40.8,3
3301-43619-1,32060,0.04314026997248352,-0.04314026997248352,450.0,1
3301-43619-1,36210,0.010137350979955696,-0.010137350979955696,59.0,2
3301-43619-1,36411,0.008207249141662558,-0.008207249141662558,60.162,9
3301-43619-1,39420,-0.01592012415008348,0.01592012415008348,450.0,1
3301-43619-1,44731,-0.006441476642665492,0.006441476642665492,483.0,1
3301-43619-1,44732,-0.004521561755100885,0.004521561755100885,483.0,1
3301-43619-1,44733,-0.0045215617551009335,0.0045215617551009335,483.0,1
3301-43619-1,51911,-0.007501044547213037,0.007501044547213037,139.2,2
3301-43619-1,52610,-0.009879300729970092,0.009879300729970092,46.3,3
3301-43619-1,66094,-0.006767045737952344,0.006767045737952344,58.0,1
3301-43619-1,66096,-0.00647064757515331,0.00647064757515331,84.0,1
3301-43619-1,66123,-0.006909573551489731,0.006909573551489731,370.0,2
3301-43619-1,68090,0.03424739570223756,-0.03424739570223756,34.0,1
3301-43619-1,70010,-0.0073065103572452494,0.0073065103572452494,82.5,4
3301-43619-1,71011,-0.00728362848154486,0.00728362848154486,50.15,3
3301-43619-1,73500,-0.007293371680934371,0.007293371680934371,47.5,1
3301-43619-1,74011,-0.007279554274456243,0.007279554274456243,13.8,1
3301-43619-1,75010,-0.007303825323487209,0.007303825323487209,103.0,4
3301-43619-1,77210,-0.007308967160591956,0.007308967160591956,67.9,3
3301-43619-1,77212,-0.007308967160591928,0.007308967160591928,51.6,1
3301-43619-1,77511,-0.0072919924207941605,0.0072919924207941605,17.5,1
3301-43619-1,79010,-0.0073065103572467205,0.0073065103572467205,16.9,1
3301-43619-1,80710,-0.0073043631993652824,0.0073043631993652824,67.5,5
3301-43619-1,81810,-0.007326898437207921,0.007326898437207921,73.7,3
3301-43619-1,83011,-0.00728138373776073,0.00728138373776073,15.0,2
3301-43619-1,83510,-0.007308673855977971,0.007308673855977971,37.7,2
3301-43619-1,84412,-0.007316133244530079,0.007316133244530079,15.0,1
3301-43619-1,85510,-0.007309883726493327,0.007309883726493327,70.6,3
3301-43619-1,87510,-0.007309883726494687,0.007309883726494687,95.7,7
3301-43619-1,87900,-0.0072933716809317345,0.0072933716809317345,76.3,4
3301-43619-1,89210,-0.007326898437207824,0.007326898437207824,27.6,1
3301-43619-1,89510,-0.007335109215266186,0.007335109215266186,28.1,4
3301-43619-1,90210,-0.007300978846975628,0.007300978846975628,90.0,7
3321-4221-1,1021,-0.0013315579227642371,0.0013315579227642371,8.16,2
3321-4221-1,1061,-0.0013315579227791696,0.0013315579227791696,15.6,4
3321-4221-1,1121,-0.0013315579227715924,0.0013315579227715924,118.39000000000001,4
3321-4221-1,1131,-0.0013315579227766716,0.0013315579227766716,34.35,1
3321-4221-1,1141,-0.0013315579227643343,0.0013315579227643343,0.9,1
3321-4221-1,1231,-0.0013315579227739238,0.0013315579227739238,42.0,2
3321-4221-1,1251,-0.0013315579227667906,0.0013315579227667906,154.219,11
3321-4221-1,1281,-0.0013315579227722307,0.0013315579227722307,65.71000000000001,6
3321-4221-1,1311,-0.001331557922770621,0.001331557922770621,147.6,4
3321-4221-1,1341,-0.0013315579227887505,0.0013315579227887505,89.3,17
3321-4221-1,1381,-0.0013315579227738406,0.0013315579227738406,2.0,1
3321-4221-1,1401,-0.0013315579227752422,0.0013315579227752422,46.88999999999999,6
3321-4221-1,1431,-0.0013315579227646118,0.0013315579227646118,45.0,1
3321-4221-1,1441,-0.0013315579227711205,0.0013315579227711205,13.6,3
3321-4221-1,1461,-0.0013315579227671792,0.0013315579227671792,32.4,1
3321-4221-1,1481,-0.0013315579227683727,0.0013315579227683727,1.7,1
3321-4221-1,1511,-0.0013315579227791141,0.0013315579227791141,100.549,5
3321-4221-1,1521,-0.001331557922765023,0.001331557922765023,56.4,1
3321-4221-1,1551,-0.0013315579227718977,0.0013315579227718977,169.05,7
3321-4221-1,1571,-0.0013315579227901313,0.0013315579227901313,22.94,3
3321-4221-1,1631,-0.0013315579227806892,0.0013315579227806892,79.60300000000001,12
3321-4221-1,1651,-0.0013315579227675955,0.0013315579227675955,51.599999999999994,2
3321-4221-1,1661,-0.0013315579227752006,0.0013315579227752006,50.44,7
3321-4221-1,1671,-0.0013315579227643985,0.0013315579227643985,75.0,1
3321-4221-1,1751,-0.001331557922770621,0.001331557922770621,54.0,2
3321-4221-1,1821,-0.0013315579227721613,0.0013315579227721613,9.24,2
3321-4221-1,1831,-0.0013315579227651253,0.0013315579227651253,7.99,2
3321-4221-1,1841,-0.001331557922773563,0.001331557922773563,7.49,2
3321-4221-1,1881,-0.001331557922759019,0.001331557922759019,70.699,7
3321-4221-1,1901,-0.0013315579227680951,0.0013315579227680951,55.74,7
3321-4221-1,1931,-0.001331557922783666,0.001331557922783666,34.8,2
3321-4221-1,1971,-0.0013315579227703989,0.0013315579227703989,81.0,3
3321-4221-1,1991,-0.0013315579227737573,0.0013315579227737573,41.400000000000006,4
3321-4221-1,2101,-0.0013315579227787255,0.0013315579227787255,16.6,2
3321-4221-1,2111,-0.0013315579227716617,0.0013315579227716617,174.0,2
3321-4221-1,2131,-0.0013315579227765328,0.0013315579227765328,28.5,1
3321-4221-1,2141,-0.0013315579227720642,0.0013315579227720642,8.98,2
3321-4221-1,2151,-0.001331557922767762,0.001331557922767762,25.2,1
3321-4221-1,2171,-0.00133155792276686,0.00133155792276686,33.6,1
3321-4221-1,2181,-0.0013315579227797247,0.0013315579227797247,5.949999999999999,4
3321-4221-1,2221,-0.0013315579227704544,0.0013315579227704544,27.17,4
3321-4221-1,2225,-0.0013315579227705099,0.0013315579227705099,22.95,2
3321-4221-1,2231,-0.0013315579227730356,0.0013315579227730356,59.5,1
3321-4221-1,2241,-0.0013315579227661106,0.0013315579227661106,26.03,5
3321-4221-1,2281,-0.00133155792277459,0.00133155792277459,40.8,1
3321-4221-1,2331,-0.001331557922766513,0.001331557922766513,47.3,1
3321-4221-1,2391,-0.0013315579227501373,0.0013315579227501373,36.0,1
3321-4221-1,2401,-0.001331557922765271,0.001331557922765271,79.2,1
3321-4221-1,2601,-0.0013315579227830762,0.0013315579227830762,75.6,2
3321-4221-1,2651,-0.0013315579227647506,0.0013315579227647506,49.5,1
3321-4221-1,2671,-0.0013315579227807725,0.0013315579227807725,82.0,3
3321-4221-1,2701,-0.0013315579227827778,0.0013315579227827778,0.5,1
3321-4221-1,2731,-0.0013315579227703989,0.0013315579227703989,29.8,2
3321-4221-1,2742,-0.0013315579227705931,0.0013315579227705931,450.0,1
3321-4221-1,2771,-0.001331557922771065,0.001331557922771065,74.215,4
3321-4221-1,2821,-0.0013315579227819452,0.0013315579227819452,8.0,2
3321-4221-1,2881,-0.0013315579227544116,0.0013315579227544116,26.0,1
3321-4221-1,3101,-0.001331557922734622,0.001331557922734622,35.95,1
3321-4221-1,3221,-0.0013315579227732854,0.0013315579227732854,0.85,1
3321-4221-1,3251,-0.0013315579227679841,0.0013315579227679841,83.15,4
3321-4221-1,3301,-0.0013315579227699548,0.0013315579227699548,13.85,2
3321-4221-1,3311,-0.0013315579227665703,0.0013315579227665703,110.2,1
3321-4221-1,3391,-0.001331557922770371,0.001331557922770371,105.0,1
3321-4221-1,3461,-0.0013315579227669572,0.0013315579227669572,18.0,1
3321-4221-1,3481,-0.0013315579227670127,0.0013315579227670127,37.0,1
3321-4221-1,3491,-0.0013315579227701768,0.0013315579227701768,48.9,1
3321-4221-1,3501,-0.0013315579227712307,0.0013315579227712307,9.55,2
3321-4221-1,3511,-0.001331557922771412,0.001331557922771412,97.5,2
3321-4221-1,3561,-0.0013315579227728414,0.0013315579227728414,33.1,1
3321-4221-1,3571,-0.001331557922765375,0.001331557922765375,34.0,1
3321-4221-1,3581,-0.0013315579227885536,0.0013315579227885536,60.27,7
3321-4221-1,3591,-0.0013315579227892328,0.0013315579227892328,30.5,1
3321-4221-1,3621,-0.0013315579227431984,0.0013315579227431984,68.4,2
3321-4221-1,3801,-0.001331557922773341,0.001331557922773341,1.7,1
3321-4221-1,3821,-0.0013315579227770602,0.0013315579227770602,68.698,7
3321-4221-1,3881,-0.0013315579227715646,0.0013315579227715646,24.0,1
3321-4221-1,3891,-0.0013315579227702878,0.0013315579227702878,67.89999999999999,2
3321-4221-1,3941,-0.0013315579227681507,0.0013315579227681507,17.25,1
3321-4221-1,4041,-0.0013315579227807864,0.0013315579227807864,6.0,1
3321-4221-1,4071,-0.001331557922789662,0.001331557922789662,84.96,3
3321-4221-1,4091,-0.0013315579227887765,0.0013315579227887765,95.25,4
3321-4221-1,4121,-0.0013315579227705099,0.0013315579227705099,60.0,1
3321-4221-1,4261,-0.00133155792276074,0.00133155792276074,14.69,6
3321-4221-1,4361,-0.0013315579227683172,0.0013315579227683172,9.0,1
3321-4221-1,4371,-0.0013315579227828975,0.0013315579227828975,77.3,4
3321-4221-1,4391,-0.0013315579227643724,0.0013315579227643724,50.0,1
3321-4221-1,4481,-0.0013315579227654167,0.0013315579227654167,54.20099999999999,2
3321-4221-1,4671,-0.001331557922771326,0.001331557922771326,90.0,1
3321-4221-1,4681,-0.0013315579227641816,0.0013315579227641816,32.49,3
3321-4221-1,4701,-0.0013315579227707137,0.0013315579227707137,4.99,1
3321-4221-1,4781,-0.001331557922770843,0.001331557922770843,78.62,3
3321-4221-1,4951,-0.0013315579227695523,0.0013315579227695523,46.1,4
3321-4221-1,4961,-0.0013315579227687335,0.0013315579227687335,28.017,3
3321-4221-1,4981,-0.001331557922782202,0.001331557922782202,17.73,3
3321-4221-1,4991,-0.001331557922787465,0.001331557922787465,63.25,10
3321-4221-1,5001,-0.0013315579227646673,0.0013315579227646673,7.65,1
3321-4221-1,5081,-0.0013315579227651253,0.0013315579227651253,105.0,1
3321-4221-1,5191,-0.0013315579227895493,0.0013315579227895493,29.9,1
3321-4221-1,5221,-0.001331557922767207,0.001331557922767207,31.0,3
3321-4221-1,5241,-0.0013315579227810258,0.0013315579227810258,19.2,1
3321-4221-1,5261,-0.0013315579227683172,0.0013315579227683172,26.5,7
3321-4221-1,5271,-0.001331557922761184,0.001331557922761184,59.08,3
3321-4221-1,5274,-0.0013315579227612118,0.0013315579227612118,115.08,3
3321-4221-1,5281,-0.0013315579227679841,0.0013315579227679841,47.56,6
3321-4221-1,5301,-0.0013315579227431984,0.0013315579227431984,41.8,5
3321-4221-1,5341,-0.0013315579227796085,0.0013315579227796085,12.040000000000001,3
3321-4221-1,5361,-0.0013315579227874998,0.0013315579227874998,44.69,6
3321-4221-1,5381,-0.0013315579227591856,0.0013315579227591856,4.6,2
3321-4221-1,5441,-0.0013315579227687058,0.0013315579227687058,18.53,3
3321-4221-1,5501,-0.0013315579227746732,0.0013315579227746732,38.9,3
3321-4221-1,6201,-0.0013315579227710095,0.0013315579227710095,156.84,2
3321-4221-1,6931,-0.0013315579227727303,0.0013315579227727303,20.0,1
3321-4221-1,11261,-0.0013315579227724528,0.0013315579227724528,800.0,1
3321-4221-1,11310,-0.0013315579227765884,0.0013315579227765884,23.15,1
3321-4221-1,14010,-0.0013315579227753394,0.0013315579227753394,33.9,1
3321-4221-1,14013,-0.0013315579227752145,0.0013315579227752145,172.0,2
3321-4221-1,14016,-0.0013315579227753255,0.0013315579227753255,50.0,1
3321-4221-1,14720,-0.0013315579227758945,0.0013315579227758945,500.0,1
3321-4221-1,17010,-0.0013315579227870487,0.0013315579227870487,55.0,2
3321-4221-1,17420,-0.0013315579227744373,0.0013315579227744373,824.0,1
3321-4221-1,20900,-0.0013315579227666796,0.0013315579227666796,109.2,2
3321-4221-1,22811,-0.0013315579227746593,0.0013315579227746593,2.55,1
3321-4221-1,23610,-0.0013315579227667351,0.0013315579227667351,72.39,2
3321-4221-1,28810,-0.0013315579227706764,0.0013315579227706764,40.8,3
3321-4221-1,32060,-0.001331557922771065,0.001331557922771065,450.0,1
3321-4221-1,36210,-0.001331557922743254,0.001331557922743254,59.0,2
3321-4221-1,36411,-0.001331557922773896,0.001331557922773896,60.162,9
3321-4221-1,39420,-0.0013315579227705376,0.0013315579227705376,450.0,1
3321-4221-1,44731,-0.0013315579227757834,0.0013315579227757834,483.0,1
3321-4221-1,44732,-0.0013315579227745691,0.0013315579227745691,483.0,1
3321-4221-1,44733,-0.0013315579227748467,0.0013315579227748467,483.0,1
3321-4221-1,51911,-0.0013315579227887399,0.0013315579227887399,139.2,2
3321-4221-1,52610,-0.0013315579227777263,0.0013315579227777263,46.3,3
3321-4221-1,66094,-0.001331557922773334,0.001331557922773334,58.0,1
3321-4221-1,66096,-0.0013315579227631824,0.0013315579227631824,84.0,1
3321-4221-1,66123,-0.0013315579227767271,0.0013315579227767271,370.0,2
3321-4221-1,68090,-0.0013315579227727858,0.0013315579227727858,34.0,1
3321-4221-1,70010,-0.001331557922788787,0.001331557922788787,82.5,4
3321-4221-1,71011,-0.0013315579227820978,0.0013315579227820978,50.15,3
3321-4221-1,73500,-0.001331557922782986,0.001331557922782986,47.5,1
3321-4221-1,74011,-0.0013315579227823893,0.0013315579227823893,13.8,1
3321-4221-1,75010,-0.0013315579227836036,0.0013315579227836036,103.0,4
3321-4221-1,77210,-0.00133155792278844,0.00133155792278844,67.9,3
3321-4221-1,77212,-0.0013315579227884539,0.0013315579227884539,51.6,1
3321-4221-1,77511,-0.0013315579227831803,0.0013315579227831803,17.5,1
3321-4221-1,79010,-0.0013315579227881624,0.0013315579227881624,16.9,1
3321-4221-1,80710,-0.0013315579227871632,0.0013315579227871632,67.5,5
3321-4221-1,81810,-0.0013315579227860391,0.0013315579227860391,73.7,3
3321-4221-1,83011,-0.0013315579227845403,0.0013315579227845403,15.0,2
3321-4221-1,83510,-0.0013315579227840962,0.0013315579227840962,37.7,2
3321-4221-1,84412,-0.0013315579227875865,0.0013315579227875865,15.0,1
3321-4221-1,85510,-0.0013315579227882873,0.0013315579227882873,70.6,3
3321-4221-1,87510,-0.0013315579227868996,0.0013315579227868996,95.7,7
3321-4221-1,87900,-0.0013315579227829305,0.0013315579227829305,76.3,4
3321-4221-1,89210,-0.0013315579227863653,0.0013315579227863653,27.6,1
3321-4221-1,89510,-0.001331557922786504,0.001331557922786504,28.1,4
3321-4221-1,90210,-0.0013315579227852203,0.0013315579227852203,90.0,7
3330-3331-1,1021,-0.0039946737682948754,-0.0039946737682948754,8.16,2
3330-3331-1,1061,-0.003994673768160291,-0.003994673768160291,15.6,4
3330-3331-1,1121,-0.003994673768371338,-0.003994673768371338,118.39000000000001,4
3330-3331-1,1131,-0.003994673768318196,-0.003994673768318196,34.35,1
3330-3331-1,1141,-0.003994673768261396,-0.003994673768261396,0.9,1
3330-3331-1,1231,-0.00399467376834738,-0.00399467376834738,42.0,2
3330-3331-1,1251,-0.003994673768314884,-0.003994673768314884,154.219,11
3330-3331-1,1281,-0.003994673768239685,-0.003994673768239685,65.71000000000001,6
3330-3331-1,1311,-0.0039946737684951735,-0.0039946737684951735,147.6,4
3330-3331-1,1341,-0.003994673768114617,-0.003994673768114617,89.3,17
3330-3331-1,1381,-0.003994673768334247,-0.003994673768334247,2.0,1
3330-3331-1,1401,-0.0039946737679882015,-0.0039946737679882015,46.88999999999999,6
3330-3331-1,1431,-0.003994673768293978,-0.003994673768293978,45.0,1
3330-3331-1,1441,-0.003994673768174691,-0.003994673768174691,13.6,3
3330-3331-1,1461,-0.0039946737683450514,-0.0039946737683450514,32.4,1
3330-3331-1,1481,-0.003994673768355267,-0.003994673768355267,1.7,1
3330-3331-1,1511,-0.00399467376832538,-0.00399467376832538,100.549,5
3330-3331-1,1521,-0.003994673768484792,-0.003994673768484792,56.4,1
3330-3331-1,1551,-0.003994673768347031,-0.003994673768347031,169.05,7
3330-3331-1,1571,-0.003994673768212415,-0.003994673768212415,22.94,3
3330-3331-1,1631,-0.003994673768163089,-0.003994673768163089,79.60300000000001,12
3330-3331-1,1651,-0.0039946737683739875,-0.0039946737683739875,51.599999999999994,2
3330-3331-1,1661,-0.0039946737681579424,-0.0039946737681579424,50.44,7
3330-3331-1,1671,-0.003994673768437911,-0.003994673768437911,75.0,1
3330-3331-1,1751,-0.0039946737683736735,-0.0039946737683736735,54.0,2
3330-3331-1,1821,-0.003994673768250595,-0.003994673768250595,9.24,2
3330-3331-1,1831,-0.003994673768402279,-0.003994673768402279,7.99,2
3330-3331-1,1841,-0.003994673768353002,-0.003994673768353002,7.49,2
3330-3331-1,1881,-0.003994673768366434,-0.003994673768366434,70.699,7
3330-3331-1,1901,-0.003994673768305826,-0.003994673768305826,55.74,7
3330-3331-1,1931,-0.003994673767996616,-0.003994673767996616,34.8,2
3330-3331-1,1971,-0.003994673768359575,-0.003994673768359575,81.0,3
3330-3331-1,1991,-0.0039946737683408794,-0.0039946737683408794,41.400000000000006,4
3330-3331-1,2101,-0.003994673768241072,-0.003994673768241072,16.6,2
3330-3331-1,2111,-0.003994673768344182,-0.003994673768344182,174.0,2
3330-3331-1,2131,-0.003994673768340377,-0.003994673768340377,28.5,1
3330-3331-1,2141,-0.003994673768385075,-0.003994673768385075,8.98,2
3330-3331-1,2151,-0.00399467376838509,-0.00399467376838509,25.2,1
3330-3331-1,2171,-0.003994673768371488,-0.003994673768371488,33.6,1
3330-3331-1,2181,-0.003994673768302097,-0.003994673768302097,5.949999999999999,4
3330-3331-1,2221,-0.003994673768320338,-0.003994673768320338,27.17,4
3330-3331-1,2225,-0.003994673768298495,-0.003994673768298495,22.95,2
3330-3331-1,2231,-0.0039946737681841905,-0.0039946737681841905,59.5,1
3330-3331-1,2241,-0.003994673768267913,-0.003994673768267913,26.03,5
3330-3331-1,2281,-0.003994673768224553,-0.003994673768224553,40.8,1
3330-3331-1,2331,-0.003994673768383029,-0.003994673768383029,47.3,1
3330-3331-1,2391,-0.0039946737683119425,-0.0039946737683119425,36.0,1
3330-3331-1,2401,-0.00399467376847806,-0.00399467376847806,79.2,1
3330-3331-1,2601,-0.003994673767888269,-0.003994673767888269,75.6,2
3330-3331-1,2651,-0.003994673768294803,-0.003994673768294803,49.5,1
3330-3331-1,2671,-0.003994673768167456,-0.003994673768167456,82.0,3
3330-3331-1,2701,-0.003994673768371393,-0.003994673768371393,0.5,1
3330-3331-1,2731,-0.003994673768310141,-0.003994673768310141,29.8,2
3330-3331-1,2742,-0.003994673768333158,-0.003994673768333158,450.0,1
3330-3331-1,2771,-0.003994673768315591,-0.003994673768315591,74.215,4
3330-3331-1,2821,-0.0039946737681689215,-0.0039946737681689215,8.0,2
3330-3331-1,2881,-0.003994673768368389,-0.003994673768368389,26.0,1
3330-3331-1,3101,-0.003994673768339898,-0.003994673768339898,35.95,1
3330-3331-1,3221,-0.003994673768310359,-0.003994673768310359,0.85,1
3330-3331-1,3251,-0.0039946737683512,-0.0039946737683512,83.15,4
3330-3331-1,3301,-0.003994673768307462,-0.003994673768307462,13.85,2
3330-3331-1,3311,-0.003994673768520972,-0.003994673768520972,110.2,1
3330-3331-1,3391,0.9960053262312778,0.9960053262312778,105.0,1
3330-3331-1,3461,-0.003994673768378995,-0.003994673768378995,18.0,1
3330-3331-1,3481,-0.003994673768394542,-0.003994673768394542,37.0,1
3330-3331-1,3491,-0.003994673768271256,-0.003994673768271256,48.9,1
3330-3331-1,3501,-0.003994673768268793,-0.003994673768268793,9.55,2
3330-3331-1,3511,-0.003994673768393625,-0.003994673768393625,97.5,2
3330-3331-1,3561,-0.003994673768285889,-0.003994673768285889,33.1,1
3330-3331-1,3571,-0.003994673768296746,-0.003994673768296746,34.0,1
3330-3331-1,3581,-0.003994673768161384,-0.003994673768161384,60.27,7
3330-3331-1,3591,-0.003994673768175645,-0.003994673768175645,30.5,1
3330-3331-1,3621,-0.00399467376830929,-0.00399467376830929,68.4,2
3330-3331-1,3801,-0.003994673768337352,-0.003994673768337352,1.7,1
3330-3331-1,3821,-0.003994673768259459,-0.003994673768259459,68.698,7
3330-3331-1,3881,-0.003994673768330431,-0.003994673768330431,24.0,1
3330-3331-1,3891,-0.003994673768277921,-0.003994673768277921,67.89999999999999,2
3330-3331-1,3941,-0.0039946737683366025,-0.0039946737683366025,17.25,1
3330-3331-1,4041,-0.003994673767954646,-0.003994673767954646,6.0,1
3330-3331-1,4071,-0.0039946737681582556,-0.0039946737681582556,84.96,3
3330-3331-1,4091,-0.003994673768108888,-0.003994673768108888,95.25,4
3330-3331-1,4121,-0.003994673768451521,-0.003994673768451521,60.0,1
3330-3331-1,4261,-0.003994673768295667,-0.003994673768295667,14.69,6
3330-3331-1,4361,-0.003994673768312643,-0.003994673768312643,9.0,1
3330-3331-1,4371,-0.003994673767892194,-0.003994673767892194,77.3,4
3330-3331-1,4391,-0.003994673768435843,-0.003994673768435843,50.0,1
3330-3331-1,4481,-0.003994673768338796,-0.003994673768338796,54.20099999999999,2
3330-3331-1,4671,-0.003994673768262174,-0.003994673768262174,90.0,1
3330-3331-1,4681,-0.003994673768332563,-0.003994673768332563,32.49,3
3330-3331-1,4701,-0.003994673768257782,-0.003994673768257782,4.99,1
3330-3331-1,4781,-0.003994673768266672,-0.003994673768266672,78.62,3
3330-3331-1,4951,-0.003994673768330281,-0.003994673768330281,46.1,4
3330-3331-1,4961,-0.003994673768269504,-0.003994673768269504,28.017,3
3330-3331-1,4981,-0.003994673768126591,-0.003994673768126591,17.73,3
3330-3331-1,4991,-0.003994673768222689,-0.003994673768222689,63.25,10
3330-3331-1,5001,-0.003994673768276375,-0.003994673768276375,7.65,1
3330-3331-1,5081,-0.003994673768282271,-0.003994673768282271,105.0,1
3330-3331-1,5191,-0.003994673768142222,-0.003994673768142222,29.9,1
3330-3331-1,5221,-0.003994673768321528,-0.003994673768321528,31.0,3
3330-3331-1,5241,-0.0039946737679379405,-0.0039946737679379405,19.2,1
3330-3331-1,5261,-0.003994673768406356,-0.003994673768406356,26.5,7
3330-3331-1,5271,-0.003994673768322997,-0.003994673768322997,59.08,3
3330-3331-1,5274,-0.003994673768335095,-0.003994673768335095,115.08,3
3330-3331-1,5281,-0.003994673768378472,-0.003994673768378472,47.56,6
3330-3331-1,5301,-0.003994673768348732,-0.003994673768348732,41.8,5
3330-3331-1,5341,-0.003994673768033592,-0.003994673768033592,12.040000000000001,3
3330-3331-1,5361,-0.003994673768195822,-0.003994673768195822,44.69,6
3330-3331-1,5381,-0.003994673768351046,-0.003994673768351046,4.6,2
3330-3331-1,5441,-0.003994673768354586,-0.003994673768354586,18.53,3
3330-3331-1,5501,-0.003994673768462474,-0.003994673768462474,38.9,3
3330-3331-1,6201,-0.003994673768409354,-0.003994673768409354,156.84,2
3330-3331-1,6931,-0.003994673768372547,-0.003994673768372547,20.0,1
3330-3331-1,11261,-0.003994673768363355,-0.003994673768363355,800.0,1
3330-3331-1,11310,-0.003994673768302907,-0.003994673768302907,23.15,1
3330-3331-1,14010,-0.003994673767988371,-0.003994673767988371,33.9,1
3330-3331-1,14013,-0.003994673767979483,-0.003994673767979483,172.0,2
3330-3331-1,14016,-0.003994673767981084,-0.003994673767981084,50.0,1
3330-3331-1,14720,-0.00399467376833719,-0.00399467376833719,500.0,1
3330-3331-1,17010,-0.003994673768125445,-0.003994673768125445,55.0,2
3330-3331-1,17420,-0.0039946737683389365,-0.0039946737683389365,824.0,1
