scenario,outage,hour,kind,n_over,worst_branch,worst_kind,over_MW,worst_pct,wind_avail_MW,eir_cleared,eir_mw,eir_nodes,eir_new_overloads,eir_new_MW,eir_worsened,eir_resid_MW,eir_worst_new_pct,eir_max_load_pct,blind_cleared,blind_mw,blind_nodes,blind_new_overloads,blind_new_MW,blind_worsened,blind_resid_MW,blind_worst_new_pct,blind_max_load_pct,sum_cleared,sum_mw,sum_nodes,sum_new_overloads,sum_new_MW,sum_worsened,sum_resid_MW,sum_worst_new_pct,sum_max_load_pct,need_cleared,need_mw,need_nodes,need_new_overloads,need_new_MW,need_worsened,need_resid_MW,need_worst_new_pct,need_max_load_pct,mmx_cleared,mmx_mw,mmx_nodes,mmx_new_overloads,mmx_new_MW,mmx_worsened,mmx_resid_MW,mmx_worst_new_pct,mmx_max_load_pct,bvet_cleared,bvet_mw,bvet_nodes,bvet_new_overloads,bvet_new_MW,bvet_worsened,bvet_resid_MW,bvet_worst_new_pct,bvet_max_load_pct,nvet_cleared,nvet_mw,nvet_nodes,nvet_new_overloads,nvet_new_MW,nvet_worsened,nvet_resid_MW,nvet_worst_new_pct,nvet_max_load_pct,svet_cleared,svet_mw,svet_nodes,svet_new_overloads,svet_new_MW,svet_worsened,svet_resid_MW,svet_worst_new_pct,svet_max_load_pct,oldstep_cleared,oldstep_mw,oldstep_nodes,oldstep_new_overloads,oldstep_new_MW,oldstep_worsened,oldstep_resid_MW,oldstep_worst_new_pct,oldstep_max_load_pct,stale_cleared,stale_mw,stale_nodes,stale_new_overloads,stale_new_MW,stale_worsened,stale_resid_MW,stale_worst_new_pct,stale_max_load_pct,roster_cleared,roster_mw,roster_nodes,roster_new_overloads,roster_new_MW,roster_worsened,roster_resid_MW,roster_worst_new_pct,roster_max_load_pct,gper_cleared,gper_mw,gper_nodes,gper_new_overloads,gper_new_MW,gper_worsened,gper_resid_MW,gper_worst_new_pct,gper_max_load_pct,gnet_cleared,gnet_mw,gnet_nodes,gnet_new_overloads,gnet_new_MW,gnet_worsened,gnet_resid_MW,gnet_worst_new_pct,gnet_max_load_pct,gperv_cleared,gperv_mw,gperv_nodes,gperv_new_overloads,gperv_new_MW,gperv_worsened,gperv_resid_MW,gperv_worst_new_pct,gperv_max_load_pct,gnetv_cleared,gnetv_mw,gnetv_nodes,gnetv_new_overloads,gnetv_new_MW,gnetv_worsened,gnetv_resid_MW,gnetv_worst_new_pct,gnetv_max_load_pct,lp_cleared,lp_mw,lp_nodes,lp_new_overloads,lp_new_MW,lp_worsened,lp_resid_MW,lp_worst_new_pct,lp_max_load_pct,lp_feasible
WP2033,1701-5041-1,126,Line,1,5041-17010-2,Line,46.977,122.37,500.3,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,165.994,5,0,0.0,0,0.0,0.0,99.37,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,127,Line,1,5041-17010-2,Line,46.977,122.37,407.4,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,6,0,0.0,0,0.0,0.0,100.1,1,160.73,6,0,0.0,0,0.0,0.0,100.1,1,160.73,6,0,0.0,0,0.0,0.0,100.1,1,160.73,6,0,0.0,0,0.0,0.0,100.1,1,160.73,6,0,0.0,0,0.0,0.0,100.1,1,160.73,6,0,0.0,0,0.0,0.0,100.1,1,160.73,6,0,0.0,0,0.0,0.0,100.1,1,160.73,6,0,0.0,0,0.0,0.0,100.1,1,163.176,6,0,0.0,0,0.0,0.0,99.76,1,160.73,6,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,128,Line,1,5041-17010-2,Line,0.392,100.19,336.3,1,0.627,10,0,0.0,0,0.0,0.0,100.1,1,0.627,1,0,0.0,0,0.0,0.0,100.1,1,0.627,1,0,0.0,0,0.0,0.0,100.1,1,0.627,1,0,0.0,0,0.0,0.0,100.1,1,0.627,1,0,0.0,0,0.0,0.0,100.1,1,0.627,1,0,0.0,0,0.0,0.0,100.1,1,0.627,1,0,0.0,0,0.0,0.0,100.1,1,0.627,1,0,0.0,0,0.0,0.0,100.1,1,0.627,1,0,0.0,0,0.0,0.0,100.1,1,0.767,1,0,0.0,0,0.0,0.0,100.08,1,0.627,1,0,0.0,0,0.0,0.0,100.1,1,0.627,10,0,0.0,0,0.0,0.0,100.1,1,0.627,10,0,0.0,0,0.0,0.0,100.1,1,0.627,10,0,0.0,0,0.0,0.0,100.1,1,0.627,10,0,0.0,0,0.0,0.0,100.1,1,0.627,1,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,129,Line,1,5041-17010-2,Line,16.016,107.63,357.0,1,54.321,10,0,0.0,0,0.0,0.0,100.1,1,54.321,3,0,0.0,0,0.0,0.0,100.1,1,54.321,3,0,0.0,0,0.0,0.0,100.1,1,54.321,3,0,0.0,0,0.0,0.0,100.1,1,54.321,3,0,0.0,0,0.0,0.0,100.1,1,54.321,3,0,0.0,0,0.0,0.0,100.1,1,54.321,3,0,0.0,0,0.0,0.0,100.1,1,54.321,3,0,0.0,0,0.0,0.0,100.1,1,54.321,3,0,0.0,0,0.0,0.0,100.1,1,56.942,3,0,0.0,0,0.0,0.0,99.74,1,54.321,3,0,0.0,0,0.0,0.0,100.1,1,54.321,10,0,0.0,0,0.0,0.0,100.1,1,54.321,10,0,0.0,0,0.0,0.0,100.1,1,54.321,10,0,0.0,0,0.0,0.0,100.1,1,54.321,10,0,0.0,0,0.0,0.0,100.1,1,54.321,3,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,130,Line,1,5041-17010-2,Line,46.977,122.37,611.8,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,169.466,5,0,0.0,0,0.0,0.0,98.89,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,131,Line,1,5041-17010-2,Line,46.977,122.37,670.7,1,160.73,9,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,164.966,4,0,0.0,0,0.0,0.0,99.51,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,9,0,0.0,0,0.0,0.0,100.1,1,160.73,9,0,0.0,0,0.0,0.0,100.1,1,160.73,9,0,0.0,0,0.0,0.0,100.1,1,160.73,9,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,132,Line,1,5041-17010-2,Line,46.977,122.37,619.0,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,167.896,5,0,0.0,0,0.0,0.0,99.11,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,133,Line,1,5041-17010-2,Line,46.977,122.37,598.7,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,164.346,5,0,0.0,0,0.0,0.0,99.6,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,134,Line,1,5041-17010-2,Line,46.977,122.37,620.4,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,165.127,5,0,0.0,0,0.0,0.0,99.49,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,135,Line,1,5041-17010-2,Line,46.977,122.37,628.5,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,162.776,5,0,0.0,0,0.0,0.0,99.82,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,136,Line,1,5041-17010-2,Line,25.525,112.15,701.1,1,87.004,8,0,0.0,0,0.0,0.0,100.1,1,87.004,2,0,0.0,0,0.0,0.0,100.1,1,87.004,2,0,0.0,0,0.0,0.0,100.1,1,87.004,2,0,0.0,0,0.0,0.0,100.1,1,87.004,2,0,0.0,0,0.0,0.0,100.1,1,87.004,2,0,0.0,0,0.0,0.0,100.1,1,87.004,2,0,0.0,0,0.0,0.0,100.1,1,87.004,2,0,0.0,0,0.0,0.0,100.1,1,87.004,2,0,0.0,0,0.0,0.0,100.1,1,100.893,2,0,0.0,0,0.0,0.0,98.18,1,87.004,2,0,0.0,0,0.0,0.0,100.1,1,87.004,8,0,0.0,0,0.0,0.0,100.1,1,87.004,8,0,0.0,0,0.0,0.0,100.1,1,87.004,8,0,0.0,0,0.0,0.0,100.1,1,87.004,8,0,0.0,0,0.0,0.0,100.1,1,87.004,3,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,137,Line,1,5041-17010-2,Line,12.717,106.06,697.0,1,42.984,7,0,0.0,0,0.0,0.0,100.1,1,42.984,2,0,0.0,0,0.0,0.0,100.1,1,42.984,2,0,0.0,0,0.0,0.0,100.1,1,42.984,2,0,0.0,0,0.0,0.0,100.1,1,42.984,2,0,0.0,0,0.0,0.0,100.1,1,42.984,2,0,0.0,0,0.0,0.0,100.1,1,42.984,2,0,0.0,0,0.0,0.0,100.1,1,42.984,2,0,0.0,0,0.0,0.0,100.1,1,42.984,2,0,0.0,0,0.0,0.0,100.1,1,47.981,2,0,0.0,0,0.0,0.0,99.41,1,42.984,2,0,0.0,0,0.0,0.0,100.1,1,42.984,7,0,0.0,0,0.0,0.0,100.1,1,42.984,7,0,0.0,0,0.0,0.0,100.1,1,42.984,7,0,0.0,0,0.0,0.0,100.1,1,42.984,7,0,0.0,0,0.0,0.0,100.1,1,42.984,2,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,138,Line,1,5041-17010-2,Line,6.973,103.32,696.5,1,23.244,8,0,0.0,0,0.0,0.0,100.1,1,23.244,2,0,0.0,0,0.0,0.0,100.1,1,23.244,2,0,0.0,0,0.0,0.0,100.1,1,23.244,2,0,0.0,0,0.0,0.0,100.1,1,23.244,2,0,0.0,0,0.0,0.0,100.1,1,23.244,2,0,0.0,0,0.0,0.0,100.1,1,23.244,2,0,0.0,0,0.0,0.0,100.1,1,23.244,2,0,0.0,0,0.0,0.0,100.1,1,23.244,2,0,0.0,0,0.0,0.0,100.1,1,23.826,2,0,0.0,0,0.0,0.0,100.02,1,23.244,2,0,0.0,0,0.0,0.0,100.1,1,23.244,8,0,0.0,0,0.0,0.0,100.1,1,23.244,8,0,0.0,0,0.0,0.0,100.1,1,23.244,8,0,0.0,0,0.0,0.0,100.1,1,23.244,8,0,0.0,0,0.0,0.0,100.1,1,23.244,1,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,139,Line,1,5041-17010-2,Line,6.198,102.95,692.3,1,20.579,7,0,0.0,0,0.0,0.0,100.1,1,20.579,1,0,0.0,0,0.0,0.0,100.1,1,20.579,1,0,0.0,0,0.0,0.0,100.1,1,20.579,1,0,0.0,0,0.0,0.0,100.1,1,20.579,1,0,0.0,0,0.0,0.0,100.1,1,20.579,1,0,0.0,0,0.0,0.0,100.1,1,20.579,1,0,0.0,0,0.0,0.0,100.1,1,20.579,1,0,0.0,0,0.0,0.0,100.1,1,20.579,1,0,0.0,0,0.0,0.0,100.1,1,20.646,1,0,0.0,0,0.0,0.0,100.09,1,20.579,1,0,0.0,0,0.0,0.0,100.1,1,20.579,7,0,0.0,0,0.0,0.0,100.1,1,20.579,7,0,0.0,0,0.0,0.0,100.1,1,20.579,7,0,0.0,0,0.0,0.0,100.1,1,20.579,7,0,0.0,0,0.0,0.0,100.1,1,20.579,1,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,140,Line,1,5041-17010-2,Line,11.556,105.5,688.3,1,38.995,8,0,0.0,0,0.0,0.0,100.1,1,38.995,2,0,0.0,0,0.0,0.0,100.1,1,38.995,2,0,0.0,0,0.0,0.0,100.1,1,38.995,2,0,0.0,0,0.0,0.0,100.1,1,38.995,2,0,0.0,0,0.0,0.0,100.1,1,38.995,2,0,0.0,0,0.0,0.0,100.1,1,38.995,2,0,0.0,0,0.0,0.0,100.1,1,38.995,2,0,0.0,0,0.0,0.0,100.1,1,38.995,2,0,0.0,0,0.0,0.0,100.1,1,43.104,2,0,0.0,0,0.0,0.0,99.53,1,38.995,2,0,0.0,0,0.0,0.0,100.1,1,38.995,8,0,0.0,0,0.0,0.0,100.1,1,38.995,8,0,0.0,0,0.0,0.0,100.1,1,38.995,8,0,0.0,0,0.0,0.0,100.1,1,38.995,8,0,0.0,0,0.0,0.0,100.1,1,38.995,2,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,141,Line,1,5041-17010-2,Line,46.977,122.37,676.3,1,160.73,9,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,163.232,4,0,0.0,0,0.0,0.0,99.75,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,9,0,0.0,0,0.0,0.0,100.1,1,160.73,9,0,0.0,0,0.0,0.0,100.1,1,160.73,9,0,0.0,0,0.0,0.0,100.1,1,160.73,9,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,142,Line,1,5041-17010-2,Line,46.977,122.37,609.8,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,164.608,4,0,0.0,0,0.0,0.0,99.56,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,6,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,143,Line,1,5041-17010-2,Line,26.823,112.77,398.2,1,91.464,10,0,0.0,0,0.0,0.0,100.1,1,91.464,3,0,0.0,0,0.0,0.0,100.1,1,91.464,3,0,0.0,0,0.0,0.0,100.1,1,91.464,3,0,0.0,0,0.0,0.0,100.1,1,91.464,3,0,0.0,0,0.0,0.0,100.1,1,91.464,3,0,0.0,0,0.0,0.0,100.1,1,91.464,3,0,0.0,0,0.0,0.0,100.1,1,91.464,3,0,0.0,0,0.0,0.0,100.1,1,91.464,3,0,0.0,0,0.0,0.0,100.1,1,93.377,3,0,0.0,0,0.0,0.0,99.83,1,91.464,3,0,0.0,0,0.0,0.0,100.1,1,91.464,10,0,0.0,0,0.0,0.0,100.1,1,91.464,10,0,0.0,0,0.0,0.0,100.1,1,91.464,10,0,0.0,0,0.0,0.0,100.1,1,91.464,10,0,0.0,0,0.0,0.0,100.1,1,91.464,5,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,144,Line,1,5041-17010-2,Line,7.284,103.47,411.5,1,24.312,10,0,0.0,0,0.0,0.0,100.1,1,24.312,2,0,0.0,0,0.0,0.0,100.1,1,24.312,2,0,0.0,0,0.0,0.0,100.1,1,24.312,2,0,0.0,0,0.0,0.0,100.1,1,24.312,2,0,0.0,0,0.0,0.0,100.1,1,24.312,2,0,0.0,0,0.0,0.0,100.1,1,24.312,2,0,0.0,0,0.0,0.0,100.1,1,24.312,2,0,0.0,0,0.0,0.0,100.1,1,24.312,2,0,0.0,0,0.0,0.0,100.1,1,26.528,2,0,0.0,0,0.0,0.0,99.79,1,24.312,2,0,0.0,0,0.0,0.0,100.1,1,24.312,10,0,0.0,0,0.0,0.0,100.1,1,24.312,10,0,0.0,0,0.0,0.0,100.1,1,24.312,10,0,0.0,0,0.0,0.0,100.1,1,24.312,10,0,0.0,0,0.0,0.0,100.1,1,24.312,2,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,146,Line,1,5041-17010-2,Line,46.977,122.37,564.5,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,166.618,4,0,0.0,0,0.0,0.0,99.28,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,6,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,147,Line,1,5041-17010-2,Line,43.438,120.68,490.4,1,148.569,10,0,0.0,0,0.0,0.0,100.1,1,148.569,4,0,0.0,0,0.0,0.0,100.1,1,148.569,4,0,0.0,0,0.0,0.0,100.1,1,148.569,4,0,0.0,0,0.0,0.0,100.1,1,148.569,4,0,0.0,0,0.0,0.0,100.1,1,148.569,4,0,0.0,0,0.0,0.0,100.1,1,148.569,4,0,0.0,0,0.0,0.0,100.1,1,148.569,4,0,0.0,0,0.0,0.0,100.1,1,148.569,4,0,0.0,0,0.0,0.0,100.1,1,153.951,4,0,0.0,0,0.0,0.0,99.35,1,148.569,4,0,0.0,0,0.0,0.0,100.1,1,148.569,10,0,0.0,0,0.0,0.0,100.1,1,148.569,10,0,0.0,0,0.0,0.0,100.1,1,148.569,10,0,0.0,0,0.0,0.0,100.1,1,148.569,10,0,0.0,0,0.0,0.0,100.1,1,148.569,6,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,148,Line,1,5041-17010-2,Line,46.977,122.37,544.2,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,167.443,4,0,0.0,0,0.0,0.0,99.17,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,6,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,149,Line,1,5041-17010-2,Line,46.977,122.37,517.0,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,161.708,5,0,0.0,0,0.0,0.0,99.96,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,6,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,150,Line,1,5041-17010-2,Line,46.977,122.37,619.5,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,167.077,4,0,0.0,0,0.0,0.0,99.22,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,151,Line,1,5041-17010-2,Line,46.977,122.37,665.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,165.141,4,0,0.0,0,0.0,0.0,99.49,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1
