outage,hour,islanding,kind,n_over,worst_branch,worst_kind,over_MW,worst_pct,wind_avail_MW,eir_cleared,eir_mw,eir_nodes,eir_new_overloads,eir_new_MW,eir_worsened,eir_resid_MW,eir_worst_new_pct,eir_max_load_pct,ovl_cleared,ovl_mw,ovl_nodes,ovl_new_overloads,ovl_new_MW,ovl_worsened,ovl_resid_MW,ovl_worst_new_pct,ovl_max_load_pct,veto_cleared,veto_mw,veto_nodes,veto_new_overloads,veto_new_MW,veto_worsened,veto_resid_MW,veto_worst_new_pct,veto_max_load_pct,lp_cleared,lp_mw,lp_nodes,lp_new_overloads,lp_new_MW,lp_worsened,lp_resid_MW,lp_worst_new_pct,lp_max_load_pct,lp_feasible
2962-4012-1,130,True,Line,3,3581-89516-1,Line,3.26,101.71,5592.5,1,5.221,13,0,0.0,0,0.0,0.0,100.1,1,3.919,1,0,0.0,0,0.0,0.0,100.1,1,3.919,1,0,0.0,0,0.0,0.0,100.1,1,3.919,1,0,0.0,0,0.0,0.0,100.1,1
2962-4012-1,137,True,Line,4,3581-89516-1,Line,4.314,101.71,5053.5,1,8.155,15,0,0.0,0,0.0,0.0,100.1,1,6.105,2,0,0.0,0,0.0,0.0,100.1,1,47.454,2,0,0.0,0,0.0,0.0,100.1,1,6.065,2,0,0.0,0,0.0,0.0,100.1,1
2962-4012-1,145,True,Line,3,3581-89516-1,Line,3.26,101.71,4124.9,1,7.645,26,0,0.0,0,0.0,0.0,100.1,1,3.919,1,0,0.0,0,0.0,0.0,100.1,1,3.919,1,0,0.0,0,0.0,0.0,100.1,1,3.919,1,0,0.0,0,0.0,0.0,100.1,1
2962-4012-1,152,True,Line,3,3581-89516-1,Line,3.26,101.71,4161.2,1,6.953,25,0,0.0,0,0.0,0.0,100.1,1,3.919,1,0,0.0,0,0.0,0.0,100.1,1,3.919,1,0,0.0,0,0.0,0.0,100.1,1,3.919,1,0,0.0,0,0.0,0.0,100.1,1
2962-4012-1,159,True,Line,6,T3464-3462-34641-1-w1,Transformer,26.507,102.21,5313.0,0,87.596,80,0,0.0,0,0.726,0.0,100.15,1,71.247,2,0,0.0,0,0.0,0.0,100.1,0,316.158,11,0,0.0,0,2.311,0.0,100.3,1,62.405,3,0,0.0,0,0.0,0.0,100.1,1
2962-4012-1,167,True,Line,3,3581-89516-1,Line,3.26,101.71,3161.9,1,6.29,26,0,0.0,0,0.0,0.0,100.1,1,3.919,1,0,0.0,0,0.0,0.0,100.1,1,3.919,1,0,0.0,0,0.0,0.0,100.1,1,3.919,1,0,0.0,0,0.0,0.0,100.1,1
3191-52610-1,7,True,Line,1,3581-89516-1,Line,0.739,100.6,6073.6,1,1.629,16,0,0.0,0,0.0,0.0,100.1,1,1.219,1,0,0.0,0,0.0,0.0,100.1,1,1.219,1,0,0.0,0,0.0,0.0,100.1,1,1.219,1,0,0.0,0,0.0,0.0,100.1,1
3191-52610-1,50,True,Line,1,3581-89516-1,Line,0.722,100.59,5312.4,1,3.006,26,0,0.0,0,0.0,0.0,100.1,1,1.185,1,0,0.0,0,0.0,0.0,100.1,1,1.185,1,0,0.0,0,0.0,0.0,100.1,1,1.185,1,0,0.0,0,0.0,0.0,100.1,1
3191-52610-1,58,True,Line,1,3581-89516-1,Line,0.535,100.44,4583.8,1,2.02,26,0,0.0,0,0.0,0.0,100.1,1,0.816,1,0,0.0,0,0.0,0.0,100.1,1,0.816,1,0,0.0,0,0.0,0.0,100.1,1,0.816,1,0,0.0,0,0.0,0.0,100.1,1
3191-52610-1,65,True,Line,1,3581-89516-1,Line,0.623,100.51,5388.6,1,3.384,22,0,0.0,0,0.0,0.0,100.1,1,1.054,1,0,0.0,0,0.0,0.0,100.1,1,1.054,1,0,0.0,0,0.0,0.0,100.1,1,1.054,1,0,0.0,0,0.0,0.0,100.1,1
3191-52610-1,72,True,Line,1,3581-89516-1,Line,0.569,100.46,5745.9,1,2.74,19,0,0.0,0,0.0,0.0,100.1,1,1.103,1,0,0.0,0,0.0,0.0,100.1,1,1.103,1,0,0.0,0,0.0,0.0,100.1,1,1.103,1,0,0.0,0,0.0,0.0,100.1,1
3191-52610-1,79,True,Line,1,3581-89516-1,Line,0.207,100.17,2728.8,1,0.361,26,0,0.0,0,0.0,0.0,100.1,1,0.165,1,0,0.0,0,0.0,0.0,100.1,1,0.165,1,0,0.0,0,0.0,0.0,100.1,1,0.165,1,0,0.0,0,0.0,0.0,100.1,1
3191-52610-1,94,True,Line,1,3581-89516-1,Line,0.331,100.27,5470.0,1,0.865,26,0,0.0,0,0.0,0.0,100.1,1,0.412,1,0,0.0,0,0.0,0.0,100.1,1,0.412,1,0,0.0,0,0.0,0.0,100.1,1,0.412,1,0,0.0,0,0.0,0.0,100.1,1
3191-52610-1,108,True,Line,1,3581-89516-1,Line,0.484,100.39,7006.9,1,1.695,20,0,0.0,0,0.0,0.0,100.1,1,0.715,1,0,0.0,0,0.0,0.0,100.1,1,0.715,1,0,0.0,0,0.0,0.0,100.1,1,0.715,1,0,0.0,0,0.0,0.0,100.1,1
3191-52610-1,123,True,Line,1,3581-89516-1,Line,0.747,100.61,5593.8,1,1.66,13,0,0.0,0,0.0,0.0,100.1,1,1.236,1,0,0.0,0,0.0,0.0,100.1,1,1.236,1,0,0.0,0,0.0,0.0,100.1,1,1.236,1,0,0.0,0,0.0,0.0,100.1,1
3191-52610-1,137,True,Line,2,2781-4951-1,Line,1.516,100.73,5053.5,0,2.948,15,0,0.0,0,0.119,0.0,100.11,1,2.337,3,0,0.0,0,0.0,0.0,100.1,0,0.827,1,0,0.0,0,0.729,0.0,100.59,1,2.336,2,0,0.0,0,0.0,0.0,100.1,1
3191-52610-1,145,True,Line,1,3581-89516-1,Line,0.728,100.59,4124.9,1,2.335,26,0,0.0,0,0.0,0.0,100.1,1,1.197,1,0,0.0,0,0.0,0.0,100.1,1,1.197,1,0,0.0,0,0.0,0.0,100.1,1,1.197,1,0,0.0,0,0.0,0.0,100.1,1
3191-52610-1,152,True,Line,1,3581-89516-1,Line,0.627,100.51,4161.2,1,1.768,25,0,0.0,0,0.0,0.0,100.1,1,0.997,1,0,0.0,0,0.0,0.0,100.1,1,0.997,1,0,0.0,0,0.0,0.0,100.1,1,0.997,1,0,0.0,0,0.0,0.0,100.1,1
3191-52610-1,159,True,Line,1,3581-89516-1,Line,0.731,100.59,5313.0,1,2.092,25,0,0.0,0,0.0,0.0,100.1,1,1.203,1,0,0.0,0,0.0,0.0,100.1,1,1.203,1,0,0.0,0,0.0,0.0,100.1,1,1.203,1,0,0.0,0,0.0,0.0,100.1,1
3191-52610-1,167,True,Line,1,3581-89516-1,Line,0.715,100.58,3161.9,1,1.881,26,0,0.0,0,0.0,0.0,100.1,1,1.172,1,0,0.0,0,0.0,0.0,100.1,1,1.172,1,0,0.0,0,0.0,0.0,100.1,1,1.172,1,0,0.0,0,0.0,0.0,100.1,1
3202-32060-1,36,True,Line,1,1122-11260-1,Line,1.059,100.21,6805.4,1,0.547,1,0,0.0,0,0.0,0.0,100.1,1,0.547,1,0,0.0,0,0.0,0.0,100.1,1,0.547,1,0,0.0,0,0.0,0.0,100.1,1,0.547,1,0,0.0,0,0.0,0.0,100.1,1
3202-32060-1,50,True,Line,3,3581-89516-1,Line,4.36,101.71,5312.4,1,9.969,26,0,0.0,0,0.0,0.0,100.1,1,3.929,3,0,0.0,0,0.0,0.0,100.1,1,3.929,3,0,0.0,0,0.0,0.0,100.1,1,3.929,3,0,0.0,0,0.0,0.0,100.1,1
3202-32060-1,58,True,Line,2,3581-89516-1,Line,1.972,101.19,4583.8,1,6.541,26,0,0.0,0,0.0,0.0,100.1,1,2.642,2,0,0.0,0,0.0,0.0,100.1,1,2.642,2,0,0.0,0,0.0,0.0,100.1,1,2.642,2,0,0.0,0,0.0,0.0,100.1,1
3202-32060-1,65,True,Line,3,3581-89516-1,Line,4.107,101.66,5388.6,1,13.012,22,0,0.0,0,0.0,0.0,100.1,1,4.051,1,0,0.0,0,0.0,0.0,100.1,1,4.051,1,0,0.0,0,0.0,0.0,100.1,1,4.051,1,0,0.0,0,0.0,0.0,100.1,1
3202-32060-1,72,True,Line,3,3581-89516-1,Line,3.004,101.27,5745.9,0,9.1,20,0,0.0,0,0.126,0.0,100.1,1,531.968,3,0,0.0,0,0.0,0.0,100.1,0,0.0,0,0,0.0,0,3.004,0.0,101.27,1,3.813,2,0,0.0,0,0.0,0.0,100.1,1
3202-32060-1,79,True,Line,1,3581-89516-1,Line,0.613,100.5,2728.8,1,2.114,26,0,0.0,0,0.0,0.0,100.1,1,0.969,1,0,0.0,0,0.0,0.0,100.1,1,0.969,1,0,0.0,0,0.0,0.0,100.1,1,0.969,1,0,0.0,0,0.0,0.0,100.1,1
3202-32060-1,94,True,Line,2,3581-89516-1,Line,1.942,101.18,5470.0,1,5.499,26,0,0.0,0,0.0,0.0,100.1,1,2.62,1,0,0.0,0,0.0,0.0,100.1,1,2.62,1,0,0.0,0,0.0,0.0,100.1,1,2.62,1,0,0.0,0,0.0,0.0,100.1,1
3202-32060-1,101,True,Line,1,1122-11260-1,Line,1.073,100.21,5965.5,1,0.562,1,0,0.0,0,0.0,0.0,100.1,1,0.562,1,0,0.0,0,0.0,0.0,100.1,1,0.562,1,0,0.0,0,0.0,0.0,100.1,1,0.562,1,0,0.0,0,0.0,0.0,100.1,1
3202-32060-1,108,True,Line,4,3581-89516-1,Line,5.955,101.82,7006.9,0,10.514,21,0,0.0,0,0.129,0.0,100.1,1,4.779,3,0,0.0,0,0.0,0.0,100.1,0,0.0,0,0,0.0,0,5.955,0.0,101.82,1,4.777,2,0,0.0,0,0.0,0.0,100.1,1
3202-32060-1,145,True,Line,2,3581-89516-1,Line,2.372,101.31,4124.9,1,5.721,26,0,0.0,0,0.0,0.0,100.1,1,2.933,1,0,0.0,0,0.0,0.0,100.1,1,2.933,1,0,0.0,0,0.0,0.0,100.1,1,2.933,1,0,0.0,0,0.0,0.0,100.1,1
3202-32060-1,152,True,Line,1,3581-89516-1,Line,1.153,100.94,4161.2,1,3.616,25,0,0.0,0,0.0,0.0,100.1,1,2.038,1,0,0.0,0,0.0,0.0,100.1,1,2.038,1,0,0.0,0,0.0,0.0,100.1,1,2.038,1,0,0.0,0,0.0,0.0,100.1,1
3202-32060-1,159,True,Line,3,3581-89516-1,Line,3.955,101.63,5313.0,1,6.482,25,0,0.0,0,0.0,0.0,100.1,1,3.727,1,0,0.0,0,0.0,0.0,100.1,1,3.727,1,0,0.0,0,0.0,0.0,100.1,1,3.727,1,0,0.0,0,0.0,0.0,100.1,1
3202-32060-1,167,True,Line,2,3581-89516-1,Line,1.62,101.08,3161.9,1,3.831,26,0,0.0,0,0.0,0.0,100.1,1,2.387,1,0,0.0,0,0.0,0.0,100.1,1,2.387,1,0,0.0,0,0.0,0.0,100.1,1,2.387,1,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,0,True,Line,2,2781-4951-1,Line,0.831,100.42,5299.5,0,1.072,17,0,0.0,0,0.11,0.0,100.1,1,0.932,2,0,0.0,0,0.0,0.0,100.1,0,0.416,1,0,0.0,0,0.382,0.0,100.31,1,0.932,2,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,7,True,Line,1,3581-89516-1,Line,0.387,100.31,6073.6,1,0.698,16,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,29,True,Line,2,2781-4951-1,Line,0.831,100.42,5968.4,0,1.268,15,0,0.0,0,0.111,0.0,100.1,1,1.061,2,0,0.0,0,0.0,0.0,100.1,0,0.416,1,0,0.0,0,0.382,0.0,100.31,1,1.061,2,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,50,True,Line,1,3581-89516-1,Line,0.387,100.31,5312.4,1,1.327,26,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,58,True,Line,1,3581-89516-1,Line,0.38,100.31,4583.8,1,1.261,26,0,0.0,0,0.0,0.0,100.1,1,0.509,1,0,0.0,0,0.0,0.0,100.1,1,0.509,1,0,0.0,0,0.0,0.0,100.1,1,0.509,1,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,65,True,Line,1,3581-89516-1,Line,0.377,100.31,5388.6,1,1.717,22,0,0.0,0,0.0,0.0,100.1,1,0.535,1,0,0.0,0,0.0,0.0,100.1,1,0.535,1,0,0.0,0,0.0,0.0,100.1,1,0.535,1,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,72,True,Line,1,3581-89516-1,Line,0.305,100.25,5745.9,1,1.121,19,0,0.0,0,0.0,0.0,100.1,1,0.451,1,0,0.0,0,0.0,0.0,100.1,1,0.451,1,0,0.0,0,0.0,0.0,100.1,1,0.451,1,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,94,True,Line,1,3581-89516-1,Line,0.239,100.19,5470.0,1,0.483,26,0,0.0,0,0.0,0.0,100.1,1,0.23,1,0,0.0,0,0.0,0.0,100.1,1,0.23,1,0,0.0,0,0.0,0.0,100.1,1,0.23,1,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,108,True,Line,1,3581-89516-1,Line,0.387,100.31,7006.9,1,1.24,20,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,123,True,Line,1,3581-89516-1,Line,0.387,100.31,5593.8,1,0.701,13,0,0.0,0,0.0,0.0,100.1,1,0.522,1,0,0.0,0,0.0,0.0,100.1,1,0.522,1,0,0.0,0,0.0,0.0,100.1,1,0.522,1,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,130,True,Line,1,3581-89516-1,Line,0.387,100.31,5592.5,1,0.697,13,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,137,True,Line,2,2781-4951-1,Line,0.83,100.42,5053.5,0,1.32,15,0,0.0,0,0.111,0.0,100.11,1,1.06,2,0,0.0,0,0.0,0.0,100.1,0,0.415,1,0,0.0,0,0.381,0.0,100.31,1,1.059,2,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,145,True,Line,1,3581-89516-1,Line,0.384,100.31,4124.9,1,1.009,26,0,0.0,0,0.0,0.0,100.1,1,0.517,1,0,0.0,0,0.0,0.0,100.1,1,0.517,1,0,0.0,0,0.0,0.0,100.1,1,0.517,1,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,152,True,Line,1,3581-89516-1,Line,0.368,100.3,4161.2,1,0.862,25,0,0.0,0,0.0,0.0,100.1,1,0.486,1,0,0.0,0,0.0,0.0,100.1,1,0.486,1,0,0.0,0,0.0,0.0,100.1,1,0.486,1,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,159,True,Line,1,3581-89516-1,Line,0.387,100.31,5313.0,1,0.91,25,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1,0.523,1,0,0.0,0,0.0,0.0,100.1,1
3251-5281-1,167,True,Line,1,3581-89516-1,Line,0.383,100.31,3161.9,1,0.827,26,0,0.0,0,0.0,0.0,100.1,1,0.515,1,0,0.0,0,0.0,0.0,100.1,1,0.515,1,0,0.0,0,0.0,0.0,100.1,1,0.515,1,0,0.0,0,0.0,0.0,100.1,1
3281-3631-1,0,True,Line,2,2781-4951-1,Line,0.604,100.36,5299.5,0,0.575,17,0,0.0,0,0.107,0.0,100.1,1,0.526,3,0,0.0,0,0.0,0.0,100.1,0,0.346,1,0,0.0,0,0.213,0.0,100.17,1,0.526,2,0,0.0,0,0.0,0.0,100.1,1
3281-3631-1,29,True,Line,2,2781-4951-1,Line,0.435,100.26,5968.4,1,0.316,15,0,0.0,0,0.0,0.0,100.1,1,0.291,3,0,0.0,0,0.0,0.0,100.1,0,0.213,1,0,0.0,0,0.154,0.0,100.13,1,0.291,2,0,0.0,0,0.0,0.0,100.1,1
3281-3631-1,108,True,Line,1,3581-89516-1,Line,0.128,100.1,7006.9,1,0.024,20,0,0.0,0,0.0,0.0,100.1,1,0.01,1,0,0.0,0,0.0,0.0,100.1,1,0.01,1,0,0.0,0,0.0,0.0,100.1,1,0.01,1,0,0.0,0,0.0,0.0,100.1,1
3281-3631-1,116,True,Line,1,3581-89516-1,Line,0.237,100.19,4604.0,1,0.331,7,0,0.0,0,0.0,0.0,100.1,1,0.282,1,0,0.0,0,0.0,0.0,100.1,1,0.282,1,0,0.0,0,0.0,0.0,100.1,1,0.282,1,0,0.0,0,0.0,0.0,100.1,1
3281-3631-1,123,True,Line,1,3581-89516-1,Line,0.133,100.11,5593.8,1,0.027,13,0,0.0,0,0.0,0.0,100.1,1,0.02,1,0,0.0,0,0.0,0.0,100.1,1,0.02,1,0,0.0,0,0.0,0.0,100.1,1,0.02,1,0,0.0,0,0.0,0.0,100.1,1
3281-3631-1,137,True,Line,2,2781-4951-1,Line,0.637,100.38,5053.5,0,0.728,15,0,0.0,0,0.108,0.0,100.1,1,0.625,3,0,0.0,0,0.0,0.0,100.1,0,0.371,1,0,0.0,0,0.225,0.0,100.18,1,0.625,2,0,0.0,0,0.0,0.0,100.1,1
3330-3331-1,50,True,Line,1,3581-89516-1,Line,0.543,100.44,5312.4,1,2.107,26,0,0.0,0,0.0,0.0,100.1,1,0.83,1,0,0.0,0,0.0,0.0,100.1,1,0.83,1,0,0.0,0,0.0,0.0,100.1,1,0.83,1,0,0.0,0,0.0,0.0,100.1,1
3330-3331-1,58,True,Line,1,3581-89516-1,Line,0.202,100.16,4583.8,1,0.387,26,0,0.0,0,0.0,0.0,100.1,1,0.156,1,0,0.0,0,0.0,0.0,100.1,1,0.156,1,0,0.0,0,0.0,0.0,100.1,1,0.156,1,0,0.0,0,0.0,0.0,100.1,1
3330-3331-1,65,True,Line,1,3581-89516-1,Line,0.198,100.16,5388.6,1,0.508,22,0,0.0,0,0.0,0.0,100.1,1,0.158,1,0,0.0,0,0.0,0.0,100.1,1,0.158,1,0,0.0,0,0.0,0.0,100.1,1,0.158,1,0,0.0,0,0.0,0.0,100.1,1
3330-3331-1,72,True,Line,1,3581-89516-1,Line,0.365,100.3,5745.9,1,1.488,19,0,0.0,0,0.0,0.0,100.1,1,0.599,1,0,0.0,0,0.0,0.0,100.1,1,0.599,1,0,0.0,0,0.0,0.0,100.1,1,0.599,1,0,0.0,0,0.0,0.0,100.1,1
3330-3331-1,79,True,Line,1,3581-89516-1,Line,0.205,100.17,2728.8,1,0.355,26,0,0.0,0,0.0,0.0,100.1,1,0.163,1,0,0.0,0,0.0,0.0,100.1,1,0.163,1,0,0.0,0,0.0,0.0,100.1,1,0.163,1,0,0.0,0,0.0,0.0,100.1,1
3330-3331-1,94,True,Line,1,3581-89516-1,Line,0.354,100.29,5470.0,1,0.961,26,0,0.0,0,0.0,0.0,100.1,1,0.458,1,0,0.0,0,0.0,0.0,100.1,1,0.458,1,0,0.0,0,0.0,0.0,100.1,1,0.458,1,0,0.0,0,0.0,0.0,100.1,1
3330-3331-1,108,True,Line,1,3581-89516-1,Line,0.72,100.59,7006.9,1,2.801,20,0,0.0,0,0.0,0.0,100.1,1,1.182,1,0,0.0,0,0.0,0.0,100.1,1,1.182,1,0,0.0,0,0.0,0.0,100.1,1,1.182,1,0,0.0,0,0.0,0.0,100.1,1
3330-3331-1,145,True,Line,1,3581-89516-1,Line,0.537,100.44,4124.9,1,1.598,26,0,0.0,0,0.0,0.0,100.1,1,0.819,1,0,0.0,0,0.0,0.0,100.1,1,0.819,1,0,0.0,0,0.0,0.0,100.1,1,0.819,1,0,0.0,0,0.0,0.0,100.1,1
3330-3331-1,152,True,Line,1,3581-89516-1,Line,0.374,100.3,4161.2,1,0.88,25,0,0.0,0,0.0,0.0,100.1,1,0.496,1,0,0.0,0,0.0,0.0,100.1,1,0.496,1,0,0.0,0,0.0,0.0,100.1,1,0.496,1,0,0.0,0,0.0,0.0,100.1,1
3330-3331-1,159,True,Line,1,3581-89516-1,Line,0.669,100.54,5313.0,1,1.88,25,0,0.0,0,0.0,0.0,100.1,1,1.081,1,0,0.0,0,0.0,0.0,100.1,1,1.081,1,0,0.0,0,0.0,0.0,100.1,1,1.081,1,0,0.0,0,0.0,0.0,100.1,1
3330-3331-1,167,True,Line,1,3581-89516-1,Line,0.523,100.43,3161.9,1,1.271,26,0,0.0,0,0.0,0.0,100.1,1,0.792,1,0,0.0,0,0.0,0.0,100.1,1,0.792,1,0,0.0,0,0.0,0.0,100.1,1,0.792,1,0,0.0,0,0.0,0.0,100.1,1
3330-28810-1,50,True,Line,1,3581-89516-1,Line,0.542,100.44,5312.4,1,2.103,26,0,0.0,0,0.0,0.0,100.1,1,0.829,1,0,0.0,0,0.0,0.0,100.1,1,0.829,1,0,0.0,0,0.0,0.0,100.1,1,0.829,1,0,0.0,0,0.0,0.0,100.1,1
3330-28810-1,58,True,Line,1,3581-89516-1,Line,0.202,100.16,4583.8,1,0.386,26,0,0.0,0,0.0,0.0,100.1,1,0.156,1,0,0.0,0,0.0,0.0,100.1,1,0.156,1,0,0.0,0,0.0,0.0,100.1,1,0.156,1,0,0.0,0,0.0,0.0,100.1,1
3330-28810-1,65,True,Line,1,3581-89516-1,Line,0.198,100.16,5388.6,1,0.506,22,0,0.0,0,0.0,0.0,100.1,1,0.158,1,0,0.0,0,0.0,0.0,100.1,1,0.158,1,0,0.0,0,0.0,0.0,100.1,1,0.158,1,0,0.0,0,0.0,0.0,100.1,1
3330-28810-1,72,True,Line,1,3581-89516-1,Line,0.365,100.3,5745.9,1,1.485,19,0,0.0,0,0.0,0.0,100.1,1,0.598,1,0,0.0,0,0.0,0.0,100.1,1,0.598,1,0,0.0,0,0.0,0.0,100.1,1,0.598,1,0,0.0,0,0.0,0.0,100.1,1
3330-28810-1,79,True,Line,1,3581-89516-1,Line,0.205,100.17,2728.8,1,0.354,26,0,0.0,0,0.0,0.0,100.1,1,0.162,1,0,0.0,0,0.0,0.0,100.1,1,0.162,1,0,0.0,0,0.0,0.0,100.1,1,0.162,1,0,0.0,0,0.0,0.0,100.1,1
3330-28810-1,94,True,Line,1,3581-89516-1,Line,0.354,100.29,5470.0,1,0.959,26,0,0.0,0,0.0,0.0,100.1,1,0.457,1,0,0.0,0,0.0,0.0,100.1,1,0.457,1,0,0.0,0,0.0,0.0,100.1,1,0.457,1,0,0.0,0,0.0,0.0,100.1,1
3330-28810-1,108,True,Line,1,3581-89516-1,Line,0.719,100.58,7006.9,1,2.796,20,0,0.0,0,0.0,0.0,100.1,1,1.18,1,0,0.0,0,0.0,0.0,100.1,1,1.18,1,0,0.0,0,0.0,0.0,100.1,1,1.18,1,0,0.0,0,0.0,0.0,100.1,1
3330-28810-1,145,True,Line,1,3581-89516-1,Line,0.536,100.44,4124.9,1,1.595,26,0,0.0,0,0.0,0.0,100.1,1,0.818,1,0,0.0,0,0.0,0.0,100.1,1,0.818,1,0,0.0,0,0.0,0.0,100.1,1,0.818,1,0,0.0,0,0.0,0.0,100.1,1
3330-28810-1,152,True,Line,1,3581-89516-1,Line,0.373,100.3,4161.2,1,0.878,25,0,0.0,0,0.0,0.0,100.1,1,0.495,1,0,0.0,0,0.0,0.0,100.1,1,0.495,1,0,0.0,0,0.0,0.0,100.1,1,0.495,1,0,0.0,0,0.0,0.0,100.1,1
3330-28810-1,159,True,Line,1,3581-89516-1,Line,0.668,100.54,5313.0,1,1.876,25,0,0.0,0,0.0,0.0,100.1,1,1.079,1,0,0.0,0,0.0,0.0,100.1,1,1.079,1,0,0.0,0,0.0,0.0,100.1,1,1.079,1,0,0.0,0,0.0,0.0,100.1,1
3330-28810-1,167,True,Line,1,3581-89516-1,Line,0.522,100.42,3161.9,1,1.268,26,0,0.0,0,0.0,0.0,100.1,1,0.79,1,0,0.0,0,0.0,0.0,100.1,1,0.79,1,0,0.0,0,0.0,0.0,100.1,1,0.79,1,0,0.0,0,0.0,0.0,100.1,1
3341-33410-1,152,True,Line,1,3581-89516-1,Line,0.167,100.14,4161.2,1,0.153,25,0,0.0,0,0.0,0.0,100.1,1,0.086,1,0,0.0,0,0.0,0.0,100.1,1,0.086,1,0,0.0,0,0.0,0.0,100.1,1,0.086,1,0,0.0,0,0.0,0.0,100.1,1
3391-28810-1,50,True,Line,1,3581-89516-1,Line,0.398,100.32,5312.4,1,1.379,26,0,0.0,0,0.0,0.0,100.1,1,0.543,1,0,0.0,0,0.0,0.0,100.1,1,0.543,1,0,0.0,0,0.0,0.0,100.1,1,0.543,1,0,0.0,0,0.0,0.0,100.1,1
3391-28810-1,58,True,Line,1,3581-89516-1,Line,0.153,100.12,4583.8,1,0.149,26,0,0.0,0,0.0,0.0,100.1,1,0.06,1,0,0.0,0,0.0,0.0,100.1,1,0.06,1,0,0.0,0,0.0,0.0,100.1,1,0.06,1,0,0.0,0,0.0,0.0,100.1,1
3391-28810-1,65,True,Line,1,3581-89516-1,Line,0.139,100.11,5388.6,1,0.11,22,0,0.0,0,0.0,0.0,100.1,1,0.034,1,0,0.0,0,0.0,0.0,100.1,1,0.034,1,0,0.0,0,0.0,0.0,100.1,1,0.034,1,0,0.0,0,0.0,0.0,100.1,1
3391-28810-1,72,True,Line,1,3581-89516-1,Line,0.247,100.2,5745.9,1,0.759,19,0,0.0,0,0.0,0.0,100.1,1,0.306,1,0,0.0,0,0.0,0.0,100.1,1,0.306,1,0,0.0,0,0.0,0.0,100.1,1,0.306,1,0,0.0,0,0.0,0.0,100.1,1
3391-28810-1,79,True,Line,1,3581-89516-1,Line,0.145,100.12,2728.8,1,0.096,26,0,0.0,0,0.0,0.0,100.1,1,0.044,1,0,0.0,0,0.0,0.0,100.1,1,0.044,1,0,0.0,0,0.0,0.0,100.1,1,0.044,1,0,0.0,0,0.0,0.0,100.1,1
3391-28810-1,94,True,Line,1,3581-89516-1,Line,0.228,100.19,5470.0,1,0.435,26,0,0.0,0,0.0,0.0,100.1,1,0.207,1,0,0.0,0,0.0,0.0,100.1,1,0.207,1,0,0.0,0,0.0,0.0,100.1,1,0.207,1,0,0.0,0,0.0,0.0,100.1,1
3391-28810-1,108,True,Line,1,3581-89516-1,Line,0.514,100.42,7006.9,1,1.831,20,0,0.0,0,0.0,0.0,100.1,1,0.773,1,0,0.0,0,0.0,0.0,100.1,1,0.773,1,0,0.0,0,0.0,0.0,100.1,1,0.773,1,0,0.0,0,0.0,0.0,100.1,1
3391-28810-1,145,True,Line,1,3581-89516-1,Line,0.336,100.27,4124.9,1,0.823,26,0,0.0,0,0.0,0.0,100.1,1,0.422,1,0,0.0,0,0.0,0.0,100.1,1,0.422,1,0,0.0,0,0.0,0.0,100.1,1,0.422,1,0,0.0,0,0.0,0.0,100.1,1
3391-28810-1,152,True,Line,1,3581-89516-1,Line,0.201,100.16,4161.2,1,0.274,25,0,0.0,0,0.0,0.0,100.1,1,0.155,1,0,0.0,0,0.0,0.0,100.1,1,0.155,1,0,0.0,0,0.0,0.0,100.1,1,0.155,1,0,0.0,0,0.0,0.0,100.1,1
