outage,hour,out_s,hit,hit_s,worst_pct,n_over,eir_lost,eir_rounds,eir_caused,eir_islands,eir_cut,eir_all_lines,eir_min_s,veto_lost,veto_cut,veto_rounds,nothing_lost,nothing_islands,size,chain
1981-79016-1,96,121.0,3581-89516-1,123.0,106.32,3,0,1,0,0,31.7,1,0.0,0,14.6,1,1,0,121.0,
1981-79016-1,97,121.0,3581-89516-1,123.0,108.01,3,0,1,0,0,42.4,1,0.0,0,18.6,1,1,0,121.0,
1981-79016-1,98,121.0,3581-89516-1,123.0,102.64,3,0,1,0,0,15.7,1,0.0,0,6.0,1,1,0,121.0,
1981-79016-1,99,121.0,3581-89516-1,123.0,101.66,1,0,1,0,0,8.5,1,0.0,0,3.7,1,5,1,121.0,
1981-79016-1,100,121.0,3581-89516-1,123.0,104.39,3,0,1,0,0,23.0,1,0.0,0,10.1,1,14,1,121.0,
1981-79016-1,101,121.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.3,1,0.0,0,0.1,1,15,1,121.0,
1981-79016-1,102,121.0,3581-89516-1,123.0,102.94,3,0,1,0,0,8.8,1,0.0,0,6.7,1,1,0,121.0,
1981-79016-1,104,121.0,3581-89516-1,123.0,103.78,3,0,1,0,0,11.4,1,0.0,0,8.7,1,1,0,121.0,
1981-79016-1,105,121.0,3581-89516-1,123.0,102.63,3,0,1,0,0,8.0,1,0.0,0,5.9,1,1,0,121.0,
1981-79016-1,106,121.0,3581-89516-1,123.0,101.81,3,0,1,0,0,8.1,1,0.0,0,4.2,1,1,0,121.0,
1981-79016-1,107,121.0,3581-89516-1,123.0,103.64,3,0,1,0,0,15.2,1,0.0,0,8.3,1,1,0,121.0,
1981-79016-1,108,121.0,3581-89516-1,123.0,106.6,5,0,1,0,0,37.3,1,0.0,0,140.1,1,15,1,121.0,
1981-79016-1,109,121.0,3581-89516-1,123.0,103.7,3,0,1,0,0,13.2,1,0.0,0,12.0,1,15,1,121.0,
1981-79016-1,110,121.0,3581-89516-1,123.0,101.71,1,0,1,0,0,5.2,1,0.0,0,3.8,1,1,0,121.0,
1981-79016-1,111,121.0,3581-89516-1,123.0,103.88,3,0,1,0,0,18.7,1,0.0,0,8.9,1,1,0,121.0,
1981-79016-1,112,121.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
1981-79016-1,117,121.0,3581-89516-1,123.0,100.53,1,0,1,0,0,1.6,1,0.0,0,1.2,1,1,0,121.0,
1981-79016-1,118,121.0,3581-89516-1,123.0,105.74,3,1,2,1,0,63.4,1,106.0,0,16.1,1,1,0,121.0,2781-4951-1
1981-79016-1,119,121.0,3581-89516-1,123.0,107.16,3,1,2,1,0,39.0,1,106.0,0,20.2,1,1,0,121.0,2781-4951-1
1981-79016-1,122,121.0,3581-89516-1,123.0,100.57,1,0,1,0,0,2.1,1,0.0,0,1.3,1,1,0,121.0,
1981-79016-1,126,121.0,3581-89516-1,123.0,109.4,3,0,1,0,0,38.9,1,0.0,0,22.9,1,1,0,121.0,
1981-79016-1,138,121.0,3581-89516-1,123.0,101.21,1,0,1,0,0,4.3,1,0.0,0,3.2,1,1,0,121.0,
1981-79016-1,140,121.0,3581-89516-1,123.0,102.73,3,0,1,0,0,10.0,1,0.0,0,7.5,1,1,0,121.0,
1981-79016-1,141,121.0,3581-89516-1,123.0,104.58,3,0,1,0,0,18.4,1,0.0,0,12.8,1,1,0,121.0,
1981-79016-1,143,121.0,3581-89516-1,123.0,101.2,1,0,1,0,0,6.3,1,0.0,0,2.7,1,15,1,121.0,
1981-79016-1,144,121.0,3581-89516-1,123.0,103.2,3,0,1,0,0,21.4,1,0.0,0,9.5,1,15,1,121.0,
1981-79016-1,158,121.0,3581-89516-1,123.0,100.33,1,0,1,0,0,1.3,1,0.0,0,0.7,1,14,1,121.0,
1981-79016-1,159,121.0,3581-89516-1,123.0,100.52,1,0,1,0,0,1.8,1,0.0,0,1.0,1,15,1,121.0,
1981-79016-1,166,121.0,3581-89516-1,123.0,104.32,3,0,1,0,0,16.5,1,0.0,0,9.9,1,1,0,121.0,
2001-5441-1,143,201.0,3401-5441-1,121.0,106.64,3,0,1,0,0,105.5,1,0.0,0,123.8,1,13,1,121.0,
2001-5441-1,146,201.0,3401-5441-1,121.0,103.39,3,0,1,0,0,54.0,1,0.0,0,41.5,1,13,1,121.0,
2001-5441-1,154,201.0,3401-5441-1,121.0,109.6,3,0,1,0,0,156.6,1,0.0,0,150.9,1,13,1,121.0,
2001-5441-1,156,201.0,3401-5441-1,121.0,101.75,3,0,1,0,0,34.0,1,0.0,0,18.1,1,13,1,121.0,
2001-5441-1,157,201.0,3401-5441-1,121.0,101.46,3,0,1,0,0,29.1,1,0.0,0,15.7,1,13,1,121.0,
2101-4061-1,50,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,14,1,121.0,
2101-4061-1,55,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.1,1,0.0,0,0.0,1,14,1,121.0,
2101-4061-1,56,121.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2101-4061-1,57,121.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2101-4061-1,79,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.1,1,0.0,0,0.0,1,1,0,121.0,
2101-4061-1,103,121.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,14,1,121.0,
2101-4061-1,108,121.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,15,1,121.0,
2121-21210-1,0,121.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,1,121.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2121-21210-1,2,121.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,3,121.0,3581-89516-1,123.0,100.22,1,0,1,0,0,0.4,1,0.0,0,0.4,1,1,0,121.0,
2121-21210-1,4,121.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,5,121.0,3581-89516-1,123.0,100.16,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,7,121.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,9,121.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,10,121.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,11,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,12,121.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2121-21210-1,15,121.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2121-21210-1,17,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,18,121.0,3581-89516-1,123.0,100.21,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
2121-21210-1,19,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,20,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,21,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,22,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,23,121.0,3581-89516-1,123.0,100.21,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
2121-21210-1,24,121.0,3581-89516-1,123.0,100.21,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
2121-21210-1,25,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,26,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.5,1,0.0,0,0.3,1,1,0,121.0,
2121-21210-1,27,121.0,3581-89516-1,123.0,100.21,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
2121-21210-1,28,121.0,3581-89516-1,123.0,100.22,1,0,1,0,0,0.5,1,0.0,0,0.4,1,1,0,121.0,
2121-21210-1,29,121.0,3581-89516-1,123.0,100.24,1,0,1,0,0,0.5,1,0.0,0,0.4,1,1,0,121.0,
2121-21210-1,30,121.0,3581-89516-1,123.0,100.26,1,0,1,0,0,0.5,1,0.0,0,0.4,1,1,0,121.0,
2121-21210-1,69,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,71,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,102,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,103,121.0,3691-4041-1,192.0,100.15,2,0,1,0,0,0.4,1,0.0,0,0.3,1,2,1,121.0,
2121-21210-1,104,121.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2121-21210-1,105,121.0,3581-89516-1,123.0,100.16,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,106,121.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,110,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2121-21210-1,111,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,113,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,114,121.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.3,1,0.0,0,0.3,1,1,0,121.0,
2121-21210-1,115,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,116,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2121-21210-1,117,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,118,121.0,3581-89516-1,123.0,100.2,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
2121-21210-1,121,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,122,121.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,123,121.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,124,121.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,126,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2121-21210-1,130,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,131,121.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,132,121.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,135,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,136,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.5,1,0.0,0,0.3,1,1,0,121.0,
2121-21210-1,137,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
2121-21210-1,138,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.3,1,0.0,0,0.3,1,1,0,121.0,
2121-21210-1,139,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,140,121.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2121-21210-1,141,121.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,142,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,150,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2121-21210-1,151,121.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2321-3581-1,11,123.0,3581-28019-1,121.0,100.41,1,0,1,0,0,1.5,1,0.0,0,1.2,1,1,0,121.0,
2321-3581-1,27,123.0,3581-28019-1,121.0,104.58,1,0,1,0,0,20.6,1,0.0,0,17.3,1,1,0,121.0,
2321-3581-1,29,123.0,3581-28019-1,121.0,102.82,1,0,1,0,0,13.8,1,0.0,0,10.5,1,1,0,121.0,
2321-3581-1,114,123.0,3581-28019-1,121.0,105.0,1,1,2,1,0,63.5,1,106.0,0,18.9,1,1,0,121.0,2781-4951-1
2321-28710-1,11,123.0,3581-28019-1,121.0,100.41,1,0,1,0,0,1.5,1,0.0,0,1.2,1,1,0,121.0,
2321-28710-1,27,123.0,3581-28019-1,121.0,104.58,1,0,1,0,0,20.6,1,0.0,0,17.3,1,1,0,121.0,
2321-28710-1,29,123.0,3581-28019-1,121.0,102.82,1,0,1,0,0,13.8,1,0.0,0,10.5,1,1,0,121.0,
2321-28710-1,114,123.0,3581-28019-1,121.0,105.0,1,1,2,1,0,63.5,1,106.0,0,18.9,1,1,0,121.0,2781-4951-1
2361-21210-1,0,121.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,1,121.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2361-21210-1,2,121.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
2361-21210-1,3,121.0,3581-89516-1,123.0,100.22,1,0,1,0,0,0.4,1,0.0,0,0.4,1,1,0,121.0,
2361-21210-1,4,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,5,121.0,3581-89516-1,123.0,100.16,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,7,121.0,3581-89516-1,123.0,100.16,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,9,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,10,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,11,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2361-21210-1,12,121.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2361-21210-1,15,121.0,3581-89516-1,123.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2361-21210-1,17,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,18,121.0,3581-89516-1,123.0,100.21,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
2361-21210-1,19,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2361-21210-1,20,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2361-21210-1,21,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,22,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,23,121.0,3581-89516-1,123.0,100.21,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
2361-21210-1,24,121.0,3581-89516-1,123.0,100.21,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
2361-21210-1,25,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,26,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.5,1,0.0,0,0.3,1,1,0,121.0,
2361-21210-1,27,121.0,3581-89516-1,123.0,100.21,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
2361-21210-1,28,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
2361-21210-1,29,121.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,30,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,69,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2361-21210-1,71,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2361-21210-1,105,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2361-21210-1,106,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2361-21210-1,110,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2361-21210-1,111,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2361-21210-1,113,121.0,3581-89516-1,123.0,100.13,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2361-21210-1,114,121.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.3,1,0.0,0,0.3,1,1,0,121.0,
2361-21210-1,115,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2361-21210-1,116,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.0,1,0.0,0,0.0,1,1,0,121.0,
2361-21210-1,117,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,118,121.0,3581-89516-1,123.0,100.2,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
2361-21210-1,121,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,122,121.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,123,121.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2361-21210-1,130,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.0,1,1,0,121.0,
2361-21210-1,131,121.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,132,121.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2361-21210-1,135,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2361-21210-1,136,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.5,1,0.0,0,0.3,1,1,0,121.0,
2361-21210-1,137,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
2361-21210-1,138,121.0,3581-89516-1,123.0,100.19,1,0,1,0,0,0.3,1,0.0,0,0.3,1,1,0,121.0,
2361-21210-1,139,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,140,121.0,3581-89516-1,123.0,100.18,1,0,1,0,0,0.3,1,0.0,0,0.2,1,1,0,121.0,
2361-21210-1,141,121.0,3581-89516-1,123.0,100.14,1,0,1,0,0,0.2,1,0.0,0,0.1,1,1,0,121.0,
2361-21210-1,142,121.0,3581-89516-1,123.0,100.12,1,0,1,0,0,0.1,1,0.0,0,0.1,1,1,0,121.0,
2521-4981-1,22,121.0,3581-89516-1,123.0,100.22,1,0,1,0,0,0.4,1,0.0,0,0.4,1,1,0,121.0,
2521-4981-1,57,121.0,3581-89516-1,123.0,100.46,1,0,1,0,0,2.1,1,0.0,0,0.9,1,1,0,121.0,
2521-4981-1,58,121.0,3581-89516-1,123.0,101.2,1,0,1,0,0,6.2,1,0.0,0,2.6,1,1,0,121.0,
2521-4981-1,59,121.0,3581-89516-1,123.0,102.14,3,0,1,0,0,12.4,1,0.0,0,5.1,1,1,0,121.0,
2521-4981-1,60,121.0,3581-89516-1,123.0,101.57,1,0,1,0,0,7.5,1,0.0,0,3.5,1,1,0,121.0,
2521-4981-1,61,121.0,3581-89516-1,123.0,101.53,1,0,1,0,0,8.3,1,0.0,0,3.4,1,1,0,121.0,
2521-4981-1,62,121.0,3581-89516-1,123.0,101.04,1,0,1,0,0,5.6,1,0.0,0,2.2,1,1,0,121.0,
2521-4981-1,63,121.0,3581-89516-1,123.0,100.6,1,0,1,0,0,3.3,1,0.0,0,1.2,1,1,0,121.0,
2521-4981-1,64,121.0,3581-89516-1,123.0,100.73,1,0,1,0,0,4.0,1,0.0,0,1.5,1,1,0,121.0,
2521-4981-1,74,121.0,3581-89516-1,123.0,100.47,1,0,1,0,0,2.0,1,0.0,0,0.9,1,1,0,121.0,
2521-4981-1,90,121.0,3581-89516-1,123.0,100.48,1,0,1,0,0,1.9,1,0.0,0,0.9,1,1,0,121.0,
2521-4981-1,103,121.0,3691-4041-1,192.0,100.23,1,0,1,0,0,1.1,1,0.0,0,0.4,1,2,1,121.0,
2521-4981-1,108,121.0,3691-4041-1,192.0,100.29,1,0,1,0,0,1.5,1,0.0,0,0.7,1,2,1,121.0,
2521-4981-1,121,121.0,3581-89516-1,123.0,100.23,1,0,1,0,0,0.4,1,0.0,0,0.3,1,1,0,121.0,
2521-4981-1,127,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.2,1,0.0,0,0.2,1,1,0,121.0,
2521-4981-1,133,121.0,3581-89516-1,123.0,100.21,1,0,1,0,0,0.5,1,0.0,0,0.3,1,1,0,121.0,
2521-4981-1,135,121.0,3581-89516-1,123.0,100.42,1,0,1,0,0,1.3,1,0.0,0,0.7,1,1,0,121.0,
2521-4981-1,143,121.0,3581-89516-1,123.0,100.17,1,0,1,0,0,0.4,1,0.0,0,0.2,1,15,1,121.0,
2521-4981-1,144,121.0,3581-89516-1,123.0,100.26,1,0,1,0,0,1.1,1,0.0,0,0.5,1,14,1,121.0,
2521-4981-1,145,121.0,3581-89516-1,123.0,100.57,1,0,1,0,0,2.1,1,0.0,0,1.1,1,1,0,121.0,
2521-4981-1,146,121.0,3581-89516-1,123.0,101.44,1,0,1,0,0,8.2,1,0.0,0,3.9,1,14,1,121.0,
2521-4981-1,147,121.0,3581-89516-1,123.0,101.25,1,0,1,0,0,6.1,1,0.0,0,2.9,1,14,1,121.0,
2521-4981-1,148,121.0,3581-89516-1,123.0,101.09,1,0,1,0,0,5.6,1,0.0,0,2.9,1,1,0,121.0,
2521-4981-1,151,121.0,3581-89516-1,123.0,100.11,1,0,1,0,0,0.1,1,0.0,0,0.0,1,1,0,121.0,
2521-4981-1,152,121.0,3581-89516-1,123.0,101.16,1,0,1,0,0,4.4,1,0.0,0,2.5,1,1,0,121.0,
2521-4981-1,154,121.0,3581-89516-1,123.0,100.78,1,0,1,0,0,2.9,1,0.0,0,1.6,1,14,1,121.0,
2521-4981-1,155,121.0,3581-89516-1,123.0,101.19,1,0,1,0,0,5.7,1,0.0,0,3.2,1,14,1,121.0,
2521-4981-1,156,121.0,3581-89516-1,123.0,100.77,1,0,1,0,0,3.1,1,0.0,0,1.7,1,14,1,121.0,
2521-4981-1,157,121.0,3581-89516-1,123.0,100.69,1,0,1,0,0,3.2,1,0.0,0,1.7,1,14,1,121.0,
2521-4981-1,159,121.0,3581-89516-1,123.0,100.15,1,0,1,0,0,0.2,1,0.0,0,0.1,1,15,1,121.0,
2521-4981-1,167,121.0,3581-89516-1,123.0,100.35,1,0,1,0,0,0.9,1,0.0,0,0.6,1,1,0,121.0,
3190-5261-2,40,121.0,1122-1742-1,513.0,100.11,1,0,1,0,0,0.2,1,0.0,0,0.1,1,13,1,121.0,
3190-5261-2,50,121.0,1122-1742-1,513.0,100.1,1,0,1,0,0,0.0,1,0.0,0,0.0,1,13,1,121.0,
3190-5261-2,51,121.0,1122-1742-1,513.0,100.1,1,0,1,0,0,0.1,1,0.0,0,0.0,1,13,1,121.0,
3190-5261-2,52,121.0,1122-1742-1,513.0,100.1,1,0,1,0,0,0.1,1,0.0,0,0.0,1,13,1,121.0,
3190-5261-2,53,121.0,1122-1742-1,513.0,100.1,1,0,1,0,0,0.1,1,0.0,0,0.0,1,13,1,121.0,
3190-5261-2,54,121.0,1122-1742-1,513.0,100.11,1,0,1,0,0,0.2,1,0.0,0,0.1,1,13,1,121.0,
3190-5261-2,100,121.0,1122-1742-1,513.0,100.1,1,0,1,0,0,0.1,1,0.0,0,0.0,1,13,1,121.0,
3261-3341-1,40,121.0,1122-1742-1,513.0,100.12,1,0,1,0,0,0.4,1,0.0,0,0.2,1,13,1,121.0,
3261-3341-1,50,121.0,1122-1742-1,513.0,100.19,1,0,1,0,0,2.1,1,0.0,0,0.8,1,13,1,121.0,
3261-3341-1,51,121.0,1122-1742-1,513.0,100.23,1,0,1,0,0,3.2,1,0.0,0,1.2,1,13,1,121.0,
3261-3341-1,52,121.0,1122-1742-1,513.0,100.28,1,0,1,0,0,4.5,1,0.0,0,2.0,1,13,1,121.0,
3261-3341-1,53,121.0,1122-1742-1,513.0,100.35,3,0,1,0,0,6.3,1,0.0,0,74.9,1,13,1,121.0,
3261-3341-1,54,121.0,1122-1742-1,513.0,100.3,3,0,1,0,0,5.1,1,0.0,0,60.1,1,13,1,121.0,
3261-3341-1,55,121.0,1122-1742-1,513.0,100.23,1,0,1,0,0,3.1,1,0.0,0,1.2,1,13,1,121.0,
3261-3341-1,99,121.0,1122-1742-1,513.0,100.23,1,0,1,0,0,3.0,1,0.0,0,1.2,1,4,1,121.0,
