outage,hour,islanding,kind,n_over,worst_branch,worst_kind,over_MW,worst_pct,wind_avail_MW,eir_cleared,eir_mw,eir_nodes,eir_new_overloads,eir_new_MW,eir_worsened,eir_resid_MW,eir_worst_new_pct,eir_max_load_pct,ovl_cleared,ovl_mw,ovl_nodes,ovl_new_overloads,ovl_new_MW,ovl_worsened,ovl_resid_MW,ovl_worst_new_pct,ovl_max_load_pct,veto_cleared,veto_mw,veto_nodes,veto_new_overloads,veto_new_MW,veto_worsened,veto_resid_MW,veto_worst_new_pct,veto_max_load_pct,lp_cleared,lp_mw,lp_nodes,lp_new_overloads,lp_new_MW,lp_worsened,lp_resid_MW,lp_worst_new_pct,lp_max_load_pct,lp_feasible
1701-5041-1,167,False,Line,1,3581-89516-1,Line,1.384,101.13,3161.9,1,3.382,22,0,0.0,0,0.0,0.0,100.1,1,2.333,1,0,0.0,0,0.0,0.0,100.1,1,2.333,1,0,0.0,0,0.0,0.0,100.1,1,2.333,1,0,0.0,0,0.0,0.0,100.1,1
1701-17010-1,21,False,Line,1,3581-89516-1,Line,0.33,100.27,4735.3,1,0.578,7,0,0.0,0,0.0,0.0,100.1,1,0.515,1,0,0.0,0,0.0,0.0,100.1,1,0.515,1,0,0.0,0,0.0,0.0,100.1,1,0.515,1,0,0.0,0,0.0,0.0,100.1,1
1701-17010-1,29,False,Line,1,3581-89516-1,Line,0.574,100.47,5968.4,1,1.477,10,0,0.0,0,0.0,0.0,100.1,1,1.123,1,0,0.0,0,0.0,0.0,100.1,1,1.123,1,0,0.0,0,0.0,0.0,100.1,1,1.123,1,0,0.0,0,0.0,0.0,100.1,1
1701-17010-1,50,False,Line,1,3581-89516-1,Line,0.398,100.32,5312.4,1,1.377,26,0,0.0,0,0.0,0.0,100.1,1,0.545,1,0,0.0,0,0.0,0.0,100.1,1,0.545,1,0,0.0,0,0.0,0.0,100.1,1,0.545,1,0,0.0,0,0.0,0.0,100.1,1
1701-17010-1,58,False,Line,1,3581-89516-1,Line,0.219,100.18,4583.8,1,0.469,26,0,0.0,0,0.0,0.0,100.1,1,0.19,1,0,0.0,0,0.0,0.0,100.1,1,0.19,1,0,0.0,0,0.0,0.0,100.1,1,0.19,1,0,0.0,0,0.0,0.0,100.1,1
1701-17010-1,65,False,Line,1,3581-89516-1,Line,0.49,100.4,5388.6,1,2.469,22,0,0.0,0,0.0,0.0,100.1,1,0.773,1,0,0.0,0,0.0,0.0,100.1,1,0.773,1,0,0.0,0,0.0,0.0,100.1,1,0.773,1,0,0.0,0,0.0,0.0,100.1,1
1701-17010-1,72,False,Line,1,3581-89516-1,Line,0.383,100.31,5745.9,1,1.592,19,0,0.0,0,0.0,0.0,100.1,1,0.647,1,0,0.0,0,0.0,0.0,100.1,1,0.647,1,0,0.0,0,0.0,0.0,100.1,1,0.647,1,0,0.0,0,0.0,0.0,100.1,1
1701-17010-1,79,False,Line,1,3581-89516-1,Line,0.239,100.19,2728.8,1,0.501,26,0,0.0,0,0.0,0.0,100.1,1,0.23,1,0,0.0,0,0.0,0.0,100.1,1,0.23,1,0,0.0,0,0.0,0.0,100.1,1,0.23,1,0,0.0,0,0.0,0.0,100.1,1
1701-17010-1,94,False,Line,1,3581-89516-1,Line,0.143,100.12,5470.0,1,0.085,26,0,0.0,0,0.0,0.0,100.1,1,0.04,1,0,0.0,0,0.0,0.0,100.1,1,0.04,1,0,0.0,0,0.0,0.0,100.1,1,0.04,1,0,0.0,0,0.0,0.0,100.1,1
1701-17010-1,108,False,Line,1,3581-89516-1,Line,0.243,100.2,7006.9,1,0.561,20,0,0.0,0,0.0,0.0,100.1,1,0.237,1,0,0.0,0,0.0,0.0,100.1,1,0.237,1,0,0.0,0,0.0,0.0,100.1,1,0.237,1,0,0.0,0,0.0,0.0,100.1,1
1701-17010-1,116,False,Line,1,3581-89516-1,Line,0.462,100.38,4604.0,1,0.978,7,0,0.0,0,0.0,0.0,100.1,1,0.843,1,0,0.0,0,0.0,0.0,100.1,1,0.843,1,0,0.0,0,0.0,0.0,100.1,1,0.843,1,0,0.0,0,0.0,0.0,100.1,1
1701-17010-1,137,False,Line,1,3581-89516-1,Line,0.567,100.46,5053.5,1,1.544,11,0,0.0,0,0.0,0.0,100.1,1,1.104,1,0,0.0,0,0.0,0.0,100.1,1,1.104,1,0,0.0,0,0.0,0.0,100.1,1,1.104,1,0,0.0,0,0.0,0.0,100.1,1
1701-17010-1,159,False,Line,1,3581-89516-1,Line,0.167,100.14,5313.0,1,0.151,25,0,0.0,0,0.0,0.0,100.1,1,0.087,1,0,0.0,0,0.0,0.0,100.1,1,0.087,1,0,0.0,0,0.0,0.0,100.1,1,0.087,1,0,0.0,0,0.0,0.0,100.1,1
1701-17010-1,167,False,Line,1,3581-89516-1,Line,0.186,100.15,3161.9,1,0.198,26,0,0.0,0,0.0,0.0,100.1,1,0.124,1,0,0.0,0,0.0,0.0,100.1,1,0.124,1,0,0.0,0,0.0,0.0,100.1,1,0.124,1,0,0.0,0,0.0,0.0,100.1,1
1701-28712-2,21,False,Line,1,3581-89516-1,Line,0.176,100.14,4735.3,1,0.138,7,0,0.0,0,0.0,0.0,100.1,1,0.127,1,0,0.0,0,0.0,0.0,100.1,1,0.127,1,0,0.0,0,0.0,0.0,100.1,1,0.127,1,0,0.0,0,0.0,0.0,100.1,1
1701-28712-2,167,False,Line,1,3581-89516-1,Line,0.301,100.24,3161.9,1,0.537,26,0,0.0,0,0.0,0.0,100.1,1,0.333,1,0,0.0,0,0.0,0.0,100.1,1,0.333,1,0,0.0,0,0.0,0.0,100.1,1,0.333,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,0,False,Line,1,3581-89516-1,Line,0.465,100.38,5299.5,1,0.866,13,0,0.0,0,0.0,0.0,100.1,1,0.677,1,0,0.0,0,0.0,0.0,100.1,1,0.677,1,0,0.0,0,0.0,0.0,100.1,1,0.677,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,7,False,Line,1,3581-89516-1,Line,0.646,100.52,6073.6,1,1.381,16,0,0.0,0,0.0,0.0,100.1,1,1.034,1,0,0.0,0,0.0,0.0,100.1,1,1.034,1,0,0.0,0,0.0,0.0,100.1,1,1.034,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,21,False,Line,1,3581-89516-1,Line,0.529,100.43,4735.3,1,1.138,7,0,0.0,0,0.0,0.0,100.1,1,1.004,1,0,0.0,0,0.0,0.0,100.1,1,1.004,1,0,0.0,0,0.0,0.0,100.1,1,1.004,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,29,False,Line,1,3581-89516-1,Line,0.765,100.62,5968.4,1,2.113,10,0,0.0,0,0.0,0.0,100.1,1,1.589,1,0,0.0,0,0.0,0.0,100.1,1,1.589,1,0,0.0,0,0.0,0.0,100.1,1,1.589,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,50,False,Line,1,3581-89516-1,Line,0.536,100.44,5312.4,1,2.075,26,0,0.0,0,0.0,0.0,100.1,1,0.818,1,0,0.0,0,0.0,0.0,100.1,1,0.818,1,0,0.0,0,0.0,0.0,100.1,1,0.818,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,58,False,Line,1,3581-89516-1,Line,0.567,100.46,4583.8,1,2.175,26,0,0.0,0,0.0,0.0,100.1,1,0.879,1,0,0.0,0,0.0,0.0,100.1,1,0.879,1,0,0.0,0,0.0,0.0,100.1,1,0.879,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,65,False,Line,1,3581-89516-1,Line,0.393,100.32,5388.6,1,1.827,22,0,0.0,0,0.0,0.0,100.1,1,0.569,1,0,0.0,0,0.0,0.0,100.1,1,0.569,1,0,0.0,0,0.0,0.0,100.1,1,0.569,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,72,False,Line,1,3581-89516-1,Line,0.368,100.3,5745.9,1,1.504,19,0,0.0,0,0.0,0.0,100.1,1,0.606,1,0,0.0,0,0.0,0.0,100.1,1,0.606,1,0,0.0,0,0.0,0.0,100.1,1,0.606,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,79,False,Line,1,3581-89516-1,Line,0.401,100.33,2728.8,1,1.198,26,0,0.0,0,0.0,0.0,100.1,1,0.549,1,0,0.0,0,0.0,0.0,100.1,1,0.549,1,0,0.0,0,0.0,0.0,100.1,1,0.549,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,94,False,Line,1,3581-89516-1,Line,0.372,100.3,5470.0,1,1.035,26,0,0.0,0,0.0,0.0,100.1,1,0.493,1,0,0.0,0,0.0,0.0,100.1,1,0.493,1,0,0.0,0,0.0,0.0,100.1,1,0.493,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,101,False,Line,2,T3464-3462-34641-1-w2,Transformer,16.394,101.64,5965.5,1,58.469,54,0,0.0,0,0.0,0.0,100.1,1,41.238,1,0,0.0,0,0.0,0.0,100.1,1,41.238,1,0,0.0,0,0.0,0.0,100.1,1,41.238,2,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,108,False,Line,4,T3464-3462-34641-1-w2,Transformer,16.417,101.53,7006.9,0,57.456,76,0,0.0,0,0.549,0.0,100.11,1,76.621,2,0,0.0,0,0.0,0.0,100.1,1,76.621,2,0,0.0,0,0.0,0.0,100.1,1,40.08,3,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,116,False,Line,1,3581-89516-1,Line,0.534,100.43,4604.0,1,1.194,7,0,0.0,0,0.0,0.0,100.1,1,1.017,1,0,0.0,0,0.0,0.0,100.1,1,1.017,1,0,0.0,0,0.0,0.0,100.1,1,1.017,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,123,False,Line,1,3581-89516-1,Line,0.772,100.63,5593.8,1,1.726,13,0,0.0,0,0.0,0.0,100.1,1,1.285,1,0,0.0,0,0.0,0.0,100.1,1,1.285,1,0,0.0,0,0.0,0.0,100.1,1,1.285,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,130,False,Line,1,3581-89516-1,Line,0.841,100.68,5592.5,1,1.893,13,0,0.0,0,0.0,0.0,100.1,1,1.421,1,0,0.0,0,0.0,0.0,100.1,1,1.421,1,0,0.0,0,0.0,0.0,100.1,1,1.421,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,137,False,Line,1,3581-89516-1,Line,0.698,100.57,5053.5,1,2.015,11,0,0.0,0,0.0,0.0,100.1,1,1.424,1,0,0.0,0,0.0,0.0,100.1,1,1.424,1,0,0.0,0,0.0,0.0,100.1,1,1.424,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,145,False,Line,1,3581-89516-1,Line,0.835,100.68,4124.9,1,2.746,26,0,0.0,0,0.0,0.0,100.1,1,1.408,1,0,0.0,0,0.0,0.0,100.1,1,1.408,1,0,0.0,0,0.0,0.0,100.1,1,1.408,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,152,False,Line,1,3581-89516-1,Line,0.702,100.57,4161.2,1,2.033,25,0,0.0,0,0.0,0.0,100.1,1,1.146,1,0,0.0,0,0.0,0.0,100.1,1,1.146,1,0,0.0,0,0.0,0.0,100.1,1,1.146,1,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,159,False,Line,3,T3464-3462-34641-1-w2,Transformer,20.661,101.99,5313.0,0,73.362,81,0,0.0,0,0.588,0.0,100.12,1,69.712,2,0,0.0,0,0.0,0.0,100.1,1,122.186,6,0,0.0,0,0.0,0.0,100.1,1,52.844,3,0,0.0,0,0.0,0.0,100.1,1
1721-2161-1,167,False,Line,1,3581-89516-1,Line,0.592,100.48,3161.9,1,1.489,26,0,0.0,0,0.0,0.0,100.1,1,0.928,1,0,0.0,0,0.0,0.0,100.1,1,0.928,1,0,0.0,0,0.0,0.0,100.1,1,0.928,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,7,False,Line,1,3581-89516-1,Line,0.51,100.41,6073.6,1,1.024,16,0,0.0,0,0.0,0.0,100.1,1,0.766,1,0,0.0,0,0.0,0.0,100.1,1,0.766,1,0,0.0,0,0.0,0.0,100.1,1,0.766,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,21,False,Line,1,3581-89516-1,Line,0.839,100.68,4735.3,1,2.008,7,0,0.0,0,0.0,0.0,100.1,1,1.771,1,0,0.0,0,0.0,0.0,100.1,1,1.771,1,0,0.0,0,0.0,0.0,100.1,1,1.771,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,29,False,Line,1,3581-89516-1,Line,1.147,100.93,5968.4,1,3.366,10,0,0.0,0,0.0,0.0,100.1,1,2.532,1,0,0.0,0,0.0,0.0,100.1,1,2.532,1,0,0.0,0,0.0,0.0,100.1,1,2.532,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,50,False,Line,1,3581-89516-1,Line,0.542,100.44,5312.4,1,2.101,26,0,0.0,0,0.0,0.0,100.1,1,0.829,1,0,0.0,0,0.0,0.0,100.1,1,0.829,1,0,0.0,0,0.0,0.0,100.1,1,0.829,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,58,False,Line,1,3581-89516-1,Line,0.348,100.28,4583.8,1,1.101,26,0,0.0,0,0.0,0.0,100.1,1,0.445,1,0,0.0,0,0.0,0.0,100.1,1,0.445,1,0,0.0,0,0.0,0.0,100.1,1,0.445,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,72,False,Line,1,3581-89516-1,Line,0.136,100.11,5745.9,1,0.081,19,0,0.0,0,0.0,0.0,100.1,1,0.033,1,0,0.0,0,0.0,0.0,100.1,1,0.033,1,0,0.0,0,0.0,0.0,100.1,1,0.033,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,79,False,Line,1,3581-89516-1,Line,0.422,100.34,2728.8,1,1.288,26,0,0.0,0,0.0,0.0,100.1,1,0.591,1,0,0.0,0,0.0,0.0,100.1,1,0.591,1,0,0.0,0,0.0,0.0,100.1,1,0.591,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,94,False,Line,1,3581-89516-1,Line,0.371,100.3,5470.0,1,1.029,26,0,0.0,0,0.0,0.0,100.1,1,0.49,1,0,0.0,0,0.0,0.0,100.1,1,0.49,1,0,0.0,0,0.0,0.0,100.1,1,0.49,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,108,False,Line,2,3581-89516-1,Line,0.913,100.52,7006.9,1,2.4,20,0,0.0,0,0.0,0.0,100.1,1,8.92,1,0,0.0,0,0.0,0.0,100.1,1,8.92,1,0,0.0,0,0.0,0.0,100.1,1,1.214,2,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,116,False,Line,1,3581-89516-1,Line,1.117,100.91,4604.0,1,2.886,7,0,0.0,0,0.0,0.0,100.1,1,2.46,1,0,0.0,0,0.0,0.0,100.1,1,2.46,1,0,0.0,0,0.0,0.0,100.1,1,2.46,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,123,False,Line,1,3581-89516-1,Line,1.239,101.01,5593.8,1,2.965,13,0,0.0,0,0.0,0.0,100.1,1,2.208,1,0,0.0,0,0.0,0.0,100.1,1,2.208,1,0,0.0,0,0.0,0.0,100.1,1,2.208,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,130,False,Line,1,3581-89516-1,Line,1.049,100.85,5592.5,1,2.442,13,0,0.0,0,0.0,0.0,100.1,1,1.833,1,0,0.0,0,0.0,0.0,100.1,1,1.833,1,0,0.0,0,0.0,0.0,100.1,1,1.833,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,137,False,Line,1,3581-89516-1,Line,1.126,100.92,5053.5,1,3.509,11,0,0.0,0,0.0,0.0,100.1,1,2.48,1,0,0.0,0,0.0,0.0,100.1,1,2.48,1,0,0.0,0,0.0,0.0,100.1,1,2.48,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,145,False,Line,1,3581-89516-1,Line,0.647,100.53,4124.9,1,2.023,26,0,0.0,0,0.0,0.0,100.1,1,1.037,1,0,0.0,0,0.0,0.0,100.1,1,1.037,1,0,0.0,0,0.0,0.0,100.1,1,1.037,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,152,False,Line,1,3581-89516-1,Line,0.716,100.58,4161.2,1,2.082,25,0,0.0,0,0.0,0.0,100.1,1,1.174,1,0,0.0,0,0.0,0.0,100.1,1,1.174,1,0,0.0,0,0.0,0.0,100.1,1,1.174,1,0,0.0,0,0.0,0.0,100.1,1
1721-2391-1,159,False,Line,1,3581-89516-1,Line,0.366,100.3,5313.0,1,0.838,25,0,0.0,0,0.0,0.0,100.1,1,0.482,1,0,0.0,0,0.0,0.0,100.1,1,0.482,1,0,0.0,0,0.0,0.0,100.1,1,0.482,1,0,0.0,0,0.0,0.0,100.1,1
1721-5381-1,0,False,Line,1,3581-89516-1,Line,0.139,100.11,5299.5,1,0.041,13,0,0.0,0,0.0,0.0,100.1,1,0.032,1,0,0.0,0,0.0,0.0,100.1,1,0.032,1,0,0.0,0,0.0,0.0,100.1,1,0.032,1,0,0.0,0,0.0,0.0,100.1,1
1721-5381-1,7,False,Line,1,3581-89516-1,Line,0.134,100.11,6073.6,1,0.029,16,0,0.0,0,0.0,0.0,100.1,1,0.022,1,0,0.0,0,0.0,0.0,100.1,1,0.022,1,0,0.0,0,0.0,0.0,100.1,1,0.022,1,0,0.0,0,0.0,0.0,100.1,1
1721-5381-1,101,False,Line,2,T3464-3462-34641-1-w2,Transformer,7.023,100.7,5965.5,1,22.156,50,0,0.0,0,0.0,0.0,100.1,1,16.116,1,0,0.0,0,0.0,0.0,100.1,1,16.116,1,0,0.0,0,0.0,0.0,100.1,1,16.116,1,0,0.0,0,0.0,0.0,100.1,1
1721-5381-1,108,False,Line,2,T3464-3462-34641-1-w2,Transformer,5.557,100.56,7006.9,1,16.729,51,1,0.132,0,0.0,100.11,100.11,1,12.192,1,0,0.0,0,0.0,0.0,100.1,1,12.192,1,0,0.0,0,0.0,0.0,100.1,1,12.192,1,0,0.0,0,0.0,0.0,100.1,1
1721-5381-1,159,False,Line,2,T3464-3462-34641-1-w2,Transformer,11.609,101.16,5313.0,1,38.363,51,1,0.29,0,0.0,100.24,100.24,1,28.387,1,1,0.264,0,0.0,100.21,100.21,1,50.399,2,0,0.0,0,0.0,0.0,100.1,1,28.724,2,0,0.0,0,0.0,0.0,100.1,1
1721-5381-1,167,False,Line,1,3581-89516-1,Line,0.126,100.1,3161.9,1,0.008,26,0,0.0,0,0.0,0.0,100.1,1,0.005,1,0,0.0,0,0.0,0.0,100.1,1,0.005,1,0,0.0,0,0.0,0.0,100.1,1,0.005,1,0,0.0,0,0.0,0.0,100.1,1
1721-14619-1,101,False,Line,2,T3464-3462-34641-1-w2,Transformer,2.708,100.27,5965.5,1,6.34,50,0,0.0,0,0.0,0.0,100.1,1,4.586,1,0,0.0,0,0.0,0.0,100.1,1,4.586,1,0,0.0,0,0.0,0.0,100.1,1,4.586,1,0,0.0,0,0.0,0.0,100.1,1
1721-14619-1,108,False,Line,2,T3464-3462-34641-1-w2,Transformer,2.711,100.27,7006.9,1,6.375,52,0,0.0,0,0.0,0.0,100.1,1,4.592,1,0,0.0,0,0.0,0.0,100.1,1,4.592,1,0,0.0,0,0.0,0.0,100.1,1,4.592,1,0,0.0,0,0.0,0.0,100.1,1
1721-14619-1,159,False,Line,2,T3464-3462-34641-1-w2,Transformer,3.547,100.35,5313.0,1,9.351,52,0,0.0,0,0.0,0.0,100.1,1,6.838,1,0,0.0,0,0.0,0.0,100.1,1,6.838,1,0,0.0,0,0.0,0.0,100.1,1,6.838,1,0,0.0,0,0.0,0.0,100.1,1
1742-2202-1,36,False,Line,1,3082-3122-1,Line,67.825,110.7,6805.4,1,168.549,13,0,0.0,0,0.0,0.0,100.1,1,107.1,1,0,0.0,0,0.0,0.0,100.1,1,107.1,1,0,0.0,0,0.0,0.0,100.1,1,107.1,1,0,0.0,0,0.0,0.0,100.1,1
1742-2202-1,108,False,Line,2,T3464-3462-34641-1-w2,Transformer,1.016,100.1,7006.9,1,0.062,55,0,0.0,0,0.0,0.0,100.1,1,0.044,1,0,0.0,0,0.0,0.0,100.1,1,0.044,1,0,0.0,0,0.0,0.0,100.1,1,0.043,1,0,0.0,0,0.0,0.0,100.1,1
1742-3122-1,36,False,Line,1,T1742-17431-1,Transformer,72.3,120.66,6805.4,1,268.967,15,0,0.0,0,0.0,0.0,100.1,1,172.424,1,0,0.0,0,0.0,0.0,100.1,1,172.424,1,0,0.0,0,0.0,0.0,100.1,1,172.424,1,0,0.0,0,0.0,0.0,100.1,1
1742-3122-1,50,False,Line,1,3581-89516-1,Line,0.134,100.11,5312.4,1,0.053,26,0,0.0,0,0.0,0.0,100.1,1,0.021,1,0,0.0,0,0.0,0.0,100.1,1,0.021,1,0,0.0,0,0.0,0.0,100.1,1,0.021,1,0,0.0,0,0.0,0.0,100.1,1
1742-3122-1,65,False,Line,1,3581-89516-1,Line,0.163,100.13,5388.6,1,0.273,22,0,0.0,0,0.0,0.0,100.1,1,0.085,1,0,0.0,0,0.0,0.0,100.1,1,0.085,1,0,0.0,0,0.0,0.0,100.1,1,0.085,1,0,0.0,0,0.0,0.0,100.1,1
1742-3122-1,72,False,Line,2,T1742-17431-1,Transformer,0.827,100.19,5745.9,0,1.509,35,0,0.0,0,0.359,0.0,100.1,1,0.883,2,0,0.0,0,0.0,0.0,100.1,0,0.0,0,0,0.0,0,0.827,0.0,100.19,1,0.882,2,0,0.0,0,0.0,0.0,100.1,1
1742-3122-1,94,False,Line,1,3581-89516-1,Line,0.17,100.14,5470.0,1,0.194,26,0,0.0,0,0.0,0.0,100.1,1,0.092,1,0,0.0,0,0.0,0.0,100.1,1,0.092,1,0,0.0,0,0.0,0.0,100.1,1,0.092,1,0,0.0,0,0.0,0.0,100.1,1
1742-3122-1,101,False,Line,3,T1742-17431-1,Transformer,23.549,105.37,5965.5,1,87.603,62,0,0.0,0,0.0,0.0,100.1,1,131.209,2,0,0.0,0,0.0,0.0,100.1,1,131.209,2,0,0.0,0,0.0,0.0,100.1,1,65.091,2,0,0.0,0,0.0,0.0,100.1,1
1742-3122-1,108,False,Line,5,T1742-17431-1,Transformer,55.501,113.98,7006.9,0,238.945,86,0,0.0,0,0.648,0.0,100.13,1,200.43,3,1,0.534,0,0.0,100.1,100.1,0,49.48,1,0,0.0,0,48.78,0.0,113.89,1,162.593,5,0,0.0,0,0.0,0.0,100.1,1
1742-3122-1,159,False,Line,2,T3464-3462-34641-1-w2,Transformer,2.426,100.24,5313.0,1,5.351,55,0,0.0,0,0.0,0.0,100.1,1,3.835,1,0,0.0,0,0.0,0.0,100.1,1,3.835,1,0,0.0,0,0.0,0.0,100.1,1,3.835,1,0,0.0,0,0.0,0.0,100.1,1
1742-17420-1,0,False,Line,1,1742-17420-2,Line,167.281,129.35,5299.5,1,166.934,1,3,3.228,0,0.0,101.45,101.45,1,166.934,1,3,3.228,0,0.0,101.45,101.45,0,11.49,1,0,0.0,0,155.807,0.0,127.33,1,171.315,3,0,0.0,0,0.0,0.0,100.1,1
1742-17420-1,7,False,Line,1,1742-17420-2,Line,168.785,129.61,6073.6,1,168.439,1,2,2.279,0,0.0,101.47,101.47,1,168.439,1,2,2.279,0,0.0,101.47,101.47,0,11.49,1,0,0.0,0,157.31,0.0,127.6,1,171.768,2,0,0.0,0,0.0,0.0,100.1,1
1742-17420-1,21,False,Line,1,1742-17420-2,Line,169.311,129.7,4735.3,1,168.966,1,2,2.292,0,0.0,101.47,101.47,1,168.966,1,2,2.292,0,0.0,101.47,101.47,0,11.49,1,0,0.0,0,157.836,0.0,127.69,1,173.141,2,0,0.0,0,0.0,0.0,100.1,1
1742-17420-1,29,False,Line,1,1742-17420-2,Line,171.597,130.1,5968.4,1,171.255,1,3,3.363,0,0.0,101.49,101.49,1,171.255,1,3,3.363,0,0.0,101.49,101.49,0,11.49,1,0,0.0,0,160.122,0.0,128.09,1,176.605,3,0,0.0,0,0.0,0.0,100.1,1
1742-17420-1,116,False,Line,1,1742-17420-2,Line,171.598,130.1,4604.0,1,171.256,1,2,2.351,0,0.0,101.49,101.49,1,171.256,1,2,2.351,0,0.0,101.49,101.49,0,11.49,1,0,0.0,0,160.123,0.0,128.09,1,175.492,2,0,0.0,0,0.0,0.0,100.1,1
1742-17420-2,0,False,Line,1,1742-17420-1,Line,167.281,129.35,5299.5,1,166.934,1,3,3.228,0,0.0,101.45,101.45,1,166.934,1,3,3.228,0,0.0,101.45,101.45,0,11.49,1,0,0.0,0,155.807,0.0,127.33,1,171.315,3,0,0.0,0,0.0,0.0,100.1,1
1742-17420-2,7,False,Line,1,1742-17420-1,Line,168.785,129.61,6073.6,1,168.439,1,2,2.279,0,0.0,101.47,101.47,1,168.439,1,2,2.279,0,0.0,101.47,101.47,0,11.49,1,0,0.0,0,157.31,0.0,127.6,1,171.768,2,0,0.0,0,0.0,0.0,100.1,1
1742-17420-2,21,False,Line,1,1742-17420-1,Line,169.311,129.7,4735.3,1,168.966,1,2,2.292,0,0.0,101.47,101.47,1,168.966,1,2,2.292,0,0.0,101.47,101.47,0,11.49,1,0,0.0,0,157.836,0.0,127.69,1,173.141,2,0,0.0,0,0.0,0.0,100.1,1
1742-17420-2,29,False,Line,1,1742-17420-1,Line,171.597,130.1,5968.4,1,171.255,1,3,3.363,0,0.0,101.49,101.49,1,171.255,1,3,3.363,0,0.0,101.49,101.49,0,11.49,1,0,0.0,0,160.122,0.0,128.09,1,176.605,3,0,0.0,0,0.0,0.0,100.1,1
1742-17420-2,116,False,Line,1,1742-17420-1,Line,171.598,130.1,4604.0,1,171.256,1,2,2.351,0,0.0,101.49,101.49,1,171.256,1,2,2.351,0,0.0,101.49,101.49,0,11.49,1,0,0.0,0,160.123,0.0,128.09,1,175.492,2,0,0.0,0,0.0,0.0,100.1,1
1791-4201-1,50,False,Line,2,3082-3122-1,Line,7.738,100.71,5312.4,1,18.525,20,1,0.248,0,0.0,100.2,100.2,1,10.998,1,1,0.205,0,0.0,100.17,100.17,0,33.137,3,0,0.0,0,3.739,0.0,100.47,1,9.807,3,0,0.0,0,0.0,0.0,100.1,1
1791-4201-1,108,False,Line,1,3691-4041-1,Line,0.259,100.14,7006.9,1,0.147,8,0,0.0,0,0.0,0.0,100.1,1,0.122,1,0,0.0,0,0.0,0.0,100.1,1,0.122,1,0,0.0,0,0.0,0.0,100.1,1,0.122,1,0,0.0,0,0.0,0.0,100.1,1
1791-4481-1,50,False,Line,2,3082-3122-1,Line,7.738,100.71,5312.4,1,18.518,20,1,0.248,0,0.0,100.2,100.2,1,10.996,1,1,0.205,0,0.0,100.17,100.17,0,33.148,3,0,0.0,0,3.734,0.0,100.46,1,9.805,3,0,0.0,0,0.0,0.0,100.1,1
1791-4481-1,108,False,Line,1,3691-4041-1,Line,0.259,100.14,7006.9,1,0.147,8,0,0.0,0,0.0,0.0,100.1,1,0.122,1,0,0.0,0,0.0,0.0,100.1,1,0.122,1,0,0.0,0,0.0,0.0,100.1,1,0.122,1,0,0.0,0,0.0,0.0,100.1,1
1821-35011-1,21,False,Line,1,3581-89516-1,Line,0.237,100.19,4735.3,1,0.319,7,0,0.0,0,0.0,0.0,100.1,1,0.281,1,0,0.0,0,0.0,0.0,100.1,1,0.281,1,0,0.0,0,0.0,0.0,100.1,1,0.281,1,0,0.0,0,0.0,0.0,100.1,1
1821-35011-1,50,False,Line,1,3082-3122-1,Line,0.91,100.14,5312.4,1,1.332,19,0,0.0,0,0.0,0.0,100.1,1,0.585,1,1,0.536,0,0.0,100.1,100.1,1,0.662,2,0,0.0,0,0.0,0.0,100.1,1,0.594,2,0,0.0,0,0.0,0.0,100.1,1
