arm,outage,hour,broken,kind,s_nom,loading_pct,over_MW
ovl,4471-4651-4,58,3581-89516-1,Line,123.0,100.24,0.3
ovl,4471-4651-4,61,3581-89516-1,Line,123.0,100.41,0.51
ovl,4471-4651-4,74,3581-89516-1,Line,123.0,100.75,0.92
ovl,4471-4651-4,75,3082-3122-1,Line,634.0,103.01,19.06
ovl,4471-4651-4,75,3581-89516-1,Line,123.0,101.34,1.65
ovl,4471-4651-4,90,3581-89516-1,Line,123.0,101.29,1.59
ovl,4471-4651-4,91,3581-89516-1,Line,123.0,100.69,0.84
ovl,4471-4651-4,99,1122-1742-1,Line,513.0,101.26,6.45
ovl,4471-4651-4,99,3082-3122-1,Line,634.0,102.36,14.96
ovl,4471-4651-4,100,1122-1742-1,Line,513.0,101.03,5.3
ovl,4471-4651-4,100,3082-3122-1,Line,634.0,101.94,12.3
ovl,4471-4651-4,106,2781-4951-1,Line,106.0,101.2,1.27
ovl,4471-4651-4,106,3581-89516-1,Line,123.0,100.56,0.69
ovl,4471-4651-4,107,2781-4951-1,Line,106.0,103.1,3.28
ovl,4471-4651-4,107,3581-89516-1,Line,123.0,101.55,1.91
ovl,4471-4651-4,108,3082-3122-1,Line,634.0,103.8,24.12
ovl,4471-4651-4,108,3581-89516-1,Line,123.0,101.37,1.69
ovl,4471-4651-4,108,T3464-3462-34641-1-w1,Transformer,500.0,103.99,19.94
ovl,4471-4651-4,108,T3464-3462-34641-1-w2,Transformer,500.0,103.99,19.94
ovl,4471-4651-4,108,T3934-3942-39402-1-w1,Transformer,500.0,101.78,8.92
ovl,4471-4651-4,109,3581-89516-1,Line,123.0,100.81,0.99
ovl,4471-4651-4,109,T3464-3462-34641-1-w1,Transformer,500.0,102.4,12.0
ovl,4471-4651-4,109,T3464-3462-34641-1-w2,Transformer,500.0,102.4,12.0
ovl,4471-4651-4,109,T3934-3942-39402-1-w1,Transformer,500.0,100.14,0.7
ovl,4471-4651-4,155,2781-4951-1,Line,106.0,100.4,0.42
ovl,4471-4651-4,155,3581-89516-1,Line,123.0,100.19,0.23
ovl,4471-4651-4,155,T3464-3462-34641-1-w1,Transformer,500.0,100.55,2.75
ovl,4471-4651-4,155,T3464-3462-34641-1-w2,Transformer,500.0,100.55,2.75
ovl,4471-4651-4,156,2781-4951-1,Line,106.0,100.41,0.43
ovl,4471-4651-4,156,3581-89516-1,Line,123.0,100.19,0.24
ovl,4471-4651-4,156,T3464-3462-34641-1-w1,Transformer,500.0,100.57,2.84
ovl,4471-4651-4,156,T3464-3462-34641-1-w2,Transformer,500.0,100.57,2.84
ovl,4472-17431-1,37,3581-89516-1,Line,123.0,100.45,0.56
ovl,4472-17431-1,50,3581-89516-1,Line,123.0,100.36,0.44
ovl,4472-17431-1,51,T3464-3462-34641-1-w1,Transformer,500.0,100.69,3.43
ovl,4472-17431-1,51,T3464-3462-34641-1-w2,Transformer,500.0,100.69,3.43
ovl,4472-17431-1,52,T3464-3462-34641-1-w1,Transformer,500.0,100.59,2.96
ovl,4472-17431-1,52,T3464-3462-34641-1-w2,Transformer,500.0,100.59,2.96
ovl,4472-17431-1,54,T3464-3462-34641-1-w1,Transformer,500.0,100.23,1.14
ovl,4472-17431-1,54,T3464-3462-34641-1-w2,Transformer,500.0,100.23,1.14
ovl,4472-17431-1,55,3581-89516-1,Line,123.0,100.39,0.47
ovl,4472-17431-1,75,3581-89516-1,Line,123.0,100.25,0.3
ovl,4472-17431-1,96,3581-89516-1,Line,123.0,100.22,0.27
ovl,4472-17431-1,97,3581-89516-1,Line,123.0,100.32,0.39
ovl,4472-17431-1,99,1122-1742-1,Line,513.0,100.12,0.61
ovl,4472-17431-1,101,T3464-3462-34641-1-w1,Transformer,500.0,100.42,2.11
ovl,4472-17431-1,101,T3464-3462-34641-1-w2,Transformer,500.0,100.42,2.11
ovl,4472-17431-1,108,3581-89516-1,Line,123.0,100.31,0.39
ovl,4472-17431-1,108,T3464-3462-34641-1-w1,Transformer,500.0,100.94,4.68
ovl,4472-17431-1,108,T3464-3462-34641-1-w2,Transformer,500.0,100.94,4.68
ovl,4472-17431-1,109,3581-89516-1,Line,123.0,100.15,0.19
ovl,4472-17431-1,109,T3464-3462-34641-1-w1,Transformer,500.0,100.46,2.31
ovl,4472-17431-1,109,T3464-3462-34641-1-w2,Transformer,500.0,100.46,2.31
eir,4472-30820-1,0,2781-4951-1,Line,106.0,101.22,1.29
eir,4472-30820-1,0,3581-89516-1,Line,123.0,100.66,0.81
ovl,4472-30820-1,0,2781-4951-1,Line,106.0,100.73,0.78
ovl,4472-30820-1,0,3581-89516-1,Line,123.0,100.34,0.41
eir,4472-30820-1,1,2781-4951-1,Line,106.0,101.03,1.09
eir,4472-30820-1,1,3581-89516-1,Line,123.0,100.55,0.68
ovl,4472-30820-1,1,2781-4951-1,Line,106.0,100.62,0.66
ovl,4472-30820-1,1,3581-89516-1,Line,123.0,100.28,0.35
eir,4472-30820-1,2,2781-4951-1,Line,106.0,101.04,1.11
eir,4472-30820-1,2,3581-89516-1,Line,123.0,100.56,0.69
ovl,4472-30820-1,2,2781-4951-1,Line,106.0,100.63,0.67
ovl,4472-30820-1,2,3581-89516-1,Line,123.0,100.29,0.35
eir,4472-30820-1,3,2781-4951-1,Line,106.0,100.9,0.95
eir,4472-30820-1,3,3581-89516-1,Line,123.0,100.48,0.59
ovl,4472-30820-1,3,2781-4951-1,Line,106.0,100.54,0.57
ovl,4472-30820-1,3,3581-89516-1,Line,123.0,100.25,0.3
eir,4472-30820-1,4,2781-4951-1,Line,106.0,101.02,1.08
eir,4472-30820-1,4,3581-89516-1,Line,123.0,100.55,0.68
ovl,4472-30820-1,4,2781-4951-1,Line,106.0,100.62,0.65
ovl,4472-30820-1,4,3581-89516-1,Line,123.0,100.28,0.35
eir,4472-30820-1,5,2781-4951-1,Line,106.0,101.0,1.06
eir,4472-30820-1,5,3581-89516-1,Line,123.0,100.54,0.66
ovl,4472-30820-1,5,2781-4951-1,Line,106.0,100.6,0.64
ovl,4472-30820-1,5,3581-89516-1,Line,123.0,100.27,0.34
eir,4472-30820-1,7,3581-89516-1,Line,123.0,100.56,0.69
ovl,4472-30820-1,7,3581-89516-1,Line,123.0,100.29,0.35
eir,4472-30820-1,17,3581-89516-1,Line,123.0,100.62,0.77
ovl,4472-30820-1,17,3581-89516-1,Line,123.0,100.32,0.39
eir,4472-30820-1,18,3581-89516-1,Line,123.0,100.49,0.6
ovl,4472-30820-1,18,3581-89516-1,Line,123.0,100.25,0.31
eir,4472-30820-1,19,2781-4951-1,Line,106.0,100.69,0.73
eir,4472-30820-1,19,3581-89516-1,Line,123.0,100.37,0.45
ovl,4472-30820-1,19,2781-4951-1,Line,106.0,100.42,0.44
ovl,4472-30820-1,19,3581-89516-1,Line,123.0,100.19,0.23
eir,4472-30820-1,20,2781-4951-1,Line,106.0,100.9,0.95
eir,4472-30820-1,20,3581-89516-1,Line,123.0,100.48,0.59
ovl,4472-30820-1,20,2781-4951-1,Line,106.0,100.58,0.61
ovl,4472-30820-1,20,3581-89516-1,Line,123.0,100.26,0.32
eir,4472-30820-1,21,3581-89516-1,Line,123.0,100.7,0.86
ovl,4472-30820-1,21,3581-89516-1,Line,123.0,100.36,0.44
eir,4472-30820-1,22,3581-89516-1,Line,123.0,100.71,0.87
ovl,4472-30820-1,22,3581-89516-1,Line,123.0,100.36,0.45
eir,4472-30820-1,23,2781-4951-1,Line,106.0,101.29,1.37
eir,4472-30820-1,23,3581-89516-1,Line,123.0,100.7,0.86
ovl,4472-30820-1,23,2781-4951-1,Line,106.0,100.78,0.83
ovl,4472-30820-1,23,3581-89516-1,Line,123.0,100.36,0.44
eir,4472-30820-1,24,2781-4951-1,Line,106.0,101.26,1.34
eir,4472-30820-1,24,3581-89516-1,Line,123.0,100.68,0.84
ovl,4472-30820-1,24,2781-4951-1,Line,106.0,100.76,0.81
ovl,4472-30820-1,24,3581-89516-1,Line,123.0,100.35,0.43
eir,4472-30820-1,25,3581-89516-1,Line,123.0,100.58,0.71
ovl,4472-30820-1,25,3581-89516-1,Line,123.0,100.3,0.36
eir,4472-30820-1,26,3581-89516-1,Line,123.0,100.5,0.61
ovl,4472-30820-1,26,3581-89516-1,Line,123.0,100.25,0.31
eir,4472-30820-1,27,2781-4951-1,Line,106.0,100.96,1.01
eir,4472-30820-1,27,3581-89516-1,Line,123.0,100.51,0.63
ovl,4472-30820-1,27,2781-4951-1,Line,106.0,100.58,0.61
ovl,4472-30820-1,27,3581-89516-1,Line,123.0,100.26,0.32
eir,4472-30820-1,28,2781-4951-1,Line,106.0,100.98,1.04
eir,4472-30820-1,28,3581-89516-1,Line,123.0,100.53,0.65
ovl,4472-30820-1,28,2781-4951-1,Line,106.0,100.59,0.63
ovl,4472-30820-1,28,3581-89516-1,Line,123.0,100.27,0.33
eir,4472-30820-1,29,2781-4951-1,Line,106.0,100.93,0.98
eir,4472-30820-1,29,3581-89516-1,Line,123.0,100.5,0.61
ovl,4472-30820-1,29,2781-4951-1,Line,106.0,100.56,0.59
ovl,4472-30820-1,29,3581-89516-1,Line,123.0,100.25,0.31
eir,4472-30820-1,30,3581-89516-1,Line,123.0,100.59,0.73
ovl,4472-30820-1,30,3581-89516-1,Line,123.0,100.3,0.37
eir,4472-30820-1,113,3581-89516-1,Line,123.0,100.37,0.45
ovl,4472-30820-1,113,3581-89516-1,Line,123.0,100.19,0.23
eir,4472-30820-1,114,2781-4951-1,Line,106.0,101.13,1.2
eir,4472-30820-1,114,3581-89516-1,Line,123.0,100.61,0.75
ovl,4472-30820-1,114,2781-4951-1,Line,106.0,100.68,0.72
ovl,4472-30820-1,114,3581-89516-1,Line,123.0,100.31,0.39
eir,4472-30820-1,115,2781-4951-1,Line,106.0,101.0,1.06
eir,4472-30820-1,115,3581-89516-1,Line,123.0,100.53,0.66
ovl,4472-30820-1,115,2781-4951-1,Line,106.0,100.62,0.66
ovl,4472-30820-1,115,3581-89516-1,Line,123.0,100.28,0.35
eir,4472-30820-1,116,3581-89516-1,Line,123.0,100.33,0.4
ovl,4472-30820-1,116,3581-89516-1,Line,123.0,100.19,0.23
eir,4472-30820-2,0,2781-4951-1,Line,106.0,101.19,1.26
eir,4472-30820-2,0,3581-89516-1,Line,123.0,100.64,0.79
ovl,4472-30820-2,0,2781-4951-1,Line,106.0,100.72,0.76
ovl,4472-30820-2,0,3581-89516-1,Line,123.0,100.33,0.4
eir,4472-30820-2,1,2781-4951-1,Line,106.0,101.0,1.06
eir,4472-30820-2,1,3581-89516-1,Line,123.0,100.54,0.66
ovl,4472-30820-2,1,2781-4951-1,Line,106.0,100.6,0.64
ovl,4472-30820-2,1,3581-89516-1,Line,123.0,100.28,0.34
eir,4472-30820-2,2,2781-4951-1,Line,106.0,101.02,1.08
eir,4472-30820-2,2,3581-89516-1,Line,123.0,100.55,0.67
ovl,4472-30820-2,2,2781-4951-1,Line,106.0,100.62,0.65
ovl,4472-30820-2,2,3581-89516-1,Line,123.0,100.28,0.34
eir,4472-30820-2,3,2781-4951-1,Line,106.0,100.87,0.92
eir,4472-30820-2,3,3581-89516-1,Line,123.0,100.47,0.57
ovl,4472-30820-2,3,2781-4951-1,Line,106.0,100.53,0.56
ovl,4472-30820-2,3,3581-89516-1,Line,123.0,100.24,0.29
eir,4472-30820-2,4,2781-4951-1,Line,106.0,100.99,1.05
eir,4472-30820-2,4,3581-89516-1,Line,123.0,100.53,0.66
ovl,4472-30820-2,4,2781-4951-1,Line,106.0,100.6,0.64
ovl,4472-30820-2,4,3581-89516-1,Line,123.0,100.27,0.34
eir,4472-30820-2,5,2781-4951-1,Line,106.0,100.97,1.03
eir,4472-30820-2,5,3581-89516-1,Line,123.0,100.52,0.64
ovl,4472-30820-2,5,2781-4951-1,Line,106.0,100.59,0.62
ovl,4472-30820-2,5,3581-89516-1,Line,123.0,100.27,0.33
eir,4472-30820-2,7,3581-89516-1,Line,123.0,100.55,0.67
ovl,4472-30820-2,7,3581-89516-1,Line,123.0,100.28,0.34
eir,4472-30820-2,17,3581-89516-1,Line,123.0,100.61,0.75
ovl,4472-30820-2,17,3581-89516-1,Line,123.0,100.31,0.38
eir,4472-30820-2,18,3581-89516-1,Line,123.0,100.47,0.58
ovl,4472-30820-2,18,3581-89516-1,Line,123.0,100.24,0.3
eir,4472-30820-2,19,2781-4951-1,Line,106.0,100.66,0.7
eir,4472-30820-2,19,3581-89516-1,Line,123.0,100.35,0.44
ovl,4472-30820-2,19,2781-4951-1,Line,106.0,100.4,0.42
ovl,4472-30820-2,19,3581-89516-1,Line,123.0,100.18,0.22
eir,4472-30820-2,20,2781-4951-1,Line,106.0,100.87,0.93
eir,4472-30820-2,20,3581-89516-1,Line,123.0,100.46,0.57
ovl,4472-30820-2,20,2781-4951-1,Line,106.0,100.56,0.59
ovl,4472-30820-2,20,3581-89516-1,Line,123.0,100.25,0.31
eir,4472-30820-2,21,3581-89516-1,Line,123.0,100.68,0.84
ovl,4472-30820-2,21,3581-89516-1,Line,123.0,100.35,0.43
eir,4472-30820-2,22,3581-89516-1,Line,123.0,100.69,0.85
ovl,4472-30820-2,22,3581-89516-1,Line,123.0,100.35,0.44
eir,4472-30820-2,23,2781-4951-1,Line,106.0,101.26,1.34
eir,4472-30820-2,23,3581-89516-1,Line,123.0,100.68,0.84
ovl,4472-30820-2,23,2781-4951-1,Line,106.0,100.76,0.81
ovl,4472-30820-2,23,3581-89516-1,Line,123.0,100.35,0.43
eir,4472-30820-2,24,2781-4951-1,Line,106.0,101.24,1.31
eir,4472-30820-2,24,3581-89516-1,Line,123.0,100.67,0.82
ovl,4472-30820-2,24,2781-4951-1,Line,106.0,100.75,0.79
ovl,4472-30820-2,24,3581-89516-1,Line,123.0,100.34,0.42
eir,4472-30820-2,25,3581-89516-1,Line,123.0,100.56,0.69
ovl,4472-30820-2,25,3581-89516-1,Line,123.0,100.29,0.35
eir,4472-30820-2,26,3581-89516-1,Line,123.0,100.48,0.59
ovl,4472-30820-2,26,3581-89516-1,Line,123.0,100.25,0.3
eir,4472-30820-2,27,2781-4951-1,Line,106.0,100.93,0.99
eir,4472-30820-2,27,3581-89516-1,Line,123.0,100.5,0.62
ovl,4472-30820-2,27,2781-4951-1,Line,106.0,100.56,0.6
ovl,4472-30820-2,27,3581-89516-1,Line,123.0,100.26,0.31
eir,4472-30820-2,28,2781-4951-1,Line,106.0,100.96,1.02
eir,4472-30820-2,28,3581-89516-1,Line,123.0,100.52,0.63
ovl,4472-30820-2,28,2781-4951-1,Line,106.0,100.58,0.61
ovl,4472-30820-2,28,3581-89516-1,Line,123.0,100.26,0.32
eir,4472-30820-2,29,2781-4951-1,Line,106.0,100.9,0.95
eir,4472-30820-2,29,3581-89516-1,Line,123.0,100.48,0.59
ovl,4472-30820-2,29,2781-4951-1,Line,106.0,100.54,0.58
ovl,4472-30820-2,29,3581-89516-1,Line,123.0,100.25,0.3
eir,4472-30820-2,30,3581-89516-1,Line,123.0,100.58,0.71
ovl,4472-30820-2,30,3581-89516-1,Line,123.0,100.3,0.36
eir,4472-30820-2,113,3581-89516-1,Line,123.0,100.35,0.44
ovl,4472-30820-2,113,3581-89516-1,Line,123.0,100.18,0.22
eir,4472-30820-2,114,2781-4951-1,Line,106.0,101.11,1.17
eir,4472-30820-2,114,3581-89516-1,Line,123.0,100.6,0.73
ovl,4472-30820-2,114,2781-4951-1,Line,106.0,100.67,0.71
ovl,4472-30820-2,114,3581-89516-1,Line,123.0,100.31,0.38
eir,4472-30820-2,115,2781-4951-1,Line,106.0,100.97,1.03
eir,4472-30820-2,115,3581-89516-1,Line,123.0,100.52,0.64
ovl,4472-30820-2,115,2781-4951-1,Line,106.0,100.61,0.64
ovl,4472-30820-2,115,3581-89516-1,Line,123.0,100.28,0.34
eir,4472-30820-2,116,3581-89516-1,Line,123.0,100.31,0.38
ovl,4472-30820-2,116,3581-89516-1,Line,123.0,100.18,0.22
eir,4664-5464-1,28,2781-4951-1,Line,106.0,100.1,0.11
eir,4664-5464-1,29,2781-4951-1,Line,106.0,100.11,0.12
eir,4664-5464-1,102,2781-4951-1,Line,106.0,100.11,0.12
eir,4664-5464-1,103,2781-4951-1,Line,106.0,100.28,0.3
ovl,4664-5464-1,103,2781-4951-1,Line,106.0,100.2,0.21
eir,4664-5464-1,106,2781-4951-1,Line,106.0,100.18,0.19
eir,4664-5464-1,107,2781-4951-1,Line,106.0,100.16,0.17
ovl,4664-5464-1,107,2781-4951-1,Line,106.0,100.1,0.11
eir,4664-5464-1,122,2781-4951-1,Line,106.0,100.11,0.11
eir,4664-5464-1,136,2781-4951-1,Line,106.0,100.17,0.18
eir,4664-5464-1,137,2781-4951-1,Line,106.0,100.11,0.11
eir,4664-5464-1,140,2781-4951-1,Line,106.0,100.11,0.11
eir,4664-5464-1,141,2781-4951-1,Line,106.0,100.14,0.15
ovl,4664-5464-1,141,2781-4951-1,Line,106.0,100.11,0.11
eir,4664-5464-1,142,2781-4951-1,Line,106.0,100.13,0.14
ovl,4664-5464-1,142,2781-4951-1,Line,106.0,100.1,0.11
eir,4664-5464-1,155,2781-4951-1,Line,106.0,100.24,0.26
ovl,4664-5464-1,155,2781-4951-1,Line,106.0,100.14,0.14
eir,4664-5464-1,156,2781-4951-1,Line,106.0,100.21,0.22
ovl,4664-5464-1,156,2781-4951-1,Line,106.0,100.11,0.12
eir,4664-5464-1,157,2781-4951-1,Line,106.0,100.25,0.26
ovl,4664-5464-1,157,2781-4951-1,Line,106.0,100.14,0.15
eir,4664-5464-1,158,2781-4951-1,Line,106.0,100.23,0.25
ovl,4664-5464-1,158,2781-4951-1,Line,106.0,100.13,0.14
eir,4664-43844-1,28,2781-4951-1,Line,106.0,100.1,0.11
eir,4664-43844-1,29,2781-4951-1,Line,106.0,100.11,0.12
eir,4664-43844-1,102,2781-4951-1,Line,106.0,100.11,0.12
eir,4664-43844-1,103,2781-4951-1,Line,106.0,100.28,0.3
ovl,4664-43844-1,103,2781-4951-1,Line,106.0,100.2,0.21
eir,4664-43844-1,106,2781-4951-1,Line,106.0,100.18,0.19
eir,4664-43844-1,107,2781-4951-1,Line,106.0,100.16,0.17
ovl,4664-43844-1,107,2781-4951-1,Line,106.0,100.1,0.11
eir,4664-43844-1,122,2781-4951-1,Line,106.0,100.11,0.11
eir,4664-43844-1,136,2781-4951-1,Line,106.0,100.17,0.18
eir,4664-43844-1,137,2781-4951-1,Line,106.0,100.11,0.11
eir,4664-43844-1,140,2781-4951-1,Line,106.0,100.11,0.11
eir,4664-43844-1,141,2781-4951-1,Line,106.0,100.14,0.15
ovl,4664-43844-1,141,2781-4951-1,Line,106.0,100.11,0.11
eir,4664-43844-1,142,2781-4951-1,Line,106.0,100.13,0.14
ovl,4664-43844-1,142,2781-4951-1,Line,106.0,100.1,0.11
eir,4664-43844-1,155,2781-4951-1,Line,106.0,100.24,0.26
ovl,4664-43844-1,155,2781-4951-1,Line,106.0,100.14,0.14
eir,4664-43844-1,156,2781-4951-1,Line,106.0,100.21,0.22
ovl,4664-43844-1,156,2781-4951-1,Line,106.0,100.11,0.12
eir,4664-43844-1,157,2781-4951-1,Line,106.0,100.25,0.26
ovl,4664-43844-1,157,2781-4951-1,Line,106.0,100.14,0.15
eir,4664-43844-1,158,2781-4951-1,Line,106.0,100.23,0.25
ovl,4664-43844-1,158,2781-4951-1,Line,106.0,100.13,0.14
eir,4941-5351-1,103,2781-4951-1,Line,106.0,100.1,0.11
eir,4941-5351-1,155,2781-4951-1,Line,106.0,100.11,0.11
eir,4941-5351-1,156,2781-4951-1,Line,106.0,100.11,0.11
eir,4941-5351-1,157,2781-4951-1,Line,106.0,100.1,0.11
eir,4941-5351-1,158,2781-4951-1,Line,106.0,100.11,0.11
ovl,4941-22419-1,103,2781-4951-1,Line,106.0,100.21,0.23
ovl,4941-22419-1,156,2781-4951-1,Line,106.0,100.14,0.14
ovl,4942-4943-1,103,2781-4951-1,Line,106.0,100.92,0.97
eir,4942-4943-1,155,2781-4951-1,Line,106.0,101.23,1.3
ovl,4942-4943-1,155,2781-4951-1,Line,106.0,101.97,2.08
ovl,4942-4943-1,156,2781-4951-1,Line,106.0,101.67,1.77
eir,4942-4943-1,157,2781-4951-1,Line,106.0,100.71,0.75
ovl,4942-4943-1,157,2781-4951-1,Line,106.0,103.07,3.25
ovl,4942-4943-1,158,2781-4951-1,Line,106.0,101.41,1.5
ovl,5081-22419-1,103,2781-4951-1,Line,106.0,100.22,0.23
ovl,5081-22419-1,156,2781-4951-1,Line,106.0,100.14,0.14
ovl,5211-22613-1,103,3691-4041-1,Line,192.0,100.18,0.35
ovl,5211-22613-1,108,3691-4041-1,Line,192.0,100.16,0.3
ovl,5211-22613-1,156,2781-4951-1,Line,106.0,100.14,0.14
ovl,5274-5381-1,103,2781-4951-1,Line,106.0,100.32,0.34
ovl,5274-5381-1,155,2781-4951-1,Line,106.0,100.14,0.15
ovl,5274-5381-1,156,2781-4951-1,Line,106.0,100.15,0.15
ovl,5274-5381-1,157,2781-4951-1,Line,106.0,100.14,0.15
ovl,5274-5381-1,158,2781-4951-1,Line,106.0,100.13,0.13
eir,5351-31019-1,155,2781-4951-1,Line,106.0,100.11,0.11
eir,5351-31019-1,156,2781-4951-1,Line,106.0,100.11,0.11
eir,5351-31019-1,157,2781-4951-1,Line,106.0,100.1,0.11
eir,5351-31019-1,158,2781-4951-1,Line,106.0,100.11,0.11
ovl,5464-54640-1,54,3581-89516-1,Line,123.0,100.21,0.26
eir,5464-90440-1,1,2781-4951-1,Line,106.0,100.14,0.14
ovl,5464-90440-1,1,2781-4951-1,Line,106.0,100.1,0.11
eir,5464-90440-1,23,2781-4951-1,Line,106.0,100.1,0.11
eir,5464-90440-1,24,2781-4951-1,Line,106.0,100.14,0.15
ovl,5464-90440-1,24,2781-4951-1,Line,106.0,100.11,0.12
eir,5464-90440-1,27,2781-4951-1,Line,106.0,100.19,0.2
ovl,5464-90440-1,27,2781-4951-1,Line,106.0,100.15,0.16
eir,5464-90440-1,28,2781-4951-1,Line,106.0,100.17,0.19
ovl,5464-90440-1,28,2781-4951-1,Line,106.0,100.13,0.14
eir,5464-90440-1,29,2781-4951-1,Line,106.0,100.28,0.3
ovl,5464-90440-1,29,2781-4951-1,Line,106.0,100.21,0.23
eir,5464-90440-1,102,2781-4951-1,Line,106.0,100.16,0.17
ovl,5464-90440-1,102,2781-4951-1,Line,106.0,100.13,0.13
eir,5464-90440-1,103,2781-4951-1,Line,106.0,100.42,0.45
ovl,5464-90440-1,103,2781-4951-1,Line,106.0,100.22,0.23
eir,5464-90440-1,104,2781-4951-1,Line,106.0,100.15,0.16
ovl,5464-90440-1,104,2781-4951-1,Line,106.0,100.13,0.13
eir,5464-90440-1,105,2781-4951-1,Line,106.0,100.16,0.17
ovl,5464-90440-1,105,2781-4951-1,Line,106.0,100.13,0.14
eir,5464-90440-1,106,2781-4951-1,Line,106.0,100.18,0.19
ovl,5464-90440-1,106,2781-4951-1,Line,106.0,100.1,0.11
eir,5464-90440-1,107,2781-4951-1,Line,106.0,100.3,0.32
ovl,5464-90440-1,107,2781-4951-1,Line,106.0,100.19,0.21
eir,5464-90440-1,114,2781-4951-1,Line,106.0,100.26,0.27
ovl,5464-90440-1,114,2781-4951-1,Line,106.0,100.23,0.24
eir,5464-90440-1,115,2781-4951-1,Line,106.0,100.32,0.34
ovl,5464-90440-1,115,2781-4951-1,Line,106.0,100.24,0.26
eir,5464-90440-1,136,2781-4951-1,Line,106.0,100.29,0.31
ovl,5464-90440-1,136,2781-4951-1,Line,106.0,100.15,0.16
eir,5464-90440-1,137,2781-4951-1,Line,106.0,100.15,0.16
ovl,5464-90440-1,137,2781-4951-1,Line,106.0,100.11,0.11
eir,5464-90440-1,158,2781-4951-1,Line,106.0,100.17,0.18
ovl,17411-24819-1,52,1122-1742-1,Line,513.0,100.11,0.58
ovl,17411-24819-1,55,1122-1742-1,Line,513.0,100.58,3.0
ovl,17411-24819-1,99,1122-1742-1,Line,513.0,100.61,3.12
ovl,17411-24819-1,100,1122-1742-1,Line,513.0,100.61,3.11
eir,28710-28712-1,2,2781-4951-1,Line,106.0,100.12,0.13
eir,28710-28712-1,3,2781-4951-1,Line,106.0,100.1,0.11
eir,28710-28712-1,5,2781-4951-1,Line,106.0,100.11,0.12
eir,28710-28712-1,19,2781-4951-1,Line,106.0,100.11,0.12
eir,28710-28712-1,20,2781-4951-1,Line,106.0,100.11,0.11
eir,28710-28712-1,121,2781-4951-1,Line,106.0,100.1,0.11
ovl,35231-90020-1,103,2781-4951-1,Line,106.0,100.1,0.11
ovl,35231-90020-1,103,3691-4041-1,Line,192.0,100.34,0.64
ovl,35231-90020-1,108,3691-4041-1,Line,192.0,100.3,0.58
eir,35231-90020-1,115,2781-4951-1,Line,106.0,100.14,0.15
ovl,35232-90020-2,103,2781-4951-1,Line,106.0,100.1,0.11
ovl,35232-90020-2,103,3691-4041-1,Line,192.0,100.34,0.64
ovl,35232-90020-2,108,3691-4041-1,Line,192.0,100.3,0.58
eir,35232-90020-2,115,2781-4951-1,Line,106.0,100.14,0.15
ovl,66121-66122-1,54,3581-89516-1,Line,123.0,100.22,0.27
ovl,66121-66122-1,156,2781-4951-1,Line,106.0,100.22,0.24
ovl,66122-66123-1,54,3581-89516-1,Line,123.0,100.22,0.27
ovl,66122-66123-1,156,2781-4951-1,Line,106.0,100.22,0.24
ovl,70010-79010-1,156,2781-4951-1,Line,106.0,100.19,0.2
eir,71011-81510-1,2,2781-4951-1,Line,106.0,100.11,0.11
ovl,71011-81510-1,2,2781-4951-1,Line,106.0,100.1,0.11
eir,71011-81510-1,5,2781-4951-1,Line,106.0,100.11,0.12
ovl,71011-81510-1,5,2781-4951-1,Line,106.0,100.11,0.11
eir,71011-81510-1,131,2781-4951-1,Line,106.0,100.1,0.11
ovl,71011-81510-1,131,2781-4951-1,Line,106.0,100.1,0.11
eir,73500-73510-1,105,2781-4951-1,Line,106.0,100.11,0.12
ovl,73500-73510-1,105,2781-4951-1,Line,106.0,100.11,0.11
ovl,73500-73510-1,155,2781-4951-1,Line,106.0,100.32,0.34
eir,73510-87900-1,105,2781-4951-1,Line,106.0,100.11,0.12
ovl,73510-87900-1,105,2781-4951-1,Line,106.0,100.11,0.11
ovl,74520-90020-1,103,3691-4041-1,Line,192.0,100.1,0.2
ovl,74520-90020-1,108,3691-4041-1,Line,192.0,100.13,0.25
ovl,75010-79510-1,64,3581-89516-1,Line,123.0,100.89,1.1
ovl,75010-79510-2,64,3581-89516-1,Line,123.0,101.09,1.34
ovl,75510-75511-1,108,3691-4041-1,Line,192.0,100.1,0.2
eir,77210-77212-1,102,2781-4951-1,Line,106.0,100.1,0.11
ovl,77210-77212-1,103,3691-4041-1,Line,192.0,100.12,0.22
eir,81810-89210-1,1,2781-4951-1,Line,106.0,100.13,0.14
ovl,81810-89210-1,1,2781-4951-1,Line,106.0,100.12,0.13
eir,81810-89210-1,19,2781-4951-1,Line,106.0,100.11,0.11
ovl,81810-89210-1,19,2781-4951-1,Line,106.0,100.1,0.11
eir,81810-89210-1,114,2781-4951-1,Line,106.0,100.12,0.12
ovl,81810-89210-1,114,2781-4951-1,Line,106.0,100.11,0.12
eir,81810-89210-1,120,2781-4951-1,Line,106.0,100.13,0.13
ovl,81810-89210-1,120,2781-4951-1,Line,106.0,100.12,0.13
eir,81810-89210-1,122,2781-4951-1,Line,106.0,100.13,0.13
ovl,81810-89210-1,122,2781-4951-1,Line,106.0,100.12,0.12
eir,81810-89210-1,140,2781-4951-1,Line,106.0,100.11,0.11
ovl,81810-89210-1,149,T3464-3462-34641-1-w1,Transformer,500.0,100.1,0.51
ovl,81810-89210-1,158,2781-4951-1,Line,106.0,100.52,0.55
