outage,hour,islanding,kind,n_over,worst_branch,worst_kind,over_MW,worst_pct,wind_avail_MW,eir_cleared,eir_mw,eir_nodes,eir_new_overloads,eir_new_MW,eir_worsened,eir_resid_MW,eir_worst_new_pct,eir_max_load_pct,ovl_cleared,ovl_mw,ovl_nodes,ovl_new_overloads,ovl_new_MW,ovl_worsened,ovl_resid_MW,ovl_worst_new_pct,ovl_max_load_pct,solo_cleared,solo_mw,solo_nodes,solo_new_overloads,solo_new_MW,solo_worsened,solo_resid_MW,solo_worst_new_pct,solo_max_load_pct,veto_cleared,veto_mw,veto_nodes,veto_new_overloads,veto_new_MW,veto_worsened,veto_resid_MW,veto_worst_new_pct,veto_max_load_pct,lp_cleared,lp_mw,lp_nodes,lp_new_overloads,lp_new_MW,lp_worsened,lp_resid_MW,lp_worst_new_pct,lp_max_load_pct,lp_feasible
1211-2771-1,167,True,Line,1,3581-89516-1,Line,0.526,100.43,3161.9,1,1.247,26,0,0.0,0,0.0,0.0,100.1,1,0.784,1,0,0.0,0,0.0,0.0,100.1,1,0.784,1,0,0.0,0,0.0,0.0,100.1,1,0.784,1,0,0.0,0,0.0,0.0,100.1,1,0.784,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,15,True,Line,1,3581-89516-1,Line,0.326,100.26,5989.2,1,0.786,26,0,0.0,0,0.0,0.0,100.1,1,0.395,1,0,0.0,0,0.0,0.0,100.1,1,0.395,1,0,0.0,0,0.0,0.0,100.1,1,0.395,1,0,0.0,0,0.0,0.0,100.1,1,0.395,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,37,True,Line,1,3581-89516-1,Line,0.311,100.25,5523.7,1,0.731,26,0,0.0,0,0.0,0.0,100.1,1,0.367,1,0,0.0,0,0.0,0.0,100.1,1,0.367,1,0,0.0,0,0.0,0.0,100.1,1,0.367,1,0,0.0,0,0.0,0.0,100.1,1,0.367,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,46,True,Line,1,3581-89516-1,Line,0.197,100.16,4009.7,1,0.305,26,0,0.0,0,0.0,0.0,100.1,1,0.144,1,0,0.0,0,0.0,0.0,100.1,1,0.144,1,0,0.0,0,0.0,0.0,100.1,1,0.144,1,0,0.0,0,0.0,0.0,100.1,1,0.144,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,50,True,Line,1,3581-89516-1,Line,0.311,100.25,5312.4,1,0.909,26,0,0.0,0,0.0,0.0,100.1,1,0.367,1,0,0.0,0,0.0,0.0,100.1,1,0.367,1,0,0.0,0,0.0,0.0,100.1,1,0.367,1,0,0.0,0,0.0,0.0,100.1,1,0.367,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,55,True,Line,1,3581-89516-1,Line,0.247,100.2,5029.8,1,0.62,26,0,0.0,0,0.0,0.0,100.1,1,0.241,1,0,0.0,0,0.0,0.0,100.1,1,0.241,1,0,0.0,0,0.0,0.0,100.1,1,0.241,1,0,0.0,0,0.0,0.0,100.1,1,0.241,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,56,True,Line,1,3581-89516-1,Line,0.247,100.2,5406.1,1,0.712,23,0,0.0,0,0.0,0.0,100.1,1,0.254,1,0,0.0,0,0.0,0.0,100.1,1,0.254,1,0,0.0,0,0.0,0.0,100.1,1,0.254,1,0,0.0,0,0.0,0.0,100.1,1,0.254,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,57,True,Line,1,3581-89516-1,Line,0.199,100.16,5105.8,1,0.369,26,0,0.0,0,0.0,0.0,100.1,1,0.148,1,0,0.0,0,0.0,0.0,100.1,1,0.148,1,0,0.0,0,0.0,0.0,100.1,1,0.148,1,0,0.0,0,0.0,0.0,100.1,1,0.148,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,58,True,Line,1,3581-89516-1,Line,0.145,100.12,4583.8,1,0.103,26,0,0.0,0,0.0,0.0,100.1,1,0.043,1,0,0.0,0,0.0,0.0,100.1,1,0.043,1,0,0.0,0,0.0,0.0,100.1,1,0.043,1,0,0.0,0,0.0,0.0,100.1,1,0.043,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,59,True,Line,1,3581-89516-1,Line,0.181,100.15,5438.5,1,0.296,22,0,0.0,0,0.0,0.0,100.1,1,0.121,1,0,0.0,0,0.0,0.0,100.1,1,0.121,1,0,0.0,0,0.0,0.0,100.1,1,0.121,1,0,0.0,0,0.0,0.0,100.1,1,0.121,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,60,True,Line,1,3581-89516-1,Line,0.176,100.14,4731.9,1,0.226,26,0,0.0,0,0.0,0.0,100.1,1,0.103,1,0,0.0,0,0.0,0.0,100.1,1,0.103,1,0,0.0,0,0.0,0.0,100.1,1,0.103,1,0,0.0,0,0.0,0.0,100.1,1,0.103,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,61,True,Line,1,3581-89516-1,Line,0.249,100.2,5461.9,1,0.61,26,0,0.0,0,0.0,0.0,100.1,1,0.245,1,0,0.0,0,0.0,0.0,100.1,1,0.245,1,0,0.0,0,0.0,0.0,100.1,1,0.245,1,0,0.0,0,0.0,0.0,100.1,1,0.245,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,62,True,Line,1,3581-89516-1,Line,0.29,100.24,5321.4,1,0.824,26,0,0.0,0,0.0,0.0,100.1,1,0.326,1,0,0.0,0,0.0,0.0,100.1,1,0.326,1,0,0.0,0,0.0,0.0,100.1,1,0.326,1,0,0.0,0,0.0,0.0,100.1,1,0.326,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,63,True,Line,1,3581-89516-1,Line,0.322,100.26,5312.6,1,1.093,26,0,0.0,0,0.0,0.0,100.1,1,0.389,1,0,0.0,0,0.0,0.0,100.1,1,0.389,1,0,0.0,0,0.0,0.0,100.1,1,0.389,1,0,0.0,0,0.0,0.0,100.1,1,0.389,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,64,True,Line,1,3581-89516-1,Line,0.274,100.22,4970.6,1,0.801,26,0,0.0,0,0.0,0.0,100.1,1,0.294,1,0,0.0,0,0.0,0.0,100.1,1,0.294,1,0,0.0,0,0.0,0.0,100.1,1,0.294,1,0,0.0,0,0.0,0.0,100.1,1,0.294,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,65,True,Line,1,3581-89516-1,Line,0.283,100.23,5388.6,1,1.025,22,0,0.0,0,0.0,0.0,100.1,1,0.331,1,0,0.0,0,0.0,0.0,100.1,1,0.331,1,0,0.0,0,0.0,0.0,100.1,1,0.331,1,0,0.0,0,0.0,0.0,100.1,1,0.331,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,66,True,Line,1,3581-89516-1,Line,0.279,100.23,5023.5,1,0.825,19,0,0.0,0,0.0,0.0,100.1,1,0.32,1,0,0.0,0,0.0,0.0,100.1,1,0.32,1,0,0.0,0,0.0,0.0,100.1,1,0.32,1,0,0.0,0,0.0,0.0,100.1,1,0.32,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,72,True,Line,1,3581-89516-1,Line,0.263,100.21,5745.9,1,0.817,19,0,0.0,0,0.0,0.0,100.1,1,0.338,1,0,0.0,0,0.0,0.0,100.1,1,0.338,1,0,0.0,0,0.0,0.0,100.1,1,0.338,1,0,0.0,0,0.0,0.0,100.1,1,0.338,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,73,True,Line,1,3581-89516-1,Line,0.239,100.19,4147.8,1,0.508,26,0,0.0,0,0.0,0.0,100.1,1,0.227,1,0,0.0,0,0.0,0.0,100.1,1,0.227,1,0,0.0,0,0.0,0.0,100.1,1,0.227,1,0,0.0,0,0.0,0.0,100.1,1,0.227,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,74,True,Line,1,3581-89516-1,Line,0.217,100.18,5087.2,1,0.425,26,0,0.0,0,0.0,0.0,100.1,1,0.183,1,0,0.0,0,0.0,0.0,100.1,1,0.183,1,0,0.0,0,0.0,0.0,100.1,1,0.183,1,0,0.0,0,0.0,0.0,100.1,1,0.183,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,75,True,Line,1,3581-89516-1,Line,0.194,100.16,4194.8,1,0.312,26,0,0.0,0,0.0,0.0,100.1,1,0.139,1,0,0.0,0,0.0,0.0,100.1,1,0.139,1,0,0.0,0,0.0,0.0,100.1,1,0.139,1,0,0.0,0,0.0,0.0,100.1,1,0.139,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,91,True,Line,1,3581-89516-1,Line,0.139,100.11,4065.6,1,0.07,26,0,0.0,0,0.0,0.0,100.1,1,0.032,1,0,0.0,0,0.0,0.0,100.1,1,0.032,1,0,0.0,0,0.0,0.0,100.1,1,0.032,1,0,0.0,0,0.0,0.0,100.1,1,0.032,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,92,True,Line,1,3581-89516-1,Line,0.168,100.14,4347.7,1,0.18,26,0,0.0,0,0.0,0.0,100.1,1,0.087,1,0,0.0,0,0.0,0.0,100.1,1,0.087,1,0,0.0,0,0.0,0.0,100.1,1,0.087,1,0,0.0,0,0.0,0.0,100.1,1,0.087,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,94,True,Line,1,3581-89516-1,Line,0.218,100.18,5470.0,1,0.382,26,0,0.0,0,0.0,0.0,100.1,1,0.185,1,0,0.0,0,0.0,0.0,100.1,1,0.185,1,0,0.0,0,0.0,0.0,100.1,1,0.185,1,0,0.0,0,0.0,0.0,100.1,1,0.185,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,96,True,Line,1,3581-89516-1,Line,0.265,100.22,5620.5,1,0.56,26,0,0.0,0,0.0,0.0,100.1,1,0.277,1,0,0.0,0,0.0,0.0,100.1,1,0.277,1,0,0.0,0,0.0,0.0,100.1,1,0.277,1,0,0.0,0,0.0,0.0,100.1,1,0.277,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,97,True,Line,1,3581-89516-1,Line,0.284,100.23,5803.9,1,0.669,26,0,0.0,0,0.0,0.0,100.1,1,0.314,1,0,0.0,0,0.0,0.0,100.1,1,0.314,1,0,0.0,0,0.0,0.0,100.1,1,0.314,1,0,0.0,0,0.0,0.0,100.1,1,0.314,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,108,True,Line,1,3581-89516-1,Line,0.335,100.27,7006.9,1,0.956,20,0,0.0,0,0.0,0.0,100.1,1,0.412,1,0,0.0,0,0.0,0.0,100.1,1,0.412,1,0,0.0,0,0.0,0.0,100.1,1,0.412,1,0,0.0,0,0.0,0.0,100.1,1,0.412,1,0,0.0,0,0.0,0.0,100.1,1
1231-1841-1,109,True,Line,1,3581-89516-1,Line,0.335,100.27,6746.1,1,0.544,16,0,0.0,0,0.0,0.0,100.1,1,0.412,1,0,0.0,0,0.0,0.0,100.1,1,0.412,1,0,0.0,0,0.0,0.0,100.1,1,0.412,1,0,0.0,0,0.0,0.0,100.1,1,0.412,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,11,True,Line,1,3581-89516-1,Line,0.203,100.17,6962.8,1,0.249,10,0,0.0,0,0.0,0.0,100.1,1,0.194,1,0,0.0,0,0.0,0.0,100.1,1,0.194,1,0,0.0,0,0.0,0.0,100.1,1,0.194,1,0,0.0,0,0.0,0.0,100.1,1,0.194,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,12,True,Line,1,3581-89516-1,Line,0.182,100.15,6962.8,1,0.158,13,0,0.0,0,0.0,0.0,100.1,1,0.115,1,0,0.0,0,0.0,0.0,100.1,1,0.115,1,0,0.0,0,0.0,0.0,100.1,1,0.115,1,0,0.0,0,0.0,0.0,100.1,1,0.115,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,15,True,Line,1,3581-89516-1,Line,0.136,100.11,5989.2,1,0.05,26,0,0.0,0,0.0,0.0,100.1,1,0.025,1,0,0.0,0,0.0,0.0,100.1,1,0.025,1,0,0.0,0,0.0,0.0,100.1,1,0.025,1,0,0.0,0,0.0,0.0,100.1,1,0.025,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,25,True,Line,1,3581-89516-1,Line,0.257,100.21,5809.3,1,0.359,13,0,0.0,0,0.0,0.0,100.1,1,0.261,1,0,0.0,0,0.0,0.0,100.1,1,0.261,1,0,0.0,0,0.0,0.0,100.1,1,0.261,1,0,0.0,0,0.0,0.0,100.1,1,0.261,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,26,True,Line,1,3581-89516-1,Line,0.254,100.21,6251.6,1,0.616,14,0,0.0,0,0.0,0.0,100.1,1,0.318,1,0,0.0,0,0.0,0.0,100.1,1,0.318,1,0,0.0,0,0.0,0.0,100.1,1,0.318,1,0,0.0,0,0.0,0.0,100.1,1,0.318,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,37,True,Line,1,3581-89516-1,Line,0.246,100.2,5523.7,1,0.476,26,0,0.0,0,0.0,0.0,100.1,1,0.239,1,0,0.0,0,0.0,0.0,100.1,1,0.239,1,0,0.0,0,0.0,0.0,100.1,1,0.239,1,0,0.0,0,0.0,0.0,100.1,1,0.239,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,46,True,Line,1,3581-89516-1,Line,0.246,100.2,4009.7,1,0.509,26,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,50,True,Line,1,3581-89516-1,Line,0.244,100.2,5312.4,1,0.585,26,0,0.0,0,0.0,0.0,100.1,1,0.236,1,0,0.0,0,0.0,0.0,100.1,1,0.236,1,0,0.0,0,0.0,0.0,100.1,1,0.236,1,0,0.0,0,0.0,0.0,100.1,1,0.236,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,55,True,Line,1,3581-89516-1,Line,0.242,100.2,5029.8,1,0.595,26,0,0.0,0,0.0,0.0,100.1,1,0.232,1,0,0.0,0,0.0,0.0,100.1,1,0.232,1,0,0.0,0,0.0,0.0,100.1,1,0.232,1,0,0.0,0,0.0,0.0,100.1,1,0.232,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,56,True,Line,1,3581-89516-1,Line,0.247,100.2,5406.1,1,0.714,23,0,0.0,0,0.0,0.0,100.1,1,0.255,1,0,0.0,0,0.0,0.0,100.1,1,0.255,1,0,0.0,0,0.0,0.0,100.1,1,0.255,1,0,0.0,0,0.0,0.0,100.1,1,0.255,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,57,True,Line,1,3581-89516-1,Line,0.217,100.18,5105.8,1,0.455,26,0,0.0,0,0.0,0.0,100.1,1,0.182,1,0,0.0,0,0.0,0.0,100.1,1,0.182,1,0,0.0,0,0.0,0.0,100.1,1,0.182,1,0,0.0,0,0.0,0.0,100.1,1,0.182,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,58,True,Line,1,3581-89516-1,Line,0.227,100.18,4583.8,1,0.492,26,0,0.0,0,0.0,0.0,100.1,1,0.203,1,0,0.0,0,0.0,0.0,100.1,1,0.203,1,0,0.0,0,0.0,0.0,100.1,1,0.203,1,0,0.0,0,0.0,0.0,100.1,1,0.203,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,59,True,Line,1,3581-89516-1,Line,0.207,100.17,5438.5,1,0.425,22,0,0.0,0,0.0,0.0,100.1,1,0.173,1,0,0.0,0,0.0,0.0,100.1,1,0.173,1,0,0.0,0,0.0,0.0,100.1,1,0.173,1,0,0.0,0,0.0,0.0,100.1,1,0.173,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,60,True,Line,1,3581-89516-1,Line,0.197,100.16,4731.9,1,0.318,26,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,61,True,Line,1,3581-89516-1,Line,0.222,100.18,5461.9,1,0.48,26,0,0.0,0,0.0,0.0,100.1,1,0.193,1,0,0.0,0,0.0,0.0,100.1,1,0.193,1,0,0.0,0,0.0,0.0,100.1,1,0.193,1,0,0.0,0,0.0,0.0,100.1,1,0.193,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,62,True,Line,1,3581-89516-1,Line,0.216,100.18,5321.4,1,0.456,26,0,0.0,0,0.0,0.0,100.1,1,0.181,1,0,0.0,0,0.0,0.0,100.1,1,0.181,1,0,0.0,0,0.0,0.0,100.1,1,0.181,1,0,0.0,0,0.0,0.0,100.1,1,0.181,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,63,True,Line,1,3581-89516-1,Line,0.164,100.13,5312.6,1,0.223,26,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,64,True,Line,1,3581-89516-1,Line,0.151,100.12,4970.6,1,0.148,26,0,0.0,0,0.0,0.0,100.1,1,0.054,1,0,0.0,0,0.0,0.0,100.1,1,0.054,1,0,0.0,0,0.0,0.0,100.1,1,0.054,1,0,0.0,0,0.0,0.0,100.1,1,0.054,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,65,True,Line,1,3581-89516-1,Line,0.203,100.17,5388.6,1,0.514,22,0,0.0,0,0.0,0.0,100.1,1,0.166,1,0,0.0,0,0.0,0.0,100.1,1,0.166,1,0,0.0,0,0.0,0.0,100.1,1,0.166,1,0,0.0,0,0.0,0.0,100.1,1,0.166,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,66,True,Line,1,3581-89516-1,Line,0.205,100.17,5023.5,1,0.435,19,0,0.0,0,0.0,0.0,100.1,1,0.169,1,0,0.0,0,0.0,0.0,100.1,1,0.169,1,0,0.0,0,0.0,0.0,100.1,1,0.169,1,0,0.0,0,0.0,0.0,100.1,1,0.169,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,67,True,Line,1,3581-89516-1,Line,0.214,100.17,4855.0,1,0.374,16,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,68,True,Line,1,3581-89516-1,Line,0.155,100.13,4793.7,1,0.104,15,0,0.0,0,0.0,0.0,100.1,1,0.063,1,0,0.0,0,0.0,0.0,100.1,1,0.063,1,0,0.0,0,0.0,0.0,100.1,1,0.063,1,0,0.0,0,0.0,0.0,100.1,1,0.063,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,69,True,Line,1,3581-89516-1,Line,0.149,100.12,4917.1,1,0.072,13,0,0.0,0,0.0,0.0,100.1,1,0.051,1,0,0.0,0,0.0,0.0,100.1,1,0.051,1,0,0.0,0,0.0,0.0,100.1,1,0.051,1,0,0.0,0,0.0,0.0,100.1,1,0.051,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,70,True,Line,1,3581-89516-1,Line,0.164,100.13,5061.5,1,0.106,12,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,71,True,Line,1,3581-89516-1,Line,0.181,100.15,5343.1,1,0.152,13,0,0.0,0,0.0,0.0,100.1,1,0.112,1,0,0.0,0,0.0,0.0,100.1,1,0.112,1,0,0.0,0,0.0,0.0,100.1,1,0.112,1,0,0.0,0,0.0,0.0,100.1,1,0.112,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,72,True,Line,1,3581-89516-1,Line,0.152,100.12,5745.9,1,0.168,19,0,0.0,0,0.0,0.0,100.1,1,0.07,1,0,0.0,0,0.0,0.0,100.1,1,0.07,1,0,0.0,0,0.0,0.0,100.1,1,0.07,1,0,0.0,0,0.0,0.0,100.1,1,0.07,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,96,True,Line,1,3581-89516-1,Line,0.135,100.11,5620.5,1,0.048,26,0,0.0,0,0.0,0.0,100.1,1,0.024,1,0,0.0,0,0.0,0.0,100.1,1,0.024,1,0,0.0,0,0.0,0.0,100.1,1,0.024,1,0,0.0,0,0.0,0.0,100.1,1,0.024,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,97,True,Line,1,3581-89516-1,Line,0.178,100.14,5803.9,1,0.23,26,0,0.0,0,0.0,0.0,100.1,1,0.108,1,0,0.0,0,0.0,0.0,100.1,1,0.108,1,0,0.0,0,0.0,0.0,100.1,1,0.108,1,0,0.0,0,0.0,0.0,100.1,1,0.108,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,103,True,Line,2,2781-4951-1,Line,0.528,100.26,5676.2,0,0.852,28,0,0.0,0,0.109,0.0,100.1,1,0.455,2,0,0.0,0,0.0,0.0,100.1,0,0.209,1,0,0.0,0,0.249,0.0,100.2,0,0.209,1,0,0.0,0,0.249,0.0,100.2,1,0.455,2,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,106,True,Line,2,2781-4951-1,Line,0.522,100.26,6479.2,0,0.649,20,0,0.0,0,0.108,0.0,100.1,1,0.458,2,0,0.0,0,0.0,0.0,100.1,0,0.205,1,0,0.0,0,0.246,0.0,100.2,0,0.205,1,0,0.0,0,0.246,0.0,100.2,1,0.458,2,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,107,True,Line,2,2781-4951-1,Line,0.514,100.25,7084.9,0,0.582,22,0,0.0,0,0.108,0.0,100.1,1,0.433,2,0,0.0,0,0.0,0.0,100.1,0,0.2,1,0,0.0,0,0.242,0.0,100.2,0,0.2,1,0,0.0,0,0.242,0.0,100.2,1,0.433,2,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,108,True,Line,1,3581-89516-1,Line,0.246,100.2,7006.9,1,0.555,20,0,0.0,0,0.0,0.0,100.1,1,0.239,1,0,0.0,0,0.0,0.0,100.1,1,0.239,1,0,0.0,0,0.0,0.0,100.1,1,0.239,1,0,0.0,0,0.0,0.0,100.1,1,0.239,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,109,True,Line,1,3581-89516-1,Line,0.248,100.2,6746.1,1,0.321,16,0,0.0,0,0.0,0.0,100.1,1,0.243,1,0,0.0,0,0.0,0.0,100.1,1,0.243,1,0,0.0,0,0.0,0.0,100.1,1,0.243,1,0,0.0,0,0.0,0.0,100.1,1,0.243,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,110,True,Line,1,3581-89516-1,Line,0.248,100.2,6498.1,1,0.309,13,0,0.0,0,0.0,0.0,100.1,1,0.243,1,0,0.0,0,0.0,0.0,100.1,1,0.243,1,0,0.0,0,0.0,0.0,100.1,1,0.243,1,0,0.0,0,0.0,0.0,100.1,1,0.243,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,111,True,Line,1,3581-89516-1,Line,0.254,100.21,6172.2,1,0.488,18,0,0.0,0,0.0,0.0,100.1,1,0.256,1,0,0.0,0,0.0,0.0,100.1,1,0.256,1,0,0.0,0,0.0,0.0,100.1,1,0.256,1,0,0.0,0,0.0,0.0,100.1,1,0.256,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,112,True,Line,1,3581-89516-1,Line,0.256,100.21,5846.2,1,0.397,18,0,0.0,0,0.0,0.0,100.1,1,0.258,1,0,0.0,0,0.0,0.0,100.1,1,0.258,1,0,0.0,0,0.0,0.0,100.1,1,0.258,1,0,0.0,0,0.0,0.0,100.1,1,0.258,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,120,True,Line,2,2781-4951-1,Line,0.556,100.27,4935.4,0,0.623,11,0,0.0,0,0.108,0.0,100.1,1,0.564,2,0,0.0,0,0.0,0.0,100.1,0,0.226,1,0,0.0,0,0.261,0.0,100.21,0,0.226,1,0,0.0,0,0.261,0.0,100.21,1,0.564,2,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,127,True,Line,1,3581-89516-1,Line,0.257,100.21,5175.6,1,0.36,19,0,0.0,0,0.0,0.0,100.1,1,0.26,1,0,0.0,0,0.0,0.0,100.1,1,0.26,1,0,0.0,0,0.0,0.0,100.1,1,0.26,1,0,0.0,0,0.0,0.0,100.1,1,0.26,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,128,True,Line,1,3581-89516-1,Line,0.258,100.21,5184.6,1,0.464,24,0,0.0,0,0.0,0.0,100.1,1,0.263,1,0,0.0,0,0.0,0.0,100.1,1,0.263,1,0,0.0,0,0.0,0.0,100.1,1,0.263,1,0,0.0,0,0.0,0.0,100.1,1,0.263,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,129,True,Line,1,3581-89516-1,Line,0.256,100.21,5277.4,1,0.377,20,0,0.0,0,0.0,0.0,100.1,1,0.259,1,0,0.0,0,0.0,0.0,100.1,1,0.259,1,0,0.0,0,0.0,0.0,100.1,1,0.259,1,0,0.0,0,0.0,0.0,100.1,1,0.259,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,130,True,Line,1,3581-89516-1,Line,0.255,100.21,5592.5,1,0.341,13,0,0.0,0,0.0,0.0,100.1,1,0.258,1,0,0.0,0,0.0,0.0,100.1,1,0.258,1,0,0.0,0,0.0,0.0,100.1,1,0.258,1,0,0.0,0,0.0,0.0,100.1,1,0.258,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,131,True,Line,2,2781-4951-1,Line,0.526,100.26,6470.8,0,0.57,17,0,0.0,0,0.108,0.0,100.1,1,0.465,2,0,0.0,0,0.0,0.0,100.1,0,0.208,1,0,0.0,0,0.248,0.0,100.2,0,0.208,1,0,0.0,0,0.248,0.0,100.2,1,0.465,2,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,132,True,Line,1,3581-89516-1,Line,0.252,100.2,6470.8,1,0.353,14,0,0.0,0,0.0,0.0,100.1,1,0.251,1,0,0.0,0,0.0,0.0,100.1,1,0.251,1,0,0.0,0,0.0,0.0,100.1,1,0.251,1,0,0.0,0,0.0,0.0,100.1,1,0.251,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,133,True,Line,1,3581-89516-1,Line,0.254,100.21,6234.6,1,0.458,16,0,0.0,0,0.0,0.0,100.1,1,0.27,1,0,0.0,0,0.0,0.0,100.1,1,0.27,1,0,0.0,0,0.0,0.0,100.1,1,0.27,1,0,0.0,0,0.0,0.0,100.1,1,0.27,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,134,True,Line,1,3581-89516-1,Line,0.257,100.21,5939.3,1,0.365,12,0,0.0,0,0.0,0.0,100.1,1,0.261,1,0,0.0,0,0.0,0.0,100.1,1,0.261,1,0,0.0,0,0.0,0.0,100.1,1,0.261,1,0,0.0,0,0.0,0.0,100.1,1,0.261,1,0,0.0,0,0.0,0.0,100.1,1
1281-2221-1,135,True,Line,1,3581-89516-1,Line,0.26,100.21,5644.0,1,0.453,13,0,0.0,0,0.0,0.0,100.1,1,0.266,1,0,0.0,0,0.0,0.0,100.1,1,0.266,1,0,0.0,0,0.0,0.0,100.1,1,0.266,1,0,0.0,0,0.0,0.0,100.1,1,0.266,1,0,0.0,0,0.0,0.0,100.1,1
